Question,Answer
"Brian, a couple questions for you. First, I was modestly distracted when you mentioned that you've made -- you're making a reduction in expenses due to change in beneﬁt costs. That was a prospective savings of how much?",It's going to be a credit for us to cost of about $53 million.
"Okay, thank you. And then you said parent interest expense would be mostly tax deductible. Which means it's not completely tax deductible. Can you elaborate on why you chose that language?","Yeah, Greg. So the IRS hasn't written rules yet, but we think what's allowed for in the tax law is that parent company interest expense can be allocated to both our regulated properties and to   American Electric Power Co Inc (AEP US Equity)   our competitive businesses. In the regulated properties, they will be fully deductible, in our competitive properties, we'll have signiﬁcant EBITDA to be able to deduct that as well.  What would be left behind will be a very small portion, which will be allocable to the parent which doesn't have signiﬁcant EBITDA associated with it and that's the small portion that will not be, that we think will not be deductable."
Can you quantify for us at this time a range of dollars in terms of debt that you think will not qualify?,About $1 million tax eﬀective.
"Fair enough. Now you've disclosed it. Thank you. The -- did you, did you say that the major factor that drove industrial demand up in the fourth quarter was the these two co-gen facilities shutting down and taking demand from you and so that's why that you don't consider that an ongoing sort of trajectory of demand?","No, that was a small portion of it, we think the larger portion of it was really the broad growth across most of our -- most of our industrial sectors."
So why are you sort of reverting to a very low sort of expected demand growth forecast in 2018? Does that have a function of conservatism or are you fairly conﬁdent you're seeing things in the Q4 data that were not permanent?,"It's that small portion that was associated with the co-gens that's not permanent and again we don't want to, we don't want to overstate the industrial growth because of that portion and as we look forward and forecast the full year 2018, we look at what we think are expansions, we   American Electric Power Co Inc (AEP US Equity)   look at what we think the growth rate is, and we think we've got that forecasted appropriately with the essentially ﬂat that we're estimating for industrial in 2018."
"Okay. My last question, and I'll cede the ﬂoor. It looks to me that the ALJ position in Oklahoma which looks incredibly conﬁscatory to me as well is sort of a -- as much as an $0.08 or $0.09 swing in the expected earnings versus what you asked for in the case, now that would be well within the range of guidance you gave for 2018.  So is it fair that even though there is a fairly large swing in outcomes there that that you -- you reiterate your guidance because you're still comfortable you can be in there, and then the second question is what's your recourse to Oklahoma if they in fact other than just pulling capital out of the state or selling the company then if indeed the ALJ decision is comes down as approved as rendered?","Greg, certainly our guidance that we've given, we're very comfortable with that guidance that we've given, so and one, and actually Oklahoma is one of our smaller jurisdictions. So, but that being said, we still expect a good outcome in Oklahoma and on your second point, I think when you go in one case, which was our previous case, and you're looking to repair the balance sheet and make sure that PSO is moving forward in a positive fashion from an investment standpoint, we pulled several $100 million of investment out of Oklahoma after that last rate case.  And in the present rate case, to have an ALJ recommendation, that's not helpful at all in terms of, in terms of continuing the recovery of PSO. If the Commission follow suit with that, that's just another really bad message about investment in Oklahoma.  We have other places to put our capital, we have plenty of places to put our capital, and so Oklahoma would wind up being sort of in the red area like Kentucky was, and so -- and that's something we take very seriously, because we want to make investment in Oklahoma, it's a well run utility as I said earlier when you look at the performance of PSO in relation to its customers and the rate-making and everything it doesn't deserve the ROE recommendation and it doesn't deserve the outcomes that we're getting in Oklahoma.  So we have to look at that and see what the broad view is now, there again, it is an ALJ recommendation and the Commission itself will be making the determination and we're certainly hopeful that those adjustment will be made and that's what we expect to happen.  So and you brought up the issues of what the responses could be obviously we could pull capital out of Oklahoma, we could look at strategic options for Oklahoma, but that's really -- let's don't get there yet because we're going to let the commission speak on this and I really believe that the commissions will be responsive. So let's just wait and see what that order looks like.   American Electric Power Co Inc (AEP US Equity)"
"Good , thank you. And thanks for all the clarity that you've given this morning. One question on -- can you give us just some sort of sense of where you think the rate base ﬁrst ﬂow-out [ph] and once you get out to 2020 checks out versus the -- I think you had 13.1 as the forecast at EEI.",What we've previously shown you at EEI was a CAGR for that over the '18 to '20 period of about 8%. We anticipate it will be about 9%.
"And then -- so that I was going to I mean you have, you're now talking about mid-teens as your FFO to debt target. I think one of the slides for me was sort of mid to high teens, is it, can you give us a sort of hundreds of basis points so the net eﬀect of what you think is going to happen to that metric?","Yes, so Jonathan, remember, we were showing in the upper teens back then when people were saying to us hey you need to consume more of that balance sheet capacity and grow more than what you're showing and what we always said to people back then was, hey, we anticipate being a signiﬁcant tax payer around 2020 and that's going to consume some of that balance sheet and drop us from the high teens into the mid teens.  We are now anticipating bottoming out in the 14% FFO to debt range before we start climbing again.     And I will just add on to that. I think it's probably a testament to the sound ﬁnancial condition of what, what Brian and the team has been doing for this organization to be able to absorb the tax reform implications without issuing additional equity, I mean in essence what we're doing is trading FFO to debt and that ability to carry that against not having to issue equity. So it's a positive outcome for our shareholders."
"Absolutely. We just wanted to get behind that -- what's in those numbers. And then just, just ﬁnally, as we look at the -- try to compare the CapEx, when your take in the 500 million out of the 2020 number, it looks like you've got some moving parts in there, the corporate pieces are - - I was just curious what's behind that and some of the other moving parts in the CapEx forecast?","It's really going to be across the breadth of our businesses. The transmission will be a bit of that, environmental will be a piece of that, contracted renewables will be a small piece of that, it will marginally spread across our business, but our interest in terms of how we allocate capital, transmission is still a preferred place for us to put capital, distribution in the wire side is still a preferred place for us to put capital. And there'll be small portions associated with competitive renewables and some portion still associated with environmental at our generation.   American Electric Power Co Inc (AEP US Equity)   So largely spread across our businesses, but our preference for this from where we put capital to work will remain the same."
"Okay, and then just ﬁnally, do you, is -- do you see this as pretty sad or is there a chance that the numbers shift around a bit depending on how your conversations with states go which you're obviously saying as sort of in-process.","Right. So clearly that portion about how we allocate the excess deferred income tax back to our customers is something that's in play and since it's in play across 11 jurisdictions, all of which may have diﬀerent interests, that's something that we will ﬁrm up over time.  We don't anticipate there to be a strategic change in our numbers that would have our capital and ﬁnancing plans change materially.     Unless of course we get Wind Catcher.     Well, Wind Catcher, of course, is a big change -- I was answering the question in regards to the tax reform, Wind Catcher is a big change and that would clearly require us to come back out to you and explain how we're going to ﬁnance that."
And is the assumption that Wind Catcher would displace other things or is it partially incremental or -- just can you remind us how we should think about that?,"Jonathan, it's a $4.5 billion project, so I mean that is a signiﬁcant change to what we've talked about in our capital and ﬁnancing plans. So, we'd need to come out to you and tell you a complete story about what Wind Catcher means, when we get approvals and when we decide to go forward with that project."
"Yeah. Hey, good morning. So, couple of questions. Just ﬁrst on the Wind Catcher, you had talked about kind of making decision by maybe March, April I think, is that still the rough timeline you think?","Yeah, I think the schedules are still moving toward April, we had like a 2-week delay in Texas, for the tax reform implications -- but the other jurisdictions are pretty well, pretty well stayed intact. So we'll still look at the same time frame and really we need to make sure that we get those kinds of responses, so that we can make decisions about certainly about the other commitments relative to the project and so --"
"Okay. And then just -- yeah, in terms of just your conviction level on, I mean it seems like the recommendations so far have generally not been that good in any of the states or maybe one of those, so I'm just -- but you did talk about maybe some settlement talks in certain states, maybe you could talk about which ones are able and why you'd be convicted you can still get this moving forward?","Yeah, so and many of these recommended rejections have been caveated [ph] with -- okay, well, if you do move forward we need these kinds of -- these kinds of protections in place and that really tends to be the center of the discussion and the center of the testimony, and the other thing is, these cases -- and you are -- you probably read the transcripts like I do, I get irritated with the transcripts at the time. Because, it's really arguments on the fringes and a lot more discussion needs to be had about the beneﬁts of the project and the beneﬁts of the hedge and that kind of thing.  But you argue on the fringes and lot of its risk adjustments associated with the project that allow for customer protections to be in place relative to the project beneﬁts and we're certainly encouraging that all intervenors proposed what they want to approve -- get approved -- there is obviously as we go through the discussions with the interveners, it's important for us to be able to have those discussions, wherever we can and certainly, we'll have in those discussions and certainly with Oklahoma and in Texas those discussions continue.  I can't really talk about the content of those discussions because obviously they are conﬁdential, but again we've made additional guarantees and rebuttal testimony, we put that out as a framework for those customer protection type of mechanisms and you might suspect, that's where the dialog is centered.   American Electric Power Co Inc (AEP US Equity)"
Okay. But Oklahoma is one of the states where you might have discussions as you said.,"Yeah. And that's really where the framework originated in the rebuttal testimony and -- and like I said it's in a critical part of the Wind Catcher timeline, when you're in this timeframe, with the testimony done and being able to have those kinds of discussions.  So, and as far as conﬁdence level is concerned, I'm still very happy with the way this project looks and even with tax reform because lot of times it gets hung up with what we call our ultra- low gas case and it's not really even a gas case, it was really made up, we took our low gas case and we stress tested the project at 50% of whatever those gas causes far or less than NYMEX is now.  And so -- that's why I say a lot of the arguments are on the fringes, talking about things that really haven't happened. So if we can just get the dialog to where it's a reasonable top of discussion, then we'll be in good shape. I testiﬁed in the case in Oklahoma in the 90s, there was a rail spur in the northeastern and the commission, the Oklahoma Commission approved that, but -- and we got capital recovery on the project, but it beneﬁted in terms of fuel costs .  This is no diﬀerent. As a matter of fact, we got more customer protection mechanisms in a rebuttal than we ever had anything like that, so when you -- when you look at what's going on in this case, we have stepped up to provide answers to the concerns that the intervenors have had and again caveated by -- they had certainly recommend rejection, but at the same time, they said, okay, let's work on these customer protection mechanisms, that's what we've done."
"American Electric Power Co Inc (AEP US Equity)   Good, thank you very much. So maybe -- good. Let me follow up on Steve's question just a quick bit, because I want to understand a little bit around the compartmentalization of Wind Catcher and to the extent to which, that we should one piece or another follow ways as part of the approval process.  Can you ultimately move forward this under smaller context or perhaps just on in the Wind or the transmission piece? Just want to kind of frame the risk of the project moving forward, again, as you work through the settlement.  And obviously, I don't want necessarily prejudge anything with respect to the settlements either, I obviously heard what you just said.","I'm with you on that, let's don't prejudge it, but I would say that we're certainly expecting all of the states to give approval to it, you can't really resize this project, the beneﬁts of this project is its size, it's proximity, where it's located in Western Oklahoma with high capacity factor wind, and with the transmissions sized accordingly to serve that capacity, I think you're getting maximum beneﬁt in terms of the value proposition to customers.  So, and I'll have to say, we just have to look and see what outcomes we're expecting all states to approve it, if all states don't approve it, then we'll just have to look at the time because I think there may be other takers out there that might be interested, so we'll see.  So, but I really think that as we go forward, it will be pretty important for us to take a hard look at that project and understanding the beneﬁts of that project, we'll make a determination whether we'll move forward or not based upon the way the jurisdictions respond.  And that's really probably all we need to say at this point because, we want to make sure this project moves ahead. Now that being said, I will say that we are not going to move forward with a project that we don't feel like is beneﬁcial to not only to our customers, obviously, it's beneﬁcial to our customers, but our shareholders have to beneﬁt as well.  And we have a lot of places we can put our capital and we just need to make sure this is done. As I mentioned earlier in my opening, the allocation of capital is going to be extremely important for us, to focus in, and prioritize our investments to ensure we meet our ﬁnancial objectives and Wind Catcher is only a part of that, it's actually it's incremental to the entire plan that we have today.  And we're going to make sure it stands on its own merits. So, that being said, I'm still conﬁdent."
