Question,Answer
"Thanks. A couple of questions. Thanks for so much detail on your perspective on sales growth. When you look at -- for planning purposes, when you look out over the next 12 to 24 months, when you normalize for a lot of the idiosyncrasies of what is going on in your service territory, what are the range of expectations for best case/worst case/base case sales growth going forward?   American Electric Power Co Inc (AEP US Equity)","Well, Greg, good to hear from you. We have been assuming that load growth would be relatively ﬂat. And that is what we're assuming in our modeling because you can't ignore what is going on with the economy.  And really, it is hard to tell what impact it would have in the future. Everybody is expecting -- you talk to economists, and every quarter it seems like the next quarter we are going to see an economic recovery. Well, that has been going on for years. So we are being deliberately conservative on that. And we will continue to be that way."
"Okay, Nick, that's great. Good to hear from you, too. So your plans to drive the 4% to 6% earnings growth aspiration are anchored in the assumption that you are going to have to plow through the relatively ﬂat sales growth picture.","Yes, I would say it really is ﬂat load growth. It is certainly cost containment through the eﬃciency eﬀorts that we have ongoing. And capital allocations, those areas where we can get more concurrent growth and better ROEs."
"And Nick, on the earnings growth aspiration, is there a speciﬁc end-date to that? Or is your goal at EEI going to be to show people that you don't just have the ability to grow at that rate through 2015, but that you have the ability to oﬀset post-2015 headwinds and continue to grow at that rate?","Yes, you got it. We will show that, based upon that original 2013 guidance range that we gave -- and if you look at that, the bottom line 4%, the top line 6% -- we will be in that range."
"Okay. A ﬁnal question. The pension funding looks amazing. We have got a tax and accounting team here that has done some analysis here at ISI on the impact of higher discount rates on all of the companies in the S&P 500. And utilities in particular, given their large pensions, seem to be particularly large beneﬁciaries of that going into 2014.  As you look at your planning, should it be our expectation that your pension, GAAP pension expenses, should decline dramatically next year? Or are you going to do things like take down the expected return because you are now so well-funded, which would mitigate the impact of that decline?   American Electric Power Co Inc (AEP US Equity)","Greg, it is Brian. So we have over time been de-risking our pension portfolio, shifting more of the assets into ﬁxed income and away from equities, as we have become more fully funded. We are anticipating that in a step-down basis, our pension costs will start to approach our annual draw on the pension, which will be close to about $100 million. So next year, we anticipate it will be close to $125 million. And then we expect the expense over time will approximate that $100 million-per-year level."
And what was your pension expense budgeted for this year?,"We are anticipating it to be closer to $200 million, about $175 million, $180 million."
"Great. Just on the load growth questions Greg was asking. If we were to draw it out and you think about the breakdown in customer growth on a more durable basis, do you think the commercial side continues to show momentum, and the laggards are going to be industrial residential? Or how do you think within a ﬂat load-growth proﬁle do you see the customer classes behavior?","Yes, that is a great question. We see all three classes continuing to oscillate. And there is a large discussion whether you are, just in general nature of the American economy, moving to an   American Electric Power Co Inc (AEP US Equity)   industrial manufacturing, to more of a service economy. That would bode well for the commercial side of things.  On the other hand, you want some fundamental base of industrial and manufacturing to enable the sustaining nature of commercial, and ultimately, residential growth. But to us, I think the beauty of AEP is that we are in so many areas of the country. And as Brian talked about, diﬀerent parts of the country are experiencing diﬀerent types of growth.  And based on that diversity, and the diversity of the margins related to the components of the classes of customers, I think we are probably in pretty good stead to remain, at least from the overall perspective, being relatively ﬂat, going forward. It would -- when you look at the components of the economy, though, in our service territory, with the shale gas activity, with the energy-related economy that we have in place. If we really start to see consumption pick up by a vibrant economy and there is more focus on the energy infrastructure and the energy resources of this country, it is going to bode well for our service territory.  So you could see those kinds of measures pick up. But like I said earlier, that is all conjecture on all of our parts at this point in time. I think it is going to take more of a federal and state policy and regulatory policy that supports that kind of thing. And also, with the tax issues and things that need to be worked out by the federal government, you are not -- you won't see much growth until we see some clarity around how to invest in this country. And when you see that, I think you will see a diﬀerent makeup of what we are dealing with from a load cycle perspective.  But like I said, we have been very conservative about it. We will continue to be conservative until we see indications otherwise. But when you look at the shale gas oﬀsets, the chemical manufacturing picking up a little bit, that is an early indication that maybe something is happening here. But it's hard to tell."
"Nick, just on the shale gas-related activity. How much of your industrial load is that today? And can you just give some color on how much that has been growing as an underlying class, since it doesn't get broken out?","Yes. Brian's got the detail on that.     I do. Let me get to the proper page here. And I'm having trouble ﬁnding it. So the pipeline and oil and gas extraction are smaller percentages. It is in the 3% to 5% of our total industrial load.  But the pipeline transportation, in particular, grew at 26% for the quarter. And then well in the double digits for the year-to-date period. So although it is smaller portions of our industrial load, the growth in those areas has been spectacular.   American Electric Power Co Inc (AEP US Equity)      When you look at the Eagle Ford shale area, for example, there is a whole list of industrial manufacturing facilities that are coming online in Texas. Now, some of them have been delayed in terms of their start-up. But you can see that kind of activity when you have a vibrant and a shale gas play in operation.  And you are now seeing Cline, and there is another shale gas operation now in west Texas that is picking up as well. Oil and gas activity is deﬁnitely not in the positive for the territory. And I think that is why you are seeing some of the commercial activity in Ohio pick up as well. Although the Utica shale is not as far along as the Eagle Ford shale yet.     Let me give you more detail on that, Dan. Oil and gas extraction is 3.8% of total industrial load. Pipeline transportation, our 10th largest sector, is 3.8% of industrial. And oil and gas extraction is up almost 27% relative to the pre-recession peak. And the pipeline transportation is up 16% relative to the pre-recession peak. So some pretty signiﬁcant gains there over the last couple of years."
"On the dividend increase, obviously two increases within three quarters here. And I get a cumulative total of about 6.4% increase. What can we take away from this in terms of likely future growth in the dividend? And when should we expect dividend change announcements in the future?   American Electric Power Co Inc (AEP US Equity)","Well, probably can't comment on the dividend changes in the future. But I can say this is consistent with what the Board has laid out for us in terms of the expected range, the payout ratio, the 60% to 70%. And they have also said that our dividend payout will be commensurate with the earnings capability of the Company. So those things, as long as it continues to play the way it is, then we should be in good shape."
"And how about -- so Nick, you can't tell us anything about -- should we expect dividend increases in the First Quarter, as previously, going back to that pattern? Or will it just be uncertain for a period of time?","Well, typically, we evaluate dividends in October. But like I said, we will have to look at the situation at the time with our Board, and make that determination. But typically, it is October."
"Right, fair enough. And one other area to touch on. Previously you have had a slide where you show 2014 EPS range of $3.15 to $3.45. But I didn't see that in here. Are we just in a quiet period for 2014 at this stage? Or should we continue to think about 4% to 6% growth in 2014 oﬀ of the previous range for 2013?","Yes, we haven't changed 2014. That guidance is still good."
