Question,Answer
"Hi, good morning, Leo and team. It's actually Constantine here for Shahriar, congrats on a great quarter and close out to the year. Appreciate the comments on potential upside, some resilient to spending in the prepared remarks and I believe Mississippi has received an independent consultant recommendation on resiliency. Do you have any early indications on what the governing factors are and including some of the spending? Is it bills, regulatory constructs, ﬁndings and needs? Any color on the early discussions that you may have?","Yeah, this is Rod. Good morning. I think the early discussions are going to be focused on the state-by-state cost beneﬁt analysis. If you think about our desire to accelerate resiliency, Leo will lead to it. We got four dimensions that we talked about, one of them being storm, intensity, the frequency, the duration, and the location. We're in early stages right now of doing the statistical analysis around various scenarios, each of those scenarios are going to play out diﬀerently in each of our jurisdiction. We think the lion's share of the work as you might expect is going to show up in Louisiana that's the subject of the technical conference. When we kind of zero in on the scenarios and the planning assumptions, where the regulator along with the customers would be in a better position to make a decision on what direction they want to go.  But as Leo alluded to that the technical conference is the prelude to the ﬁlings later in the year, when we start to actually show the public kind of what we have to believe in order to put a speciﬁc acceleration plan in place, that the nuance is being a state- by-state play if that's helpful, but it's early in the process which is why you're hearing us framing it up in general terms."
"Okay that's helpful color. And just with the FEMA applications for resiliency funding of the $450 million. Does that kind of play a factor and how those plans get developed and are those projects included in the CapEx plan, or would you can fund those projects yourself the FEMA applications don't go through?","As we stated before anything that comes from the Fed help to oﬀset, otherwise be borne by customers. And so we're going to remain actively involved ensuring we could maximize whatever input the Fed's might be able to provide. That said, we still have to go forward with regulators assuming that the Fed's don't contribute. Whether it's oﬀsetting existing storm costs or our putting forth federal funds toward future resilience spend. But our plans are assuming from the scenario planning perspective both dynamics, but it's not dependent on federal funds."
"Okay. That's great color. And just a quick follow-up on the equity needs and kudos on to the whole team for materially kind of mitigating the needs from the Analyst Day. Curious on your thoughts, on the timing for the remaining $700 million and plan, is there a threshold or event that could accelerate or do you have some cushion to defer given the progress made in 2021 may be a continuation of the ATM at modest level?","Yeah, this is Drew. We are still mindful that we'd like to get this done and so we're continuing to work through with the ATM that we've been put in -- that we put in place before. I think you'll continue to see us use that and we could knock this out fairly quickly with that framework, we'll be mindful of any other opportunities that as the right market conditions come along that allow us to go ahead and ﬁnish it oﬀ     through a block. So, we're paying close attention to that. But as you can tell the number got much smaller and so the end of sort of insight for us overall."
Thanks. That's very helpful. And thank you for taking the questions and congrats on a strong 2021.,Thanks Constantine.    Operator  Thank you. Next up we have on the line Jeremy Tonet of J.P. Morgan. Your line is open.
"Just want to start on load growth. If I could just, if you could provide a little bit more detail on the signiﬁcant growth on the industrial side, you provided some commentary there in the slides. But just wondering how you see that trending? I guess relative to pre-pandemic levels and I guess expectations to kind of exceed that. And then you talked a bit about green demand. Just wondering if you could update us a little bit more on where does the green tariﬀ demand stand now across this customer base versus where was 12 months ago, and how you see that kind of evolving over time?","So, this is Drew, I'll take the ﬁrst piece on the load growth and I'll let Ron talk about the green tariﬀ. So I mean overall, our load growth for the industrial site continues to be robust, and went through some of the drivers of our main industries in my prepared remarks. Those are in really good places. Then we do with the announcements that we talked about with U.S. Steel and Sempra and we are continuing to see demand, but the nature of it is evolving and you see that in what's happened there. I mean, they're -- those customers are looking for clean green options at low cost and we are well situated for that. And as a result, that's sort of our opportunity from a generation perspective.  A lot of the other fundamentals that we've had a longer still there proximity to Gulf Coast, proximity to Mississippi River available workforce support of communities all that is still there. It continues to attract investment from our customers and from     others, from outside the area today. So, relative to the pre-pandemic, I would say, that's pretty good. That post pandemic we're seeing that shift to wanting that clean electriﬁcation opportunity. And that is what we are seeing this year as you go into 2022, it's little bit lower but as you look out to 24 and be gone, we certainly expect it to continue to ramp up on that clean electriﬁcation opportunity.    And I'll simply add, as Leo alluded to the 30 kilowatt hours of an addressable market through 2030. And the eﬀorts that we take internally to engage diﬀerently with those customers to kind of identify how this demand might play out. What we saw with U.S. Steel and Sempra, we think underscores the thesis that the opportunity for growth is there. We'll share far more details about how we see the next ﬁve years playing out at Analyst Day, but the early indicators are that, that we're pretty conﬁdent that our industrial customers in particular. And it's, and we're seeing it kind of looked down into the smaller commercial sector.  There they've already made public their plans to reduce their carbon emissions and we think we have a unique opportunity to play a role in helping them get there. And that does foreshadow for us a greater demand for our green products, also underscoring as Leo alluded to in his comments, the signiﬁcance of our low emitting and eﬃcient gas generation as well as our nuclear ﬂeet. Not to mention up to 11 gigs through 2034 or so, but more to come at Analyst Day. But so far early indications are looking really good for our ability to help our customers meet their sustainability objectives."
"That's helpful. Thanks for that and maybe picking up at that point there without front- running the Analyst Day, are there any broad strokes that you can provide for us as far as themes or other topics that we might expect at the Analyst Day update wise?","I think, as I mentioned Jeremy, we're going to go out couple extra years as we always do in Analyst Day and those opportunities that Rod talked about, even if you think about U.S. Steel and Sempra for example, those are 2024 and 2027 in service dates. So this acceleration really picks up as you get out kind of the 2024 and beyond time frame, so I think that'll be the as far as the major theme, we'll talk a little bit about what we may be seeing in that regard. So more detail --"
"Hello.  Operator   One moment, please. We ask that you please remain on the line, the conference will resume shortly. We apologize. The speakers have returned.","All right. So, Leo if you want to respond to.      I don't know, we got the line disconnected, and Jeremy, you'd asked about Analyst Day and I was mentioning that will go a couple of years out farther than 2024 current outlook and that'll be interesting because what we're starting to see from this electriﬁcation opportunities, these growth opportunities, if that that's about the time things can start to show up is 2024 and beyond. You can think about U.S. Steel and Sempra, those two announcements, those are 2024 and 2027 in service dates for those facilities. So, the opportunity that we're talking about that start show really outside balance of current capital plan. So, that'll be the probably the biggest pieces that we'll be talking about."
"Got it. That's helpful. And just one more if I could. With regards to Grand Gulf, given stronger operations in 2021, just wondering if you could update us, I guess how things are looking right now operations wise in 2022 expectations. And has this kind of improved performance in really kind of coming through when needed improved stakeholder conversations. Just wondering if you can provide any update there.","Well, Grand Gulf has improved operations as I mentioned, in my prepared remarks at its highest generation output ever in 2021 and it's our expectation to continue to have that performance going into a future only better as we continue to through outages upgrade the equipment associated with facility. Our nuclear plants are going to be very, very important to the economic development of our jurisdiction. And as we talk about electriﬁcation, I think one thing that goes unnoticed is the already clean nature of our ﬂeet. That's one of the cleanest generating ﬂeets in the countries with some of the lowest rates in the country.  Some of these decarbonization objectives can be met by electrifying processes just using the grid power that we have today. Even before we build out the renewables. Because it already meets state scope too needs that some of our customers have. The objectives of the majority of our customers are decarbonization. So we have a lot of dialogue with them about the nuclear ﬂeet being an important part of that decarbonization. So I think it's -- the dialogue around nuclear has changed signiﬁcantly in terms of its importance in the future of the economy of the states in which we operate. So, it's a holistic approach to an important part of not only     reliability of the system but the sustainability of the system. And as more and more customers demand carbon-free energy that follows their load. We're going to be in advantage in the jurisdictions that have nuclear power."
"Got it actually one last one, if I could just any updated thoughts that you have on advanced nuclear, small modular reactors in, if you think that this could start to enter the Entergy plans towards the end of the decade here?","Well, certainly we have folks who're following the development of all diﬀerent kinds of technologies in the nuclear space, and should we get to a point where some form of SMR is economically viable, we'd certainly make it part of the mix because as I mentioned the nuclear, the decarbonization is what everybody's after. And today, most reliable way to make a lot of energy without -- any carbon is through nuclear power. So, we're following those developments across the board to extend to become economically viable, we would certainly pursue it. And as history has proven, our jurisdictions are typically open to the development of new assets that create jobs, high energy intensity and really beneﬁting economic development.  So, too early to say how quickly those will become part of the resource mix. Certainly, there's a lot of development left to be done. But given the focus on carbon reduction, people are spending a lot of time and eﬀort as if federal government now making sure that we're supporting that sort of R&D."
Got it. That's very helpful. I'll leave it there. Thank you. Thank you.,Thank you. Jeremy.    Operator  Thank you. And next we have on the line Michael of Goldman Sachs. Your line is open.
