Question,Answer
"Good morning, guys.   DTE Energy Co (DTE US Equity)","Good morning, Shar.     Good morning, Shar."
"So let me just touch a little bit on the non-utility. The recent acquisition, you guys did kind of highlighted $2 gas is still being economical and obviously would continuing to trend below this. Could we -- could you just get a little bit of a status on your thinking there, given weakening fundamentals. But really more importantly, is there any impact with your prior guidance, like $2 billion to $3 billion incremental accretive growth opportunities you highlighted for this segment in, let's say a prolonged weak gas price environment, especially for sort of the opportunity as you guys highlighted in the past as being in early to mid phases. I mean, could we see some of that capital being diverted to other areas?","So I'll say this that our -- for 2020, our forecast for Indigo is right on top of our ﬁxed fee charges and demand charges. So we are highly conﬁdent delivering 2020. Also, as we mentioned prior our growth on this asset is also contracted at about a 90% level for the ﬁrst three years. So we're really conﬁdent in the growth that we're forecasting with this asset."
"Got it. I guess the question is just more of a longer-term. You've allocated some obviously accretive or incremental growth opportunities for just the gathering and storage segment. I'm just curious like the $2 billion to $3 billion that could be incremental opportunities that are sort of in the early phases of spend in a weakening gas price environment, is there a potential that you could redeploy capital somewhere else or even projects that are in the early phase will continue?","All of the projects that we planned for this year, we're conﬁdent they're going to continue Shar. And longer-term, as we look at our assets, multiple platforms, here in the Northeast as well as the Midwest and Louisiana, we feel that we've got a great resource behind those pipelines and extremely well connected to markets. And the one thing that we do know is that supply and demand are currently rebalancing. We saw this happen in 2015 and 2016 and that's happening now. So longer-term with demand growth in the natural gas sector, which continues at a pretty robust cliﬀ, we see that our resources are really or our pipelines are well positioned with these resources and markets to deliver on our growth. So we're not seeing anything right now that long-term would give us pause in terms of growth of our assets in this space.   DTE Energy Co (DTE US Equity)"
"Okay, perfect. That was the ﬁrst question. And then just second, can we just shift to the regulated and talk a little bit about the IRP and sort of the recent ALJ recommendation. How we should sort of think about the generation needs there, may be from a framework perspective?","Sure. So I would say that the staﬀ position in the IRP has been quite supportive. But also say that most of our assets are in ﬂight to deliver on our ﬁve-year plan. So I would say that the bulk of our renewable asset build has been approved already by the commission and of course, our combined cycle plant has been approved by the commission, it's is well under construction and is 40% complete. In addition to that, the heavy investment that we're making in our wires business is getting very good support from the staﬀ and from the commission in the last rate case and also signals that they're sending with their testimony in this rate case.  Terriﬁc. Thanks guys congrats.     Thanks.     Thank you.  Operator  Thank you. The next question will come from Michael Weinstein with Credit Suisse. Please go ahead with your question."
"Hey, guys. Just to follow up with Shar's line of questioning there. I understand 2020 is seems pretty locked in with hedging at Indigo at 275%. But going forward beyond that, how far out are they hedged above $2 or in that $275 million range that could support them, supporting the contracts that they have with you?","Michael, I would say several things. One is that this is our -- hedged beyond 2020 in a signiﬁcant way that we're dealing with. In addition to that, our contracts are solid with them in terms of 85% of our contracts moving forward for -- in the ﬁve-year time horizon 85% ﬁxed fee and demand charge. So we also look at their credit, and we are monitoring their credit on a regular basis, with basis which we've always done and looking at their liquidity. And we feel, at this point, based on their current hedges that there they've got the ability to furnish on those contracts.   DTE Energy Co (DTE US Equity)"
"Great. And then on the P&I business, the three projects that are under construction for the -- on the RNG side, is that the origination that you need for this year to make the -- to achieve the $15 million? Or with any additional origination?","We're in the process of originating an incremental $15 million this year and we have some really good prospects. The $15 million you referred to was what we brought in the house last year. So we've got three years in a row now where we've locked in $15 million -- years of net income growth. So we've got a total of about $45 million new net income that's been already originated, and we're looking to originate an incremental $15 million this year, with good prospects in and around the boat, if you will."
"Great. And the California plan, California's rules that support that program? Is the -- are there any changes contemplated there at all or...?","That's been a really robust program and we -- there's really high conﬁdence through 2020-'30 in that construct, and it's providing a really solid basis for the unlevered IRRs in the RNG space for us. So we're feeling really good about California. ly"
"Terriﬁc. And also just remind me, when are they supposed to give you a ﬁnal approval on the IRP?","In February. It'll be this month.     February 20, is a good day we're targeting."
"Okay, great. Thank you very much.",Thank you.   DTE Energy Co (DTE US Equity)  Operator   Thank you for the question. The next question will come from Julian Demulan Smith with Bank of America. Please go ahead.
"Hey, good morning, team.","Good morning.     Good morning, Julian."
