Question,Answer
Hi. Good morning.,"Good morning, Jeremy.     Hi, Jeremy."
"Hi. Just wanted to start with the electric rate case proceeding, if I could here, and appreciate where we are at the process, only so much could be said. But are you able to expand at all on how this has been progressing? And I guess, hopes for settlement at this point, when that might materialize or just any other color in general would be helpful?","Our target, Jeremy, to settle the rate case is mid-October, and that's before the PFB has issued. So well, we have conversations, and those conversations obviously have become a lot more intense through the summer. But I believe we have the ingredients for settlement, and we'll continue to update on -- update you on that as we progress."
"DTE Energy Co (DTE US Equity)   Got it. That's helpful. Thank you for that. Just wondering, I guess, to the ability you're able to comment for weather for the third quarter, obviously the big swing quarter for the year. How do things look so far in your jurisdictions and kind of like what you can see over the next couple of weeks? Just wondering if weather help in 3Q could materialize relative to what we saw earlier in the year.","Yes. Jeremy, so far, we're seeing things start out pretty close to what we had expected. And so as you know though, August and September can be really big months for us or really big swing months. So continue to watch that closely as weather plays out."
"Got it. That's helpful. And just last one, if I could, I think for DTE Vantage, there was an opportunity to take steel sales. And just wondering if you could expand a bit more on what that was and are there other items like that, that we should look for to kind of serve as oﬀsets?","Yes, we're looking across our portfolio for oﬀsets. And with the -- ones we have within our steel portfolio represent that, we have some by products that we sell as a process of what we're doing within our steel business and our coke making. And we just had got some opportunistic pricing and some really good pricing for that through the year that we've been able to take advantage of this year.     And I'll say, Jeremy, across our whole portfolio, we continue to look for these one-time cost reductions and some of these opportunities, like this to ensure that we can deliver for the year.     We're also -- Just to add to that we're also seeing some lift in RNG pricing, which is also creating some favorability at the advantage."
Got it. Understood. I'll leave it there. Thank you.  Operator  Thank you. We'll go next now to Shar Pourreza at Guggenheim.,
"Hi. Good morning. Good morning, Jerry. Good morning, David.   DTE Energy Co (DTE US Equity)","Good morning, Shar. (Multiple Speakers)"
(Inaudible),Thank you.
"So I'm just kind of appreciating the challenging weather as Jeremy mentioned, and it looks like there was another $0.12 versus normal. How should we think about the ﬂex O&M for the remainder of the year? And is there a need to kind of shift anything from what you embedded at the end of the ﬁrst quarter?","Yes. As we play out the year, we're looking for the opportunities across the business again to ensure that we can oﬀset the challenges that we've seen through storm and weather as we go through the year. And so, we're doing that across our portfolio. We -- as an extended leadership team, we're meeting weekly to ensure that we're ﬁnding all the opportunities we can and extinguishing all the risks. And through the year, we've been able to ﬁnd some additional opportunities to be able to oﬀset the challenges that we've seen through weather and through the storm we saw in the ﬁrst quarter. So we'll continue to look for that ﬂex throughout the year.     Yes. And just to add color to some of the areas where we're diving into, to look for these opportunities, we're taking full advantage of attrition, so we're only hiring critical operating roles to make sure that we have safe and reliable operations. Some of the other one-time initiatives are happening across all the staﬀ groups as well in terms of attrition, a signiﬁcant reduction in overtime. We've deferred non-critical maintenance and pulling on some of the bank maintenance that we did when we had surpluses in prior years. We've had contractor workforce reductions.  And then, of course, as Dave mentioned, we're seeing market favorability in our gas business, as well as at advantage and trading, for that matter. In addition, we've also started to renegotiate supply chain contracts with long-term relationships to give us some value. So we're hitting all the buttons and we're learning a lot about our company. And some of these will stick, but by far and large, most of them are one-time. But I'm really proud of the team because we're hitting all the targets that we've given them to oﬀset these signiﬁcant headwinds."
"DTE Energy Co (DTE US Equity)   So I guess, it would be fair to say kind of no big changes, just executing on the plan from one- key.",That's correct.
"Excellent. And then maybe shifting to eﬃcient ﬁnancing, how are you thinking about supporting credit metrics in a tighter capital market environment, especially as we continue to see high levels of investment and rate-based growth? And just any thoughts on internal versus external balance sheet support? And as you mentioned, the Vantage assets are potentially helping, but maybe how are those -- the value of those assets stacking up against any future equity needs?","Well, yes, if you look at our overall ﬁnancing plan, we have some good headroom to our FFO to debt levels at the rating agencies. So, we have some room there. And as we've said in our equity plan, our plan on equity is $0 million to $100 million over the next few years, so very low equity needs that we would do through internal methods. So we're seeing that we're still in a really good place on our balance sheet from both a debt and equity standpoint."
"Excellent. And maybe the last one, housekeeping, to close out, following up on Jeremy's question on the rate case. There's been some data points on kind of higher ROEs could potentially the ranges that kind of have been recommended, and that shows some recognition from stakeholders. Do you anticipate that will start to make an impact, whether in the 24 timeframe or just in settlement negotiations?","Well, we've ﬁled for a higher ROE. I mean, it will be part of settlement negotiations. The pattern, I think that we've seen from the commission in the past that it's a slow up and a slow down. So it'll be -- whatever happens, it'll be extremely gradual. But certainly, we've asked for higher ROEs, and that will be a part of our settlement discussions."
Excellent. Appreciate it. Thanks for taking the questions.  Operator  We'll go next now to Julien Dumoulin-Smith at Bank of America.,
DTE Energy Co (DTE US Equity)   Hi. Good morning. This is Heidi Haugen for Julien. Thank you for taking my question.,"Good morning.     Hey, Heidi."
"Good morning. Hi. Just my ﬁrst question and kind of a follow-up to the rate case, what has been the ongoing stakeholder feedback to some of your proposals in the electric rate case, like the IRM? And then following intervener testimony, are you exploring any incremental mechanisms, such as, for example, ring fencing of vegetation management spend or something similar?","Sure. So there's been certainly positive support from the staﬀ for the IRM, and we're getting all the right signals that this is something that will be really valuable to our customers and help secure the investments that's necessary to move towards a more resilient and reliable grid that one feels encouraging.  In terms of ring-fencing tree trim, we've essentially done that already through for a good portion of it is ring fenced, and we're executing against that plan. And actually, in good years where we've had surpluses, we've even put more against future mink as we see it as a signiﬁcant level in terms of reducing customer outages. So I feel that positions are productive positions that we've seen in the various parties and we're going to work hard to get towards a settlement before the middle of October."
