Question,Answer
"Hey, guys.","Good morning, Shar."
"Leo, from your prepared remarks, just quickly on Palisades, should we assume you don't want to even remain a short-term owner until the asset is potentially sold? So viability of the asset is really a Holtec question or could there be changes to the Holtec agreement? And maybe just elaborate a little bit on some of the technical challenges, like refueling and the capital that's needed to whole decommissioning and can they even be overcome?","Yes. I'm normally not going to, Shar, get into any kind of details about what would or wouldn't work. The technical details though around the operations, the plant will have to stop operating in May because we'll be out of fuel. We haven't ordered fuel. There's a lot of work that would need to be done at the plant and prepared to continue to operate beyond that cycle.  We really haven't done any investigation into what that work would be. Because as you might guess, we've been planning for ﬁve years to shut the plant down. We do have an agreement with Holtec and obviously, that has certain features in it that by and large have all been -- all conditions have been met except for the plant still operating. So it's just a real heavy lift at the last hour.  As I said, we couldn't be more supportive of the fact that continued operation of the country's nuclear ﬂeet is important, the reliability of the bulk electric system and to the ability for us to decarbonize the economy. Shutting those plants down is just moving backwards. But -- so I'm encouraged by those -- with DOEs got going on for future plans just at this stage with Palisades. It's just a really heavy lift, is all we're saying."
"Got it. And then just on credit metrics and equity. With you guys potentially trending above your thresholds, did you see any opportunities to maybe further downsize your $570 million of remaining needs? And as you kind of getting closer to hitting your credit metrics and prepare to roll forward your capital plan, do you anticipate any improvements in credit metric threshold, especially as the business mix has improved and storm funding is moving closer to resolution? So would like for instance an improvement in thresholds, let's say, the 12% to 13% eﬀectively leave you over equitized versus the current projections?","Yes. Shar, it's Drew. So, in terms of opportunities out there that they could continue to change or improve around our credit metrics. Obviously, the one that we excited, I think last -- at the end of last year I guess, on our last call was around pension. And     certainly interest rates are changing that pension liability, the returns associated with the trust, supporting that pension aren't as good as we were anticipating either. All that kind of balancing out.  That is something that we are watching closely if rates continue to stay high and returns come back around to closer to our expectations and it could create some more headroom in our credit metric. That's probably the one that we are looking at most closely right now. So we're monitoring that. In terms of -- obviously, we need to get the securitizations done. We need those to be oﬀ sheet as we've discussed. Those things are going to be big milestones in terms of taking some debt oﬀ of our balance sheet. And so, we're watching that closely as well.  Outside of that, our expectations around capital, which obviously also drives our equity needs. Those are things that we're watching closely. We do have some capital associated with solar in the near term and we can -- I'm sure there's going to be a question on the call about that. We can talk about that here in a minute, but we have other capital projects that are waiting in the wings, particularly around resilience. So if there is extra headroom for us because of delays in solar, there's quite a bit of resilience investment that our customers are waiting on and expect us to achieve if there's an opportunity. So I don't anticipate any extra room from the capital side going forward."
"Okay. Got it. And just one quick follow-up if I may, and I appreciate that, it's just on your Analyst Day. I know you -- I mean, obviously you guys talked about resiliency and sort of the green tariﬀs. Just given the timing of sort of the regulatory initiatives and the technical conferences, I know you obviously highlighted how they would ﬁt in with the Analyst Day, but should we speciﬁcally think about the Analyst Day as a roll forward of your base planning, qualitatively maybe discuss these opportunities with some scenario or back testing analysis? We actually see some of the spending actually rolled into the capital plan. Thank you.","Well, I think Shar, we're going to let the punch lines of the Analyst Day show up on Analyst Day. (Multiple Speakers)"
"Thanks, Leo. I tried to get that passed.",Right.
Got it. Thanks.    Operator   Thank you. Our next question comes from the line of Nicholas Campanella from Credit Suisse. Your question please.,
"Hey. Good morning, team, and thanks for taking the question.",Good morning.    Good morning.
"Hey, morning. So, I just wanted to hit the solar supply chain risks quick, and just the impact. Could you just help us to size the amount of megawatts going into rate base that would potentially be at risk? I think you said, roughly half you're secured on over the three-year horizon. So is that like 300 to 400 megawatts? And just to conﬁrm, I heard your last comments, right, to the extent that capital shifts, you were just going to backﬁll that with potential distribution resiliency spend?","Yes. This is Rod. Good morning. From Leo's comments, the near-term risk that we were referring to in terms of existing -- our existing owned projects was roughly 280 megawatts, because we were discreet about both -- we're explicit about both West Memphis and Walnut Bend. And so, from a megawatt standpoint, they really don't represent a material amount of capacity.  So, we want to make sure that we put that in some context and recall, Leo also mentioned, the lion's share of our renewable capacity actually shows up on the back end of the decade. So, we're calling it out, because we've recognized that there're some near-term constraints, but they're really don't inﬂuence how we are thinking about our build-out.    And I think, to the last point, Nick, though, I think Drew mentioned it, I mentioned it on the script. We've got a capital plan and timing that's laid out. We've got other things waiting in the wings that we could or couldn't accelerate. So, the ability to roll something else into the plan that provides beneﬁts to our customers in a diﬀerent way is always there."
"Absolutely, absolutely. And then just Drew's comments on inﬂation, if anywhere, where would you kind of call out that you're kind of seeing the most pressure to the plan? And can you just kind of talk about the current state of power markets, how you're kind of managing customer bill impacts and the ability to just continue to extend your rate base growth here? Perhaps any levers that makes your jurisdiction more unique than others, that would be helpful. Thanks.","Thanks, Nick. It's Drew. So the way you phrase it was an interesting way to think about it in terms of putting pressure on the plan. I would actually turn that around and say that it actually enhances the economics of the plan. Because we think about where the inﬂation -- what the inﬂation does to our two central investment themes beyond sort of our base capital in renewables and in resilience. We think that it actually -- inﬂation will actually strengthen the economic case from a customer's perspective to get those things done.  Certainly when you're talking about renewables and higher gas prices, there's more economic headroom there right now and that's accelerating the pressure to get the renewables done. We've already done a lot of work around improving our gas eﬃciency with the CCGTs that we've built historically and, of course, the Orange County Advanced Power Station is out there as well, a high eﬃciency unit. So, those things are helpful already, but as we think it will accelerate our plan around renewables. And then, of course, around resilience, a key piece of the plan is the cost associated with putting up hardened lines, distribution lines, transmission lines, prior to a storm compared to the cost associated with doing a massive storm and to the extent that there is inﬂation, that's going to exacerbate that diﬀerence, which is already substantial and accelerate the need for customers to do it ahead of time in a planful way.  So, obviously, those things have an impact on the customer bill, but the alternative of not doing it is an even greater impact on the customer bill. So, I think, it will drive customers who want to accelerate our plan, which will include renewables and resilience investment."
"Sounds very detailed. Thanks for the response, and see you in New York.","All right. Thanks, Nick.    Operator  Thank you. Our next question comes from the line of Jeremy Tonet from JPMorgan. Your question please."
Hi. Good morning.,"Good morning, Jeremy."
"Just want to come back to DOC a little bit more if I could and for 2023 projects, if you could just break down price risk versus timing risk and do you see C&I demand kind of insulating the project, so it's green[ph] on both these factors?",Price risk -- ask the question again so we want to make sure Drew and I are trying to ﬁgure out who's going to answer what part of the question. I know there was a price risk question in there as well.
