Question,Answer
Hi. Good morning.,"Good morning, Stephen."
"Wanted to go through the tax reform update that you provided. For the reduction in income tax rate from 20% – to 20% from 35%, is there a sense of the magnitude of the EPS impact from that? I'm thinking really more for Parent & Other not as much for EWC. But is there an approximation that we should be thinking about in terms of the magnitude there?","Sure. Just from the tax rate change in isolation and it's probably $0.10 to $0.15, if you went from 35% to 20%. But again, as I mentioned, we would still have the NOL in place. So, we wouldn't expect any real cash impact near-term for that."
"Understood. Understood. And then, just as a follow-up in terms of thinking about EWC and its cash ﬂow over time. Would you mind just giving us your latest thoughts on what is the likely cash ﬂow proﬁle for that business through this period of time overall?","Yeah. Stephen, our expectation through kind of 2021 is that we would be able to get back to about ﬂat from a cash ﬂow perspective. And, you can see where the EBITDA is. And, net of all the special items – and that includes all – the special items include all the impairment expectations and the capital expenses and everything else. It doesn't include the NDT, which I mentioned is sensitive, which would take us a little further negative. But, we have opportunities operationally. And, in some of our balance sheet items like working through the – working capital and other things to bring us back to negative. And, as we are successfully, we could get a little higher than that."
"Understood. So, you'd be neutral by 2021. And, any guidance in terms of the cash ﬂow position prior to 2021?","I am sorry, say that again, Stephen."
"So, it sounds like you're on track to be sort of neutral by 2021. But prior to 2021, is there any guidance in terms of the cash ﬂow position for EWC's earning sort of 2017 through 2020?","2017 through 2020? I think this year we'll probably be a negative cash ﬂow year, because we have three refueling outages in the business. And, as we move forward, it would be a little bit better than that. And then, as we get towards – we'll have expenses associated with severance and retention that we incur as each plant shuts down, I think most of that's detailed in the back, in the appendix."
Great. Thank you very much.,Thank you.    Thank you.    Operator  Thank you. And the next question is from Praful Mehta of Citigroup. Your line is open.
"Thanks so much. Hi, guys.","Good morning, Praful.    Good morning, Praful."
"Good morning. So question ﬁrstly on the utility growth and with the Trump, growth and infrastructure plan, there seems to be lots of talk on the spend and one beneﬁt could be your service territory. So wanted to understand given you haven't really changed your utility growth proﬁle, if you expect to see anything, and if you do, how will that translate to utility growth?","Well, I'll start and then I'll let Theo or Rod jump-in. But, our growth proﬁle right now and particularly over the term that we give the outlook through 2019 is pretty set as it relates to modernization of our infrastructure across all segments of the business, whether it's generation, transmission or distribution.  And recall that a lot of what we're doing on the generation and transmission side is both catching up to a short position plus modernizing, aging and less eﬃcient infrastructure on both sides. So changes in growth proﬁle that would be caused by anything that's coming up with Trump would probably not happen fast enough to have any kind of impact on our growth strategy as it stands right now.  If we were to start to see things happen, particularly in the energy sector that started to provide a stimulus for growth or we start to see our existing customers expand or new customers show up, that would really be more of a continuation of the existing story. We've got the 3% industrial growth that we had in 2016 that we're looking at again in 2017, that just might continue that path. But that most likely would be in projects that would show outside of the 2019 timeframe."
"Got you. Thank you. The next question I had was on just the decommissioning, on slide 49 you lay out the decommissioning status and this is just, for example, Vermont Yankee trust assets are higher than the liability. But the sale of the asset was basically at no cost or no price, so I am trying to ﬁgure out how do you think about decommissioning funded status relative to your strategy to sell these assets to somebody else to decommission. Like, shouldn't there be some value in the decommissioning trust relative to the liability?","Well, this is Drew and I could just talk to the balance sheet items and what's going on there. I'll let Bill talk to the commercial element that I think is associated with your question. The trust – the liabilities and the trust, well, let me say, the liabilities are accreting over time. I am not sure I understand if there is a question in there about the liabilities, but they are accreting over time and we're seeing some expense associated with that. The trust assets and our NRC minimums are all met. The trust assets are growing at about – and we're assuming the growth around 6.25% over time.  And by the way, there is a rule change in 2018, about how much income we may recognize, because we moved mark-to-market on the equity portion of our trust. But I think that we are anticipating in our current plants, Praful that we would put some     money into the decommissioning trust we talked about that, there is some, and we're expecting to put in for both Palisades and Indian Point. But, the Pilgrim trust is pretty well funded at this point, as you can see in that table and it's at $960 million. So I'll turn it over to Bill to allow him to talk a little bit about the commercial implications of where the trusts are and how we might disposition them.    Yeah. I mean, essentially, I mean, if you take the VY deal, I mean the way it was looked at is, you've got – they've obviously, we've got our projected liabilities and if you'd compare that to what the NDT is, what we're looking at is, folks who have the capability to do this on a much more aggressive schedule and a much more eﬃcient schedule.  So while there could be a small pop oﬀ with something like VY, that is all been taken into consideration in the negotiation of the commercial deal. And if you look at what we're looking at in terms of the transaction with Pilgrim, Palisades, you're looking at one, which is over funded, one which they would look at as being underfunded. But they have the ability to kind of look at that on the combination basis. And that's why we package those together to do some – do preliminary due diligence to look at doing a very similar transaction."
"Got you. I appreciate it, guys. Thank you.","Thanks, Praful.    Operator  Thank you. And the next question is from Michael Lapides of Goldman Sachs. Your line is now open."
