Question,Answer
"A quick ﬁrst question here for you. On the -- given all the rate cases upcoming, what were your earned regulatory ROEs across your jurisdictions? And I'm speciﬁcally thinking about 2012 for those jurisdictions where you are ﬁling?","Theo?    In 2012, if you look at what the earned ROEs were, they were -- actually they were within -- a little above the allowed ROEs in the jurisdictions where we are talking about ﬁling, principally Arkansas and Louisiana. So as it relates to 2012 the ROEs in those jurisdictions were fairly close to slightly above the allowed ROEs."
"Great and Louisiana -- sorry, you said Arkansas and Louisiana?",Correct.
And then with respect to Texas if you could just comment where that is and perhaps speciﬁcally in the back half of the year and how that is trending given the PPA?,"I mean obviously, as Leo spoke earlier, we have our challenges in Texas. And as you would expect, given the impacts we talked about realistically in the ﬁling of our rate case, if you remember back a couple quarters ago and the impact of not recovering our capacity cost we have on ROEs, and we talked about ROEs maybe impacting earned ROEs to a level of somewhere close to 6%. And obviously you will see that impact in 2012 in Texas. So obviously it is not as nice a picture as say Arkansas and Louisiana, but, as Leo laid out, we do have options in terms of how we will work to address that and that's our objective and goal in 2013 is to pursue the paths we have available to improve that result."
"Great. And then just turning to the EWC segment for a quick second. Obviously, the New England results came out the other day. Can you indicate whether you       committed Vermont Yankee into that auction and whether it cleared by chance?",Bill.
I tried.,"Julien, this is Bill. We did actually commit VY and it did clear. And you may ask the question, why did we do that as we haven't in the past? But now that that unit has been delisted, it is not considered a reliability must-run unit that takes away a lot of our relicensing risk as it relates to the CPG issues, so that in the event we would encounter any problems, we could replace it with a fungible product."
"Great, thank you very much.    Operator  Dan Eggers, Credit Suisse.",
"Leo, just kind of following up on a comment you made earlier, just looking at the cash generation of the assets and how you evaluate keeping the plants in service. What do you need to see market condition wise maybe to change your opinion on whether these assets stay in service? And is there some sort of time line you guys think about to try and address some of those questions?","Well, as far as the time line goes, Dan, it's -- as you might guess, it is an ongoing time line. We never stop and we never start, it is just always something that we would be doing regardless of what is going on. As far as absolute levels, we are not going to get into the speciﬁcs around plant economics at this price or that price. But suﬃce it to say that it is the kind of thing that we look at on an ongoing basis -- we have always looked at it on an ongoing basis as it relates to every decision we make whether it be continued operation, whether it be hedging or whether it be any kind of portfolio management activity that might be around those assets. So there is no speciﬁc time line other than making sure that we are doing everything with our eyes wide open. But the big time periods are obviously when you have CapEx that goes into it or something like that where you have got to make an assessment of how much money are you going to spend going forward. And so, if there is a time frame around which you make more decisions rather than less it has to do with big changes in cost structure, for example, a big CapEx program or if there was something else that happened. But otherwise it is just an ongoing evaluation."
"Okay, and I guess just the utilities, the weather normalized demand growth was seemingly well above trend for what we saw across the country, although we did see industrial trail oﬀ a bit in the Fourth Quarter. Can you just talk about the mix of the 1.25% growth for 2013 and where you see the most positive signs and the most concerning issues right now?","You really faded out there, Dan. So I'm not sure -- I think you asked a load growth question. So I think Theo can answer that.  Dan, do you mind kind of just repeating the last portion of that? As Leo said, you were fading out."
"Sure, sorry about that, Theo. I was just wondering, with power demand growth you guys had a good 2012 weather normalized relative to the rest of the country. What do you guys see as the trend for 2013? And from a mix perspective just is residential going to continue to be so strong or is commercial catching up? Or how do you guys see that kind of evolving this year?","I think when you -- when we think about 2012, 2012 ended up pretty much in line with what we expected as it relates to growth, not only overall but really even among some of the speciﬁc customer classes particularly residential. As we look to 2013 I think, as we said earlier, we had -- I believe 2012 we ended at about 1.9% weather adjusted. 2013, I believe we mentioned on the last call we were expecting somewhere in the range of 1.3%. So obviously you see that moving down a little bit. And I think we will obviously -- it's moving down because of things you will probably see with other companies primarily in the area of residential energy eﬃciency, programs that have caused changes relative to -- I speak to government programs around lighting and such. So we do see some impacts in residential as it relates to that. We are optimistic that maybe it won't be as impacted as much as we may think at this point in time. In the industrial we tailed oﬀ second half of the year, much as we had expected primarily because of outages. In 2012 we continue to see GDP much above the national average which, as we've spoken of many times, has helped to diﬀerentiate us to some extent as it relates to sales volumes. I think as you go into 2013 if you look at some of the projections around GDP that gap starts to close. So we will probably tend to trend more to what you may see across other utilities in the country. But what I will also say is we still continue to be a place for opportunities as it relates to economic development and potential new industrial customers. We will continue to keep our eyes on that. And obviously as those things materialize and mature you will start to see the impact of those -- hopefully we will see them in our service area. If not our service area, you will see the impacts they may create even if they are in other service areas where they could potentially aﬀect us through some     of the impacts of changes as it relates to commercial and residential even in support of those if those industrial customers are not in our area."
"Okay. Great. Thank you.    Operator  Paul Patterson, Glenrock.",
