Question,Answer
"Hi, Steve, Lynn. How are you doing?",Good morning.     Good morning.
"Good morning. Hey, great. Can you talk about some of the main things that you're looking at that will aﬀect the 2021 guidance and how you thinking about re-basing at 4% to 6% going forward like a bit oﬀ the bat you have already conceived the impact of ACP, is deﬁnitely a factor, COVID-19 how long that lasts is a factor, maybe the coal ash settlement for coal ash proceedings, that's probably a factor? How do all these things weigh in your minds right now as you're thinking about 2021?","Sure, Mike, and I appreciate that question. I think it's on everyone's mind. And we really worked hard in our remarks and with our slide today to give you some visibility into what we're thinking about. I think there are three important points that I would emphasize here. First of all, that the regulated and commercial renewables businesses remain on track and I think what's important there as we talk about rate case outcomes of coal ash recovery et cetera, we always plan for a range of outcomes that was contemplated in the projected $5.50, it's also contemplated in the projected $5.15 that Steve walked you through the math on.   Duke Energy Corp (DUK US Equity)   The second important point is that we are committed to mitigating COVID economic eﬀects as we did in 2020. We don't yet know how much they're going to be. We're looking at a range of economic forecasts, but our commitment is that the decline in load would be oﬀset with O&M.  And then the third thing, I think it's important as we've already begun to identify capital -- additional capital projects that will ﬁll in the roughly $2 billion that had originally been planned for ACP and we've reﬂected a few ideas for you on Slide 12. So we're trying to give you the sense that this is visibility, this is what we're looking at regulated utilities on track, COVID to be mitigated, capital plan intact.  And so over the balance of the year, we'll continue to monitor what's going on with the economy. We should receive orders from the NCUC on the pending cases. We're also going to be closely following the IRP and clean energy planned resolution and feedback because those two initiatives represent opportunities for us to continue to identify capital that we'll spend over the next ﬁve years in the next decade. So, we will give you more visibility on all of these things in the third quarter, including drivers and then of course the complete capital, cash ﬂow, earnings range in February as we historically have."
"Great. And one more on coal ash, if you were to receive, let's say, moderately negative order on coal ash or negative order on coal ash, would that require any additional equity, block equity issuance, or secondary equity? I know you said that you do not need it for ACP cancellations is one that's conﬁrmed.","Sure. And this is an important question and will really be the centerpiece of testimony on the implications to credit might those coal ash recovery. I talked about the earnings implications contemplated in our plan, but on cash ﬂow and metrics, we will be on the stand August 24, talking about the importance of a strong balance sheet, importance to our customers, not only for growth but for potential disruptions in the market. The fact that the customers lean on our balance sheet during hurricanes and COVID and other things.  And our hope and expectation is that given the magnitude of this issue to Duke, and the fact that we have a very strong, well-reasoned order from 2018 that we'll receive fair and appropriate treatment from the Commission on this item. The North Carolina Commission has been constructive over many years and we will put a very strong case in front of them.  But I think it's important to focus speciﬁcally on coal ash. And if we were to receive an order consistent with dominion and absent any other provisions within the order that would be credit supportive our balance sheet would be weakened. And really it has been very clear on the treatment of coal ash if there is no return that would be a direct reduction or deduction from FFO to debt.  And frankly, we believe there are no viable options to address over 100 basis point impact to FFO to debt, which is basically the impact that that ruling would have. It's too big to solve with equity issuances. It's too big to solve with operational responses. And I don't say that's likely.   Duke Energy Corp (DUK US Equity)   We don't want this outcome. We don't think it's in the best interest of customers or the state. But is -- and I can never speak for the agencies, but I think the consideration will not only be the quantitative math I just walked you through, but the qualitative assessment of, is this order constructive and is the downgrade threshold for Duke at appropriate level.  So we look at this is an important issue, as I said, a centerpiece of our testimony in August. We have reached a settlement with the State on method of closing, we saved customers money, we're meeting all the deadlines, we're delivering consistent with the rules and regulations. And our hope and expectation is for a constructive order.  As you noted in your comments about equity, we believe the amount of equity in the plant is adequate to support our capital and our balance sheet and that's the way we're approaching it at this point."
"Okay. So just to be clear, it doesn't sound like you'd be inclined to issue additional equity even in the events of some kind of negative order on full ash recovery?","Mike, we will evaluate the whole of the order because I think it will be important to look at what else is in the order, are there any other credit supportive elements. But we stand by the equity that we've included in our plan is adequate to support our credit and our capital plan and we don't believe that equity will solve a potential quantitative and qualitative assessment on coal ash. So as I said, we'll put a strong case on. We expect and hope for fair treatment from the Commission and we'll continue to keep you posted as we move through these proceedings."
"Okay, Lynn. Thank you very much. I'll cede the ﬂoor.",Thank you.  Operator  And we will take our next question from Shar Pourreza with Guggenheim Partners.
"Hey, it's actually Kody Clark on for Shar. Good morning.",Good morning.   Duke Energy Corp (DUK US Equity)      Good morning.
"Just a follow up on the last question, just wanting to get a better sense of the moving pieces here. I know you aren't in the position to give 2021 guidance, given your capital spending guidance no need to raise equity yet, and healthy rate case outcome in the Carolinas, upcoming ﬁling for O&M levers and additional projects and move ACP, given your gas needs. Is there any reason to believe that when you issue that's 2021 guidance, that would imply growth, lower than the historical midpoint of 4% to 6%?","So what we are pointing to in the analysis is we were targeting $5.50. ACP is worth about $0.35. So the math points to about $5.15 and that implies the reg business and commercial renewables on track and sizable oﬀset any economic deterioration with O&M and also implies that we'll continue to rebuild the capital from ACP. So that's the way I would respond to it. Steve, would you add anything to that.     You know our rate base is growing at 6% for our businesses. So I think we're going to robustly grow in 4% to 6% range hopefully with potential behind of the range from where we reset in 2021."
"Got it. Okay. Thank you. And then quickly looking forward to the ESG Day, do you plan on providing the incremental long-term capital spending opportunity associated with the Carolinas IRP at that point. Or will you wait for a full capital plan update and February to roll in any CapEx?","I believe February is going to be better timing for that. And the reason is the IRP is ﬁled in early September. The Clean Energy Plan reaches its natural resolution in the form of a report to the Governor at the end of December. So I think what we'll be able to do is share some of the scenarios within our IRP, what the capital would look like in the scenarios for the impact to customer rates, and it will have everything from meeting at least a 50% carbon reduction to a 70% carbon reduction, which is the target that the Governor has said in his executive order.  But I think to fully reﬂect all of that in our capital plan 2021 February would be a start and I think we'll even more and more beyond February as the process continues here in the Carolinas. And I do think that ﬂeet transition is something that represents an opportunity for us to add capital in the Carolinas, that Steve referenced just a moment ago and we'll keep you informed along the way as we know more.   Duke Energy Corp (DUK US Equity)"
Great. That's all I have. Thank you and (inaudible).,Thank you. You too.  Operator  We will take our next question from Julien Dumoulin Smith with Bank of America.
"Hey, good morning, team. Thank you for the time.","Hi, Julien."
