Question,Answer
"Thank you. Good morning, guys.",Hi Shar.     Morning Shar.
"Good Morning, morning. Well, I think you mentioned in your prepared remarks that you'll be obviously updating the capital plan in February as you always do, and directionally, you're talking about some upside buyers with CapEx, but maybe you can help at least frame the potential magnitude. So is it kind of supportive of the ﬁve to seven or more potentially better   Duke Energy Corp (DUK US Equity)   and where you see the increase is coming from, so sort of the various buckets in which states as we think about CapEx upside? Thanks.","Sure, you know, Shar, the capital is really underpinned by the integrated resource plans that we have ﬁled and so if you look at the Carolinas alone, the ﬁling that we made in August compared to where we were in 2022, we see load growth. And we also see the need to raise the reserve margin is a result of all the growth going on in this region and the winter-peaking nature and so if you look across all of the types of MW from solar to battery, natural gas, et cetera, you see an increase there and that will become reﬂected more fully in our capital plan of course, working through that process with the Commission in '24. But we see a need for additional MW in the Carolinas, really driven in large measure by population growth, economic development, and reserve margins.  We're also moving deeper into generation transition in Indiana so as we have ﬁled Integrated resource plans and we've accelerated our thinking around the timing of coal retirements, we see natural gas coming into the picture in Indiana, as well as renewables and so CPCNs will be ﬁled in the next several months, really setting the cadence for Indiana. And then, I think you know on our regular schedule in Florida, we will be updating the multi-year rate plan eﬀective 01-01-25 and so expectations for capital spending there will be updated.  And then the gas business continues to see not only extraordinary growth for a number of customers but integrity management continues as capital. So we are in an extraordinary period of growth in all of our jurisdictions. It's transparent, it's ﬁled with our commissions in the form of integrated resource plans on the electric side and clear on the--on the gas side as well. So we're anxious to provide that update to you in February, and have a chance to talk further about them at that point."
"Got it, Lynn obviously, you highlighted that the current base plan assumes no equity through '27, which is consistent but you're obviously leaving it open for potential equity to fund spending above the current base plan. As we think about sort of your balance sheet capacity, should we be assuming that every dollar of incremental CapEx is funded with a balanced cap structure of 50-50 debt-equity or is that too simplistic and we should be also factoring in other sources of equity funding above straight equity. So just I guess help us bridge quote-unquote balanced approach with quote-unquote, balance sheet strength? Thanks.","Sure. I would think about balanced approach, kind of in the 30% to 50% range and when I think about equity we've talked about shareholder-friendly equity. You have seen us accomplish that with our transaction in Indiana. I don't know how much potential exists for that given present cost of capital, but we would of course explore that and then evaluate the role of dividend reinvestment and aftermarket programs as well. I would also say that the other couple of things that we're watching we have yet to ﬁnalize the DEC case. So we'll have more visibility on that in December and then waiting for treasury guidance on these Nuclear PTCs and the transferability market, those are also very consequential cashless standpoints. So I feel like we have just a   Duke Energy Corp (DUK US Equity)   number of levers available to us and we will exercise them in a way that maintains our growth rate. But also underpins the strength of the balance sheet."
"Got it. Perfect, thank you guys. We'll see you in about a week. Appreciate it.","Thank you.  Operator  Thank you,, for your question. Next question is from the line of Julien Dumoulin-Smith with Bank of America. Your line is now open."
"Hey, good morning, team. Thank you guys very much. Really appreciate. Hey, Lynn. Pleasure. Just coming back. At the same direction as Shar here. Just in terms of the balance sheet, obviously it's been a source of continued conversation is illustrated by the ﬁrst couple of questions here. How do you think about maybe shoring up the balance sheet incrementally? In addition to funding these incremental upside here. I just want to make sure that we're clear about how you think about that piece of it, right, obviously coming into a position of strength here with the rate case resolution that you already resolutions that you alluded to by 4Q here, but how do you think about kind of getting to that next step, where perhaps conversations on less focused area, but...Thank you.","Yes, Julien, thanks for that. And I-- you know as we lay out what we laid out today. I think you're watching us strengthen the balance sheet of one billion seven of deferred fuel to be collected in '23, another one billion dollars, seven of deferred fuel to be collected in '24 and the multi- year rate plans, which have not only given us an opportunity to reset rate base from historic spending, but also prepare and put into eﬀect rates for future, I think those will be credit- positive.  The transfer ability that I mentioned on IRA will be credit-positive. And so as we bring to you a ﬁnancing plan and think about the future and the continued growth that we see from capital investment, we will be targeting a minimum of 14% as we go forward and feel like we have the tools to accomplish that.  Operator  Thank you for your question. Next question is from the line of Steve Fleishman with Wolfe Research. Your line is now open.   Duke Energy Corp (DUK US Equity)"
"Yes, hi, good morning, Lynn and Brian. Just-- Hi, so the-- you mentioned a couple of times, the monitoring the sales trends and. I know you gave a little bit of color on the return to work and-- and could you just talk a little bit more in more depth on what's going on with sales in new territories and-- and some of the recent weakness?","Sure, and Steve I'll give it a start, and then I know Brian will have something to add to it. So we've seen some weakness in '23 and I think you saw us early in the year, trying to ﬁgure out, do we have volume weakness or is it weather, because we had such extraordinarily weak weather in the ﬁrst and second quarter. But the weakness has continued into the third-quarter. I would mention textiles. I would mention paper, it's two industries that have been impacted and then outside of those industries, we're hearing from our customers, supply-chain labor, interest rates being an impact to them that they are adjusting to they also many of them have inventory they working through. So they dial back production and production of course hits us in terms of lower-- lower volumes, but. I would say there is optimism in that same Industrial Group about a rebound later in '24 and into '25. And what I would further say as we have evaluated this.  Residential, of course, return to work, but we think we're probably where that return to work trend is situated meeting no more impact from return to work. I think we've pretty well worked out through that ourselves through that transition. And then for our largest jurisdiction, we go to a decoupled environment in 2024 and customer growth continues to be very strong, and its customer growth that will drive revenue and then on the industrial side, the rebound is positive on existing customers, but this economic development has been extraordinary.  And we've given you a sense of what that can look like it starts to layer in as early as '24 and so that gives us some conﬁdence around our longer-term growth rate that we've got customers sort of working through the macro trends here in the short-term, but over the long-term, we continue to see this economic development being incredibly strong and I'm sure you saw yesterday in the journal, the Toyota battery plant is expanding further. Also, sitting here in the North Carolina territory. So that's what I'd share. And Brian, what would you add?     Now I would add, Steve. North Carolina Residential has contributed a signiﬁcant amount of the weakness this year over half. So go into decoupling is something we need to really emphasize, it's going to mitigate risk and volatility going forward. And our Florida jurisdiction has seen strong growth in the residential space. It's been a hot year in Florida, but we've also had strong population migration strongest in the State of Florida. So we see positive shoots coming out and we do see this industrial load in the Carolinas turning as we talk to customers, kind of mid to late next year."
"Great, that's helpful. One other separate question, just on when you're doing your plan and your growth rate from the standpoint of interest rates, are you generally just kind of using the   Duke Energy Corp (DUK US Equity)   whatever the forward curve is of rates for whatever-- for ﬁnancings and reﬁnancings and the like--",It seem we are generating--
And how do you want to purchase you know--,"Yes, absolutely, absolutely. And as you know, that's a dynamic area. So we look at a range, a range of outcomes we did that in '23 we'll do it again in '24. And as we talked about all of the sport, we're doing on cost structure, our objective is to oﬀset the impact of interest rates in 2024."
"Okay, that's very helpful. Thank you. See you soon.",Thank you. Thanks.  Operator  Thank you for your question. Next question is from the line of Nick Campanella with Barclays. Your line is now open.
"Hey, everyone. Thanks for taking my question. Good morning.","Hi Nick, sure. Good morning."
