Question,Answer
"So, this may be a little bit semantics, but I thought at the Analyst Day you highlighted that expectations for 2016 should sort of be at the midpoint to top-end of expectations when you're accounting for the tax beneﬁts, especially when you think about today's results and relatively warm July, you still expect to come in sort of at the midpoint. So is there something that's coming in weaker than you expected since the Analyst Day?","This is Drew, Shar. I think at Analyst Day, we tried to guide towards the bottom end of our original guidance range absent the taxes. And I think if you add the tax back, you'll ﬁnd that – or I guess if you take it out of the new guidance range, you'll ﬁnd       we're kind of back down at the bottom of our original guidance range is where we've been talking about for a little bit of time now.  With the taxes, I think at Analyst Day, we tried to say that there were a number of things in the hopper that could take us to the top of the range or potentially even over the range, which is, I think the way we described it. But I think that's – outside of those things, I think we're still about in the same area that we were describing at Analyst Day."
"Okay. Got it. Super helpful. And then just lastly on the sustainability plan, it's great that you have a schedule – you sort of have a framework there and you're on schedule to provide kind of numbers at EEI, but since there's a framework there, is there anything that you can just provide directionally or sort of are the expectations still within the hundreds of millions of cost that you discussed at the Analyst Day brieﬂy?","Yeah, Shar, this is Leo. We're not really going to give any more detail about that. As I mentioned, we've got a framework. We've really got the outline of the plan really well in hand. Chris and his team have been working it. It passed their peer review check as he had mentioned in his outline at our Analyst Day, and we're on track to be able to provide you the numbers as well as what we think the impact is going to be based on our mitigation strategies and regulatory recovery, et cetera."
"Hey, guys. Want to dive a little further into the nuclear sustainability program, and the only reason why I ask is, when we talk to other companies, a lot of other companies – and in fact, the Nuclear Energy Institute at its annual brieﬁng, spent a lot of time on this as well talking about being able to take costs out of the nuclear business, meaning to keep the reliability levels elevated in the 90%, 91% range, but     to be able to reduce cost, and that seems to be an industry-wide eﬀort. It seems your disclosure over the last six to nine months is actually in the opposite direction in terms of the cost structure. Can you just talk a little bit about what makes Entergy diﬀerent than the rest of, eﬀectively, the U.S. nuclear industry in that regard? Do you view this as a temporary issue? Do you view this as a multi-year, three to ﬁve, ﬁve to seven-year issue? And what got you to this point relative to where it seems like the industry trade group is talking about?","Yeah, Michael, I'll just brieﬂy – again, I'm not going to get into the sustainability plan until we're ready to give you the details of it, and that will be later in the year at EEI. And we are participating with the industry in all of those analyses of the nuclear promise, et cetera. And so, all of that will be part of our thinking when we look at the plan but with the situation we have with a couple of units in Column IV, our operations haven't been up to our expectations, and so we're working to make sure that we put in place a plan that sustains the ability for us, as I mentioned in my prepared remarks, to once again be considered one of the top performers in the industry. And that's really what we're trying to get to is move from where we are to top performer, but we are also obviously participating with all the industry-wide eﬀorts, nuclear promise as you mentioned, and other things as well."
"Got it. Do you view this as more capital intensive, or is this more kind of operating cost intensive?","Michael, as we said at Analyst Day, it will be some of both, but again, I'm going to defer giving any details until we get to November."
"Got it. Okay. Last thing, can you just – I want to make sure, Drew, I understood your comments when kind of going through some of the puts and takes on multi-year guidance. Pension, a headwind, I think that's a headwind for everybody in the industry that doesn't have a pension tracker, the nuclear sustainability program a headwind, the tailwinds oﬀsetting these are obviously your above average expected demand growth levels and the move to more formula rate plans and kind of more formulaic revenue increase programs. Anything I'm leaving out in those three or four items, kind of puts and takes?","I think we are aggressively looking for ways to oﬀset some of these costs with the other things in the business. I mentioned interest rates helping oﬀset some of the pension costs, right. That's a bit of a double-edged sword, but we are looking high and low within the business to ﬁnd other oﬀsets. And there's little bits and pieces here and there that are going to help us out. Insurances is helping us out a little bit this year and we think it will help us some going forward. There are other O&M areas that we're looking at. Depreciation's been a bit helpful this year. So, I think there's     just a number of things that are out there that we're trying to turn over every rock right now to make sure we mitigate as much of the expected headwinds as you're describing them as possible. And that's our objective, to make sure that we get to a point in the fall where we can update you and try to maintain those same guidance ranges.  And then, as I mentioned, and you were alluding to, we do have rate actions over the next few years planned that we think will get us back to a point where we can be a step – be on track for 2019 and beyond."
"Just a quick one. Can you remind us what the sort of critical timelines are on the FitzPatrick decision, the shut versus sale? And maybe if there is – is there a third path now that you have the CEC, which is stay open and not sell?","Well, let me just get to the last one. I don't know that there's a stay open and not sell option necessarily but the other two are certainly what we're working for. The last thing we need to do is create a third path for people have to start working down, but Bill, why don't you go ahead and talk about where we sit.       Sure. So, Jonathan, obviously, yesterday's order was a step in the right direction as it related to the CES and putting a value on the ZECs in New York. So between now and the end of the month, we need to be able to successfully negotiate a deal with Exelon, so a commercial arrangement, and then there obviously are a number of regulatory approvals that will have to take place in order to have assurances that the transaction will move forward, largely those our state-driven. If in the event that all those regulatory approvals are met, then we would proceed down the path with Exelon and then the plant would be refueled in January.  If we're unable to reach commercial agreements with Exelon, or we're not able to achieve those regulatory approvals, we will begin the regular decommissioning process and stay on the same path that we have previously been on. But as Leo pointed out, there are no plans to continue to run the plant under Entergy ownership as we've made a commitment to reduce the size of the EWC footprint and that would not be consistent with that strategy."
"So, the January refuel, hoping to reach an agreement by the end of August, that you need some approvals in the interim, is there a date sort of somewhere in the middle there by which you really need those approvals that's sooner than January?","Yeah, Jonathan, that's something that's still in ﬂux right now, so we're working through that and I really can't comment on the details."
"Okay, great. Thank you for the extra color. And then secondly, can I ask on the EWC? You said this was a tax election. Can you give a little more color as to what you've elected and what that cash impact is versus what it's meant for earnings?","Well, Jonathan, it's a restructuring for tax purposes and it builds oﬀ of work that we've done over the past 15 years in the tax area. And it's going to be part of the 2016 audit cycle, but based on private letter rulings that we received in the past, legal opinions that we received, audit settlements that we've made, we believe that this is the appropriate way to go about accounting for the restructuring that we have, and we'll work through that with the IRS over the next few years."
"I wanted to talk about the power demand outlook for residential and commercial that we've been seeing some fairly low numbers there, some negative numbers. In your view, what are some of the drivers, both negative and positive that you're looking at that could cause either surprise to the upside or the downside? What sort of the prospects for this change to be more supportive, more positive? Any big drivers that you see, or is it really hard to extrapolate just from a couple of quarters?","Stephen, this is Theo. I think your last comment probably ﬁts. And it is tough to extrapolate from just the last couple of quarters. I mean, clearly, as we've talked about on other calls, as other utilities also – we see the eﬀects of energy eﬃciency, both at the state level and through diﬀerent federal guidelines having impacts. And we feel like usage per customer starting – it's been on a decline again, I think consistent with what we've seen with the industry. We've started to see some ﬂattening out relative to that. And I think also you have the microeconomic impacts from a demand perspective. And I think as you go forward, the macroeconomic impacts clearly would be the ﬁrst that you'd point to in terms of positives as you could change that.     If you look through our region and you look at our gross state product forecast, we saw kind of a downward trend over the past year or so. We see that starting to pick back up. And clearly if that does materialize, you could see some positive impacts as it relates to that but we'll continue to see impacts around energy eﬃciency as we go forward. And as we get further through the year, especially the third quarter, because it's one of our largest quarters from a sales perspective, I think we'll have a better perspective and point of view around what we think the longer term trend will take us."
"Okay, understood. And then wanted to shift to Indian Point and just check on the status on the New York PUC investigation into the automatic shut down there. Would it be possible to get an update in terms of where that stands and what the next steps are in that investigation?","Yes, Stephen, this is Bill. That investigation continues, really have nothing new to report. We have fully cooperated with the state but I'm not aware of any speciﬁc milestones associated with that investigation."
