Question,Answer
"Hi guys, this is actually Ryan on for Jeremy, just wanted to kind of start oﬀ with the order in Arkansas, and you guys, were very clear about reaﬃrming the guidance and potential oﬀsets with capital and O&M, I just wanted to dig a little bit more on what some of those oﬀsets you're thinking about in Arkansas to oﬀset this potential negative order? And then if you get a positive outcome on the rehearing, should we be thinking about maybe top end of the range for 2021?","This is Drew. I'll take that and then Rod can provide any other framework elements as needed. We are adjusting as I mentioned in my comments -- we are adjusting our O&M and capital to prepare for or respond to I guess the order that we got in December. And you can see that in some of our capital disclosures. There is some other just normal tightening capital always moving around some of the jurisdictions, but the main thing is in Arkansas. That's the primary thing that we are taking action to adjust with.  In terms of potential upside, as I also said in my remarks, to the extent that we are able to get the order reversed, we would anticipate putting most, if not all -- depends on what the order would say -- back into our capital plan, so that our customers can beneﬁt from the capital and O&M that we are planning to deploy in Arkansas. So that's what's going on there."
"Okay, it makes sense. And then just as a follow-up, obviously the stock price has been at depressed levels recently. Just wondering if you've got any thoughts on what's required to get the stock moving or reassure market conﬁdence? And then if it stays at depressed levels, if you'd think about any type of transaction that may be sell down some of your utilities to maybe oﬀset some of the equity needs going forward?","Well, I'll start and I'll let Drew talk about the last part of that Ryan. But the best thing we can do, is continue as we have over the last several years to continue to execute to meet our commitments to our customers, and to meet our commitments to all of you, which just means being disciplined about our capital and O&M spend, about where it is and what level it is, continue to improve the level of service that our customers receive from us, and continue to hit hit or exceed the numbers that we committed to all of you. And that's what we intend to do.    And then I'll just talk about M&A and sales of possible portions of utilities. Certainly of course, we are always open to anything that would be value creating for our stakeholders, which is always our number one rule in M&A anyway; is that we would want to make sure that we're creating value for our stakeholders. Other     considerations are execution and distraction from the things that we are doing to further create value for our stakeholders already underway.  The second one is probably the one that makes it perhaps a little bit challenging for us in the sense of trying to do that for equity raises; because we would likely require approval from regulatory commissions in order to do any sort of M&A activity at the OpCo's and so while we might be able to ﬁnd good value, if we were counting on that for an equity raise, and we had to go through the regulatory process that would create a lot of uncertainty in that equity rate. So it's probably not the best path for us, but certainly if there is value creation opportunity out there, then we would be looking at it."
That sounds good. I appreciate the color and that's it from me. Thanks guys.,"Thanks.  Thank you.    Operator  Your next question comes from Stephen Byrd with Morgan Stanley, your line is open."
"Just wanted to I guess, step back and talk about the impacts to the system from just really unprecedented weather impacts that you all noted. As you think about sort of lessons learned from Texas and just from your other utility businesses, I know you're spending a lot on making your systems more resilient, but are the lessons learned resulting in potential for further other acceleration of spending or changes to plans?  Whether it be generation plans, renewables plans, et cetera. Or is this just consistent with your overall focus on resiliency in these recent data points? Just kind of reaﬃrm sort of the existing approach that you're taking.","Well, I guess I'll start on with the others chime in. But, Steven, certainly every event that occurs has unique attributes that allow us to have lessons that we learned, and so whether it's the hurricanes or tropical storms; Harvey is diﬀerent than Laura, for example, in terms of what the impact it had on reasonably similar areas of our service territory. And what we've experienced, obviously, we're still in the process of getting the lessons learned about the events that we saw last week. So we always, I wouldn't say that it's inconsistent with the plans we have for resiliency, but certainly, every time we go through any kind of event, we will learn something that we will apply to the next events.  So there are things we learned in Katrina that have really served us well for every event that occurred after that, both in terms of what we do to our system and how our capital shapes up but also as well as our processes our operations and our interactions with the industry, et cetera.  So there will be lessons learned, and they will direct our activities potentially diﬀerently. I wouldn't say that it's going to create an incremental capital spend or anything like that. It's potentially re-direction of it. Now, it could provide some incremental capital spend, if when working with our regulators they determine -- we jointly determine that there are things that we need to do more quickly than we otherwise would have done, but I wouldn't say right now that there is some anticipation of a change in the size of the capital plan going forward because of these events. Might be a change in direction for some things just to prioritize diﬀerently, but everything is a learning experience and we'll continue to do that, and as I said -- events of last week; we're still unpacking everything there."
"And that's helpful. Maybe just one last from me just on nuclear operations, just curious. More broadly, how are you feeling in terms of operational progress, performance? Just trends and any recent developments there or is it sort of fairly consistent with prior messaging there?","In the majority, it's consistent with where we've been, I would say that we continue to work with Grand Gulf. We have some work to continue to do there to get that plant into the space where we want it to be, but majority of it is on track."
"Understood. And the Grand Gulf work, is that sort of just general operational improvements? How would you sort of highlight the work needed there?","In the equipment reliability space for the most part, as you know, we've gone through a couple of major outages equipment modiﬁcations. The most recent equipment modiﬁcation; the turbine control system, we've had some issues coming out of that outage with some of the equipment associated with that modiﬁcation. So     we're going to continue to work through those, get those knocked out and get the plant up to the level of excellence that we desire."
"Just a couple of questions here. Firstly, just on the cost savings, you presented under $150 million; that was $150 million in savings. That was obviously executed in 2020. That was well in excess of your original $100 million. So, just curious to the level of recurring cost savings you think you can take into '21 and sort of continue on that momentum.  And can you ﬁnd sort of incremental opportunities, especially on the corporate side? And you know we've seen several peers generate signiﬁcant cost savings from, for instance, real estate optimization, so wondering if this is also a potential lever as you guys go through COVID and the learning curves there.","Hey, Shah, this is, this is Drew. So, most of of the cost savings that we saw in 2020 I would characterize as more one-time in nature. They were part of our ﬂexible spending eﬀorts, and those are typically looking for ways to take action to manage to the outcomes in that particular year, and so we would not necessarily see those as recurring, but this year, we've identiﬁed new ones that we would be able to use to manage this year, if needed.  And we continued on last year after we said that we got to $100 million looking for more in the event that we needed it and as it turned out, as you know, that we needed all of it. Having said that, there were some things that were identiﬁed as potential continuous improvement elements and sort of ﬁt into those other buckets,     although they were relatively small. I would think in the 20% range, and those are now accounted for in our outlooks as part of our O&M expectations.  And there are other things that we are looking at, we are driving our continuous improvement eﬀorts forward things like real estate optimization are in the spotlight for us, as we think about how we manage our workforce of the future, and that's an easy one to consider as we go forward. So those things are part of what we're looking at, and some of those expectations are now getting baked into our outlooks."
Got it. And then just maybe a timing on when you'll update around on the additional levers?,"Well, I think they're just, I think they're just part of our ongoing process. We don't have anything today, we don't have a speciﬁc timetable that we're working towards. It's just an ongoing element."
"Got it, got it. David Borde congrats on sort of the new leadership position. And Rod, make sure you work him really hard. Thanks guys.",I don't think you have to worry about that.    Operator  Our next question comes from Durgesh Chopra with Evercore ISI. Your line is open.
"Good morning. Can you -- sorry if I missed this, but have you quantiﬁed in terms of ﬁnancially, what impacts if any due to last week's events have for you?","Yeah. So this is Drew, so Leo in the remarks mentioned some of the cost elements; up to $140 million in terms of restoration costs. And an incremental $400 million in terms of fuel costs. I'll give you a little bit color, and there will be more speciﬁc numbers in the K, which we'll ﬁle in a couple of days. But the -- but on the fuel costs, I think it's all in, it's about $500 million. I would say about $100 million is kind of what we would normally have expected, and that gives you to the $400 million that Leo was talking about.     Of the $500 million, about $200 million of it is in Louisiana, and that is about 90% to 95% ELL in the rest of New Orleans, about $150 is in Texas, and these are all-round numbers. As I mentioned, you'll have speciﬁc ones later.  There is a positive deferred fuel balance in Texas of about $90 million that will help oﬀset that. And then in the neighborhood of $100 million in Arkansas and around $50 million in Mississippi. So that's kind of how that would all breakdown."
