Question,Answer
"Thanks. I have two questions. At what point, and when we're looking at the 2017 midpoint outlook, do you re-assess the ramp rate on the industrial projects that were already up and running and the expected in-service date of those that are still in queue? And give us a full update. It would seem that you really wouldn't have visibility with any degree of certainty until some point in early to mid 2016, is that fair?","Theo?      Hey, Greg. This is Theo Bunting. As part of our planning process, we try to get as much information around it as we possibly can. And I think in terms of when you would expect us to see some updates relative to that, we'd probably be pointing toward EEI in that timeframe. And as you said and as Drew has mentioned in his opening comments, that information does change from time to time and our expectation is we'll try to stay abreast with that as best as we can and continue to update it as new information becomes available so that we can relate into our overall expectations.    Greg, this is Leo. I'll just add while – and we've said this since the beginning as it relates to the addition of these customers, they're big projects, $1 billion investments; some cases, $10 billion dollar investments. Schedule is always an issue in that kind of thing. Our sector has the same issue when we build big projects that are ﬁrst of a kind or unique or whatever.  The issue here is while it's common and some may come early, some may come late, they may ramp diﬀerently the investment proﬁle that we've got between now and then, it remains intact. And as you recall, the way the business model works, rate base growth is kind of what we're targeting here. And so, if you look out there, whether they come in a little bit late or a little bit early doesn't really change when these power plants come. The only changes we've made – I think Drew outlined them in a little more detail , so did I in the script – is a couple of the capital projects that we had are actually coming up earlier than we had originally planned, just given the timing and the need. And it's a combination of this growth from the sector, but also the need to replace the aging infrastructure that we have and the opportunity to get these things done and constructed.  So it's not just the sales piece of it that we need to look at it from a timing standpoint. It's coming; some of it's coming later because of the size of the projects and other factors, but the investment proﬁle that we've got over the next several years and through the ﬁrst part of the decade is pretty much on track.    Okay. Understood. So to get your guidance aspiration for 2017 then, if we ﬂex expectations for top line revenues from industrial, you'd have to either readdress your expectations for revenue requirement from other customer classes or ﬂex your costs then?        Yeah, I think that's true in a short-term basis. As we have said, these productive investments, we would expect to ultimately get into rates. And if the sales aren't where we would expect them to be in any given period, you're right, we would have to adjust in another area.    Okay. Second question is on EWC. Obviously, the power curves have come oﬀ quite a bit in New York and New England. Can we attribute that to winter premiums coming oﬀ or is it summer discounts getting steeper, some combination of both? And do you think there's any market activity that you can see in the foreseeable future that might reverse that trend?    Greg, this is Bill. A couple of things. I mean, obviously, we've seen gas prices come oﬀ tremendously, probably $1 since last summer. We've also seen some folks take some steps to try to mitigate gas supply issues, that type of thing, in terms of using LNG facilities for base loading of plants, that type of thing. So I think there's a number of issues in the market that have driven those prices down.  As we look forward, we are slightly bullish gas prices. As we look into 2016, that increases a little bit over time. But we are seeing some movement in New England in terms of some market structure improvements that would come on in the 2017, 2018 timeframe and some energy price formation issues that could be constructive. I don't anticipate at this point seeing the numbers we saw in 2014. I mean that was largely driven by the polar vortex and kind of the aftermath of that, but we do see some constructive positive steps from an energy price point perspective.    Yeah. And the reason I asked is because you moved your hedging – the construct of your hedges around a bit for next year and hedged up just a fair amount more, but there were no demonstrable changes in your hedge proﬁle beyond 2016.  Yeah.    Is that a fact? Is that a function of your point of view?      Yes, that is a function of our point of view. And to be frank, what we're seeing out in the market as well. There's little bit less liquidity out in the market, and obviously we don't want to put ourselves in a situation where we're locking in at these low prices at this point in time. So we're evaluating that as we go, and we think there's some upside.     Thank you.    Thanks, Greg.    Operator  Thank you. Our next question comes from Paul Patterson from Glenrock Associates. Your line is now open."
"Just, I guess, I wanted to sort of follow up on that letter that you mentioned from Murkowski and some other Republican leaders regarding market reforms. And I noticed it as well. And I guess what I'm wondering is, I mean, how quickly do you think anything from that will actually come about? And I mean – I don't know. I mean, they also sort of threatened legislation if they couldn't get it done (36:05). I don't know. I mean I just was wondering if you could just elaborate a little bit more what you think the practical beneﬁt of that would actually maybe be?","Sure. As it relates to that letter, I think it's on track with our general thoughts in terms of what needs to happen in the market. We've had similar discussions with the ISOs and a number of other stakeholders. We think that, in general, depending on what gets implemented, there is upside potential of, say, $3 to $6 a megawatt-hour as a result of these changes to energy price formation.  Now the question on timing, this will come probably in increments. And as you look at the timing of being implemented, you're probably looking at a timeframe of 2017, 2018 before they could actually make those changes to their systems and get those in place where we would see that uplift.  Now the exception there is what we've got going in ISO New England as it relates to the Winter Reliability Program. That's currently being reviewed by FERC as we speak,     and we could see some uplift there in the upcoming winter if we get a decision in our favor as it relates to that. So it will kind of evolve over time, but we see that happening across the next ﬁve years or so, three to ﬁve years."
"And it will be series of steps is what we're talking about, I guess, as opposed to one sort of...","That's what I would think, Paul, is it's -- I think just having discussions with the ISO, there is some practical issues you have to deal with in terms of how you can change the systems associated with that, and so they're more than likely would be steps taken along the way as opposed to one just big massive change."
"Okay. Great. And then just on Friday, there was a order out of FERC that denied the authorization that some of your subsidiaries were seeking for to issue and sell securities and what have you. And I can't recall seeing that before with FERC. I think of it as kind of run of the mill; maybe I'm wrong. So I was a little surprised to see that they rejected it.  I know that you guys can – it's without prejudice, you can re-ﬁle. Just wondering, is there any signiﬁcance to this? Or is this just sort of a hiccup that happened because of the format which they seemed to be unhappy with or how you guys reported it? Could you just elaborate a little bit more on that?","I think you hit on most of it in terms of the format. They have a way of using backward-looking results to assess what the coverage ratio ought to be, and we had suggested some changes to that and they didn't want to put them in. So, I think it is a bit of a technical challenge, but we should be able to put the new ﬁling in and get that complete fairly quickly."
"Bill, perhaps ﬁrst question just as it relates to Texas and the station and the decision to pull that out, just being curious, could you jive that with the RFP and what the ultimate thought process is around pursuing self-build options or acquisitions under rate base, I suppose? What drove the decision? Provide a little context there and ultimately next up.","Theo?      Hi, Julien. This is Theo. As Leo indicated, I mean really in Texas, it came down to – it was clear that a clear path in Texas that the parties really preferred a long-term capacity solution located in the State of Texas. And as he said earlier, our Western RFP is seeking just that.  Our objective in Texas is to obtain support of the staﬀ and other customer groups for approaches that meet the generation resource needs in Texas. And I mean, clearly, as the record indicated, as it relates to the Union transaction, that was not the case. And as Leo mentioned in the script also in his opening comments, there's been an interest expressed in the New Orleans and we'll pursue regulatory approvals in New Orleans with the City Council relative to that.  The second part of your question, I'm not sure I understood when you said kind of what's next."
"Right. I suppose fundamentally, there's not necessarily any opposition to doing rate base or self build (41:06) option per se, right? This was more about a locational angle on the plan rather than your ownership of the unit per se, correct?","We don't believe there's any opposition to self-build. Matter of fact, if you go and explore the record, there were mentions by the other parties around another option being a self-build option in Texas. So we don't clearly believe there's any opposition       to it. It was just a preference from the interveners and other parties in Texas. And clearly, I think that our views and comments relative to other options made it clear that a self-build is something that could be pursued in the future."
"Got it. And then separately on transmission, I know you've provided some background here, but I'd be curious. I suppose MISO did an out-of-cycle study on MISO South(41:56) during the quarter. Could you elaborate on that and as it relates to the studies that you discussed yourself at the various utilities and ultimately how that jives with your capital budgeting process and if that's already reﬂected in your CapEx expectation?","Sure. I mean, we had one out-of-cycle project, I believe, which was the Lake Charles project. But in terms of just transmission and MISO, in general, I mean as you know, we have a fairly robust transmission investment in 2015 through 2017 capital cycle. We really nearly doubled in 2015 versus 2014. And as Leo went through his opening comments, he mentioned a number of transmission projects that are currently in the process of being approved and will be on the way shortly, approximately almost $800 million of transmission projects. So, we feel good about the fact that we've got transmission opportunities.  In terms of the MISO study, the BOR (42:59) study in that MISO accelerated six projects into MTEP15. And largely, most of those projects were already in our plan, but what we do see potentially is an opportunity for acceleration of some of those projects. And the fact that MISO was moving forward in that process give us higher conﬁdence that these projects will be approved by MISO."
"Leo, just on the industrial outlook and kind of maybe the longer-term prospects, can you share a little bit about how much time you're spending on economic development and kind of courting industrial customers, you're pretty busy last year. How was that changing, if at all, right now?","I'll let Theo jump in, but we continue to work that process across all of our jurisdictions. Seeing a lot of success, obviously, with things that are under construction in the near term in the Louisiana, Texas, Arkansas and others. But as we've mentioned earlier, as we went through our reorganization last year, one of the things that we had done was beef up the business and economic development functions and we continue to have those folks out working the process, things like the region designation here in Louisiana, other things we're working to make sure that we help continue to promote the region.  So I guess how much time we spend? Quite a bit. Some people it's their – we have a department that's their full-time job working with the states and obviously the states aren't backing oﬀ of this either. All of them are working very, very diligently to try and help bring economic development.  So that includes we continue to utilize our site selection database. We continue to try and pre-certify sites. We continue to build transmission into areas that could house more manufacturing, but for the fact that they're not necessarily ready yet. So all of those things, both in our activities from economic development, operationally, and also from the regulatory process, we're continuing to push forward on all of that.  Now, Theo, I don't know if you want to add anything.    I guess, Dan, one thing I'll add in addition is we continue to work very closely with states in which we serve. And as Leo mentioned, we and the regulatory environment itself, I mean, if you'll look at some of the transmission projects you mentioned that we've done, some of those transmission projects are speciﬁc around working to foster economic development in the regions. And so we have a lot of people dedicated full-time to helping the regions that we serve grow. That's part of our growth story."
"Okay. So, I guess, if I think about the economic growth from here, maybe I'll say it diﬀerently. If you look at the industrial demand – or industrial recruitment today, are the whiteboards more full or less full than they were six or nine months ago? I mean, is the population of opportunity changing as you talk to customers?","I would say we are continuing to pursue more opportunities and try to keep that pipeline growing. I mean, that's our objective quite frankly is to do as much as we can to continue to see a growth in the pipeline. In terms of kind of where we are now versus six months ago, I'd have to go back and look at the data speciﬁcally, but it is something we focus on. And we understand that having a strong pipeline is really a key to having success in the economic development area."
"And I guess, Bill, separate from market reforms, when you guys think about your model and your point of view, do you see gaps against the $4 where you think New England, New York prices should be today and maybe help quantify what you think the delta is with the sell-oﬀ in power prices?","Yeah. I think what we're seeing obviously from a supply perspective is continued growth in the supply in Marcellus. Obviously, that is creating a discount to Henry Hub. And as we look forward in terms of our pricing, we don't see those numbers going above $4 anytime in the near future. I mean, we see that staying fairly consistent with now, but again I said we're bullish.  So we see it rising, but not getting above that level. So, that's kind of where we sit and obviously, the power prices are commensurate with that, I mean, as you look at     that from an energy price perspective.    And that's true. I'll just add that once you get out a little further on the curve, and Bill mentioned this earlier, there's a bit of a liquidity discount that's out there. And we've seen this in the past as you roll the prop (49:12), some of that comes out of the market and improve things a little bit. But some of that had gone away last year, but it seems to have reasserted itself again."
