Question,Answer
"I see in June the EPA released another study indicating that the US will acquire about $400 billion in clean water infrastructure -- I think it was next 15 years or so -- but I guess if I look back those dollars are rarely spent. Do you see any changes in federal or state policy, either on the policy front or the enforcement front, to actually require action going forward on either the clean or the wastewater side?","Kevin, I think, frankly, it's enforcement actions being taken largely through consent decreases on the wastewater side that are really starting to create some challenges and tension for a lot of municipalities. On the water side, the drinking water side, probably a little less so. There isn't a driving issue like arsenic was a few years ago that's mandating investment, although probably the next one that has attracted some attention is the chrome 6 issue, which is one that we've really got our hands around already. So again, it's this notion of -- that infrastructure is out of sight out of mind the level of investment is trailing. That's why you see the average investment cycle of 250 years really going up to 350 years whereas we as a Company are about 125. It's an issue that's attracting attention, but I don't think there's a solution. Well, there's not necessarily a solution that a lot of municipalities are yet facing up to and that solution is really you've got to bring private capital in because the federal money is just not going to be there."
"I guess I saw a couple weeks ago like San Antonio, I guess the EPA forced San Antonio to spend around $1.2 billion given they were -- they didn't scale up their systems to population growth so they're viewing waste waters, I guess just raw waste into the water. So are you seeing that as the most actionable vehicle of growth given the EPA is actually ﬁning those systems?","Yes, the wastewater site is the one that is more susceptible to enforcement and you've got -- gosh, I can't -- I saw recently the number of cities that are under enforcement action. I don't remember the number but whether it's Kansas City, which is a large metropolitan area, or a smaller city like Chattanooga, Tennessee they've got multi $100 million enforcement actions. The challenge will be how strongly does the EPA enforce the timing of it. Do they give them   American Water Works Co Inc (AWK US Equity)   slack so that instead of it needing to be done in the next ﬁve years, oh well, we'll give you seven or 10? That's where we've seen slippage in the past.  I would say one of the things Sandy brought to light was the risk when you have increased volatility of weather and the risk of ﬂooding and the like, whether it be from storm surge or rain or what have you, is the amount of untreated or only partially treated wastewater that got dumped, and that is, I think, a risk that is starting to attract a lot more attention. Just with Sandy it was over 11 billion gallons of raw sewage that was dumped and so that's a broader-base challenge but it puts a focus on the issue of adequate wastewater treatment and doing the right things relative to storm water. So I'm hopeful that the EPA will keep the pressure up to ensure that we as a country are doing the right things. I think it's important that environmental groups and others help support that."
Thanks. Actually I have an obnoxious question for slide 23 just because I know somebody's going to ask me this question later.,How obnoxious?
"Is your 7% to 10% -- is it right to think about your 7% to 10% EPS growth rate being anchored to 2012, or if I'm looking at 2014 should I re-anchor it to the midpoint of 2013?","Yes, we've always talked about it as long-term growth rate and so that's the anchoring in 2012. I know every year we get pushed about, well, so is it oﬀ the new base and we're trying to say, look, 7% to 10% is the long-term growth rate and yes, we're anchoring it oﬀ 2012, even though our range is above that and, of course, we'll provide you a range for 2014 as we get -- probably in the December session."
"Okay. And then is this chart to scale, because if I look at -- if I apply a 10% growth rate to the $1.99 I get $2.19 and that's kind of close to the midpoint of this year's guidance not at the bottom. So am I just not understanding the chart or is it just not to scale?","Hey, Kevin, it's Ed. Yes, it should be up to scale so let me know when you have that service that sees if it is to scale if it doesn't work out or not, but on our side it is."
American Water Works Co Inc (AWK US Equity)   Okay. Great. Thank you.,"I always get nervous because we've got both engineers and ﬁnancial players and whether it's something they put it on logarithmic paper or what I always get a little nervous. Just kidding, Kevin.  Operator  Ryan Connors, Janney Montgomery Scott."
"So I wanted to get some thoughts on the regulatory side and we're coming oﬀ of the recent NARUC summer meetings, I'm sure you had folks there and you got some brieﬁngs, Jeﬀ. Anything jumping out at you in terms of the evolution of the regulatory environment in water, either positive or negative and either speciﬁc to any mechanism in a speciﬁc state or just the terms of the overall tone?","I guess the ones -- a couple that I'd just touch on. We are getting increased understanding and recognition about the issue of declining use. I think this is one where the industry was slow on the up take but is rapidly trying to move this forward. So frankly, there hadn't been much of anything done up until really probably the last three years or so, except in California where there's an overall policy mandate. So I think that's on the positive side.  I think on the risk side is, okay, so what does -- where do returns go and how successful are we in helping people understand that when you have artiﬁcially held down risk-free rates that that doesn't necessarily change the cost of equity and I think we've seen what's probably best described as mixed results. There are some states that have gone fairly low. I think the majority of our states have approached that with a more reasoned and tempered response in thinking about what that cost of -- what's an appropriate cost of equity. I think the two things that we keep a real ear on are the issue of degree of rate change so that we don't push that frontier too hard, yet at the same time we have great reception to the investment of capital. And so as we've talked to regulators about the chart that Susan has talked to you all about how we've shifted how much rate increases are capital versus O&M base that's something that they perceive as positive. I think those are the issue of declining use and now, frankly, you're starting to hear a lot of electrics say, oh, we no longer have growth and so they're starting to scramble on that issue."
"How do you see that evolving, Jeﬀ? Will it be -- is the talk of a California-style ram based decoupling, or are there other approaches that you see prevailing?","American Water Works Co Inc (AWK US Equity)   I think each state has to approach this on the basis of its own regulatory background and philosophy. There are some that they look at the California ram mechanism and they wonder if it's too complex for them, is there a diﬀerent way do it, is there a way we can build it in the base rates? What is it we're trying to protect against? Is it all changes in consumption, or is it just the intrinsic on-going reduction in use per customer so what is it that we normalize at? So I think we'll see and we are seeing states take a number of diﬀerent approaches. I think the one that most states move to most readily is, okay, let's take into account what you've seen over the last set of years -- ﬁve years, eight years, whatever it might be -- and build that into your future and let's try to step and then we negotiate how far forward do we step to get the billing determinants, if you will, the denominator right.  I think automatic adjustment mechanisms create some nervousness of regulators unless they come out of that mechanism. For example, Florida has a number of mechanisms, California has a number of mechanisms and New York has a number of mechanisms that has just been part of their regulatory psyche. Other states a fuel and power adjustment clause, and on the water side maybe an electric energy supply clause or something like that. That may be about all they're comfortable with so I don't know how many states will adopt an automatic mechanism as opposed to recognizing the pressing nature but do it in a diﬀerent way. Susan, do you have anything to add?     I think consistent with what Jeﬀ said, we take very seriously our responsibility on water eﬃciency and so we are proactively working with all of our states in terms of how we can promote water eﬃciency and to address the kind of usage through, as Jeﬀ has said, either decoupling tight mechanisms, looking at revenue adjustment for future test years, looking at performance incentives for some of the water eﬃciency programs, so we're really looking at lots of diﬀerent options to address the same issue. And also on the key elements coming from NARUC and looking at some of the commentary, as well as hearing from some of the people there, the commitment of state regulators to the replacement of aging infrastructure may be as strong as it's ever been. The recognition that this is something we have to address and that if we begin to address it today that it will be far better than waiting until we have more severe problems in terms of main breaks, leaks and the economic impact of that. So I think that we've seen increasing and growing commitment to that and as Jeﬀ said, what that means to us is how do we ﬁnd a way to promote that investment while also controlling price increases to the customers and that is through our control of O&M so that any, or most the majority of price increases will be for investment and -- the CapEx investment and not O&M expense.     One of the things that I think that all that says is -- and of course, we may have bias but if I was going to focus on communities that have the greatest potential for growth and expansion because they're going to be able to provide service to customers and not have main breaks, et cetera, I'd look to those communities that are -- have provided service by privately-held companies that are regulated. Because Susan's exactly right, we're seeing recognition of that on the regulatory side, unfortunately not in all communities but in a number of communities your a politician elected today that's an out of sight out of mind investment, it's a little harder to make or a little easier to set aside and not necessarily keep up with that infrastructure. I think there are some cities, which -- and I commend. I'll commend Chicago for what they're trying to do and   American Water Works Co Inc (AWK US Equity)   Philadelphia for what they're trying to do in terms of their green cities initiative. I don't mean solely them, I think New York also is there and there are others that are there. But boy, there is a whole host of that 50,000 communities, or individual utilities that that's not necessarily getting done.  Operator  Heike Doerr, Robert W. Baird."
"First oﬀ, thank you for the added details in your earnings material, I know it's high eﬀort, it's much appreciated by all of us.","We try to listen to you all, Heike."
"We like to keep you busy, Jeﬀ.",You're succeeding.
