Question,Answer
"Hi. Good morning, guys.",Good morning.     Good morning.
"Jeﬀ, I guess on your last comment, so I guess how should we think about the natural regulatory lag now with both Pennsylvania and New Jersey oﬀering DSIC [ph] like structures. As I know traditionally, we've always thought of it as, so we have like a target [inaudible] minus 100 basis points to 125 basis points from [inaudible] and then 100 basis points to 150 basis points for regulatory lag. Where do you see that migrating towards?","Yes, I think the 150 basis points of regulatory lag is declining as we get DSICs in place and as we get declining usage built into place. Now, obviously the best approach is when you have an automatic adjustment mechanism, but in other states like was done in New Jersey, we have a future test year and then have forecasted a year forward in terms of consumption. And then, that's what's being put in. So by the time rates go into eﬀect they're recovering costs. You go two years and you start to still have some more lag.   American Water Works Co Inc (AWK US Equity)   But -- so I think that 150 basis points is what we're trying to shrink, do we ever get it to zero. Well, probably not. But if we can squeeze it down to 50 basis points, so that's a 100 basis point pick up, plus in some of our jurisdictions, and I'll use New York as an example, we have a dead band where we're allowed to earn above our allowed return for a little bit and then we start sharing access, if there are any additional returns. So, our goal is to drive it to zero and we're not going to be satisﬁed till we get there. But you'll always have a little bit of correction.  And on the rental [ph] gap, obviously that presented, when I ﬁrst came it was about 125 basis points, it's already shrunk down to about a 100 basis points just because it's static and our total business is growing and so that will continue to happen. But obviously until something is done with that, that it won't go to zero. It will slowly migrate down to 75 basis points and lower."
"Okay. And [inaudible]. I notice in some recent presentations you've put in a new area chart that kind of depicts your 7% to 10% EPS growth, like the sources of that. And I guess can you kind of talk about where you think we are in like when I look at the X axis because at over the short- term, it depicts like half of the EPS growth comes from ROE improvement, but I think we've achieved a good chunk of that, right?",Yes.
"[multiple speakers] going towards the right, it leans more into new services and then acquisitions?","Yes, we started using this frankly at the Analyst Day a year ago, a little over a year ago February of 2011. And its purpose is to just kind of -- is to conceptually present. And there is no speciﬁc timeline, because frankly, we're in diﬀerent parts of that curve or diﬀerent parts of each of these curves today. So for example on the ROE improvement frankly, we're making more progress than -- we're making faster progress.  Here's the way I think about it long-term, we are investing $800,000 to $1 billion of CapEx a year, call it a midpoint of $900 million. That $900 million is oﬀset by depreciation of about $300 million, so that's a net rate base addition of about $600 million. As you add that into our existing rate base, we're driving 6% to 7% growth in earnings, just oﬀ that fundamental driver. And that does not include, for example, acquisitions, new services, the value of eﬃciencies that we build in, because we think about the eﬃciencies as really creating head room to add this capital.  So that's where we're comfortable with a 7% to 10% growth rate as it's basically given the baseline of that comes from the investment strategy. Now the key is obviously can we recover that. And that's why the focus on eﬃciency, because it gives us that head room. Remember   American Water Works Co Inc (AWK US Equity)   though one of the kind of rules of thumb that we talked about is $1 of O&M has the same impact on rates as $6 of capital. But that $6 of capital generates $0.30 of earnings for you. So that's the way we think and work on how do we drive operational eﬃciency to create headroom for capital growth."
"Okay. So -- and one follow-up question for that. So with regards to the DRIP and equity needs, how big has the DRIP got and would you agree that through use of the DRIP and through the NOL, it looks like you could be equity free for a long time?","Let me ﬁrst address the DRIP and employee stock purchases. Last year they provided about $5 million worth of cash for the company, so they are not huge providers of cash and year-to-date, we've seen about $700,000 that's come in for the First Quarter. So, again, we're not seeing them as large inputs. As we've said, there won't be an equity oﬀering, we don't foresee one in 2012 because we had around $450 million come in as it relates to Arizona and New Mexico, and another $60 million that came in as a result of our acquisition of New York and divestiture of Ohio on May 1. So we have suﬃcient cash to get through this year and we've not yet talked about the future years. But again, we're continuing to see our equity ratio improve and I should note that for the First Quarter, actually we moved up to 43% equity, we're at 42% as of year-end."
"Okay. Thank you, very much. Appreciate it.  Operator  Thank you. Neil Mehta, Goldman Sachs.",
"Hi, guys.","Hi.     How are you, Neil."
"Doing well. So a couple of questions here. First is, Jeﬀ, if you could talk about the way you're thinking about a potential dividend raise and your dividend pay out as you think about the cash   American Water Works Co Inc (AWK US Equity)   that's coming in from some of these asset sales?","Okay. Obviously, we think about dividend as a eﬃcient use of capital decision in terms of what can we invest to continue to build the business and what's an appropriate cash return. As you know, our payout ratio has now drifted below 50% because of our strong earnings growth. And what we're seeing obviously is our dividend growth has been about 5% but our earnings growth has been substantively higher than that. That's something we're taking a hard look at as to what's that appropriate mix on a go-forward basis.  I think it used -- when the company ﬁrst came public, I think we used the payout ratio were 50% to 70% of the guideline, frankly, that's fairly broad, we're obviously now even a little bit below that. So we're taking a look at what's appropriate going forward. I think you'll see from us a little more speciﬁc conversation relative to the dividend and what our policy is going forward, as we move forward through a little more time this year."
"Got it. And the second question relates to volumes here, at some point you got to think the diminishing marginal returns of eﬃciency and changes in customer behavior where all the easy games have been won and the volume decrease associated with it will start to fade a little bit. How are you thinking about that or do you think that 1.5% that we saw in the First Quarter is sustainable for a long period of time?","What we're seeing is it's been sustainable for a long period time. We would expect it to continue as a lot of the areas that we serve are older areas. And so over time, there are homes continues to take out the older appliances, and put in the newer appliances. We have seen it start to ﬂatten only in a very, very few places. And again as you talk about more water eﬃcient devices we've now seen that move through the outdoors. So more watering devices have become more eﬃcient as well. So I would expect that to continue for a while.     Yes, Id' agree, Neil. The big thing that Ellen hit on and this is one of the things that I think you'll see is on the irrigation side. More people have not just gone to drip irrigation, but now they're starting to use sensors. And so I think we'll continue to see. I think it would be in-house stuﬀ. Yes, you hit a point of diminishing [inaudible] we probably see more potential for that. And that's why we're focused on making sure that we get appropriate mechanisms in place. At some point there's a level out. Yes, I would agree with you, but I don't think it's in the next -- we personally aren't expecting it in the next three to ﬁve years let's say."
"Thank you. And then the last question is on -- a quick update on the New Jersey rate case. As when I looked at the ﬁnal outcome here, the little bit of a lower hit rate than we historically see   American Water Works Co Inc (AWK US Equity)   versus your ask [ph]. Can you help us understand some of the components of the delta between the request and the ﬁnal outcome?","Yes. I'll let Walter to take that.     Yes, thanks Jeﬀ. Yes, there are two real reasons, the ﬁnal revenue requirement in the rate case showed a decrease in expenses from the original ﬁling and it was in our press release that we issued couple of days ago that there's about $10 million less expenses in the ﬁnal revenue requirement than when the original ﬁling occurred. And also we have taken a more aggressive approach in our declining usage mechanism. In the original ﬁling, we ﬁled for a two year look ahead to get the revenue recognition for that. And in the settlement, in the $30 million, we got about one year of that. So that really explains some of the gap.     When you take a hard look through it, there is no capital that was disallowed on -- or costs were allowed, all of our operating costs. We got a one-year forward look on use on declining usage. So I -- and since [ph] I think making some people will look just at the -- at the $90 million [ph] and the $30 million say you only got a third [ph]. Well that's not really the appropriate comparison, because of the O&M change that which is really a savings. And you bet, we're going to pass that on to customers as well as the way that we approached the declining usage caused the size of the increase to look much larger than, for example, it hasn't in prior years."
