Question,Answer
Great. Thanks for taking my question.,"Hi, Ryan."
"Hello. I'd like to just talk about Pennsylvania, the related issues of the Pennsylvania rate case and sort of the acquisitions there, and obviously, the rate case is sort of hot oﬀ the press. But can you tell us about how the – well, ﬁrst of all, whether or not that includes the Scranton addition which I assume that it does and if so, whether there's any unique elements to how that's being treated in terms of that being a wastewater system and it being a pretty large implementation of Act 11, and any just unique dynamics or things to watch for in terms of how Scranton will be now pulled into the rate orbit for Pennsylvania?","Ryan, it's Walter. How are you?"
"I'm well. Thank you, Walter.","Good. Good. Yeah, the Scranton acquisition is included in this rate ﬁling, and because of Act 11, it's going to be integrated into the proceeding, and with the same way that the water systems worked. So it's going to take again 8 to 10 months to work through the proceeding and we just – we're going to work with the commission and make sure that the Scranton customers are represented in a right way.   American Water Works Co Inc (AWK US Equity)"
Okay. So you don't anticipate anything unique or any kind of unique sort of pushback in terms of the scale of that system and that being causing an issue in terms of single tariﬀ pricing or anything like that? I mean you think it will be pretty straightforward and be treated similarly than any other rate case?,"That's what we expect, Ryan. And again, when you consider the size, $1.3 billion worth of investment over the last four years, this is a signiﬁcant investment but still it's part of the much bigger capital program we have in Pennsylvania."
"Right. Yeah, good point. Now, what about the broader Pennsylvania. I mean it seems like that deal – at least the announced deal has slowed a little bit. I mean, you had Scranton, was obviously big one, McKeesport, but lately there haven't really been any additions. I mean should we interpret that as meaning there is a little bit of a deceleration or are there are a whole lot sort in the hopper that we are seeing yet and the cadence remains really strong?","Well, let me say that we continue to work with communities to address their issues and be a solutions provider for them. And again, we know that we've got a compelling story and we can add tremendous value to our customers."
"Okay. And then one last one, just more sort of a housekeeping short-term issue, but we are – Linda, you mentioned the variability on weather and appreciate the transparency there in terms of the guidance. But any early read on 2Q, we're almost halfway through, on whether that will be a headwind or a tailwind for the second quarter results?","Hey, Ryan. This is Susan. Before Linda answers, if we're able to project what the weather is going to be, none of us may be sitting around this table. But Linda, what do you say?     Yeah. In the ﬁrst quarter, Ryan, we did see a little bit of lower demand, but it was really in line with declining usage that is normally expected."
Right.   American Water Works Co Inc (AWK US Equity),And if you have any inside information we would love to hear it.
"Well, I just mean we're ﬁve weeks into 2Q, right? So, I'm just trying to get an idea whether there is any sense of whether it's been in the ﬁrst ﬁve weeks of 2Q, whether it's been a headwind or a tailwind to sales.","Yeah, and we're not really seeing any large indicators through the April timeframe. I will say that, when we look at weather variability, historically, we have seen the largest variability occur in the late summer months or in the third quarter of the year.     And, Ryan, you bring up a good point."
Got it.,"One of the thing that really helps us, if you remember of the past couple of years especially because of our geographical diversity even when we may see, unfortunately as we have ﬂooding at diﬀerent times in the Midwest and dryer weather in the North East, they have tended to oﬀset each other.  So, one of the beneﬁts in terms of quality of earnings are being able to see through the weather is the geographical diversity we have. So you bring up a good point, with all the rains that Missouri has had, we've not seen that in the Northeast. So, that kind of helps us kind of net out, and we think that's good."
"Yeah, great point. Well, thanks for your time this morning.","Thanks, Ryan.  Operator   American Water Works Co Inc (AWK US Equity)   The next question comes from Angie Storozynski with Macquarie."
"Thank you. So, continuing on the M&A front. So I'm wondering you have made two relatively high proﬁle hires in your business development department. Is this a signal that maybe you might consider corporate M&A in addition to municipal M&A or those are completely unrelated?","So Angie, hello, ﬁrst of all. And thanks for that question."
Good morning.,"So, the quick answer is, it really – there's no changes to our strategy. And just as some background and I'm really glad you asked the question. So, if you look at American Water, in the past four years, we've actually doubled our market capitalization. We've increased our regulated acquisitions. We've also increased our capital investment, and you also pair that with the fact that we have an aging workforce. And so we've, over the past two to three years, been looking at strengthening an already really strong team. And we have so many professionals who have worked here for a long time, but for example, last year we brought in a new Chief Innovation and Technology Oﬃcer, Radha Swaminathan, because he brought some unique capabilities from his time in the electric utility industry and what they had done in technology.  We brought in a new head of R&D and emerging technology because Dr. Mark LeChevallier is retiring at the end of this year. We brought in a new Controller, Melissa Wikle, and we also promoted several people inside to bigger and higher jobs. So, really with Eric and Brian, it's a continuation of that. And Eric is actually in business development in Mark Strauss' group. And that group, as we talked about at Investor Day in December, that group supports the regulated acquisition strategies that are states employ.  But also we're always looking at the landscape of, are there new states we want to enter, we've talked about the conditions that we would have to have before we did that, and we also look at, are there other opportunities? But that's not the basis of our growth triangle, and that's not the focus mainly what we're dealing. And with Brian, actually, it's a diﬀerent role than that is that as we've gotten bigger and as we look at our corporate strategies and our ﬁnancial strategy convergent, we're bringing in talent that has decades of experience of looking at creative ﬁnancial planning, how you integrate corporate strategy with ﬁnancial planning, being able to look at ﬁnancial modeling, how we evaluate, making sure we make really good smart ﬁnancial decisions.  And I'll tell you, with the addition of Melissa and Brian, and the continued outstanding work that Ed Vallejo brings, our VP and Treasurer, Jen Gambol, our team here, really we brought these   American Water Works Co Inc (AWK US Equity)   hires in to really make us even stronger than we have been in the past and it's pretty exciting."
