Question,Answer
"Hey. Good morning, guys.","Hi, Dan."
"Susan, you kind of talked a bit about Keystone. Obviously, it's an interesting opportunity. But the trailing earnings contribution that you guys showed when you bought it wasn't particularly all that large. Is that number or earnings contribution – has that changed since 2014 in some appreciable way? And then, you kind of look out over forward, what's going to drive that business with or without an improvement in drilling activity in the region?","Dan, thank you for the question. We're going – on December the 15, at our Analyst Day, we're going to be providing a deeper look forward in all parts of our growth triangle, including Keystone and the shale area."
So is that southern for you're not going to answer the question?,Yes. It is.
"Okay. Very good. On the growth triangle, you guys said that Non-Reg is not going to get to be more than 15% to 20% of contribution from roughly 10%-ish today. Is that the correct messaging?","That's correct. And, currently, over the past three years, our earnings from the Market-Based business has been around 9%, so that puts it in context. In the past, Dan, we've talked mainly just from revenue numbers. So we've actually added more transparency and talking about earnings from that segment as opposed to just revenues."
"American Water Works Co Inc (AWK US Equity)   Okay. And, I guess, we didn't really get into what else is going on with the core of that business these days, but just can you give an update on government contract in the home businesses and kind of where you're seeing the opportunities right now or where the actions have been this year so far?","Sure. One thing, because we won the two military bases last year, we're starting to see the revenues, as well as some of the working capital we're putting into some of the projects on those bases. There are currently several outstanding RFPs. As we've mentioned before, when they will be awarded is we never can predict with a tremendous amount of accuracy. There's a chance maybe one can be awarded this year, maybe two to three next year that we're involved with.  But what's important on military – and I think it's important – and you asked that in your question. Military – it's not just the new bases but the continuing projects that are on the existing bases beyond just the O&M contracts that we have – the money we get paid each year for running the water and wastewater systems. So, I will tell you that we currently have on the books, I believe, another $200 million of backlog of existing projects to do on the basis that we already have. So, the Military Services, we continue to ensure that we're providing the best water and wastewater services for those military men and women who serve our country.  On the homeowner services, as we said, we had mentioned about Orlando. We have launched it this year. So, we're starting to get customers signing up in Orlando. Orlando also presents for us the ﬁrst place that we have a much deeper service oﬀering beyond just water and sewer line, but also HVAC and in-home plumbing. So, that's another opportunity there.  And, as I mentioned in my comments, we were awarded an exclusive contract that has been signed for Rialto, California which is about 55,000 potential customers. And then we won the bid for exclusive contract with Wilmington, Delaware, but the city council still needs to approve that. And we're hoping to launch both of those by the end of the year. So, in those two areas, that's what we're seeing from that Market-Based business."
"I guess just one last one, Susan. When you think about moving into these new cities, is there a start-up cost associated with trying to recruit customers and acquisition-wise where you have more expense on the front-end as you push into these towns to get people and then it pays oﬀ over time. Or are you guys amortizing that expense over a longer period?","Dan, we love that you listen to us when we talk to you. Yes. The answer is yes. We have the upfront marketing expenses, and because we have to let people know that we're there. And one thing that's important. We put a lot of emphasis on these exclusive partnerships. That's important because, in an exclusive partnership, our billing is typically on the city or the municipality or whatever the governmental entity or the entity is, it's on their water and/or wastewater bill. So, for us, that tends to be a higher take rate. And that's why those are so   American Water Works Co Inc (AWK US Equity)   important for us as opposed to just – we do have areas where we just generally market and we provide separate billing. But the exclusive contracts are really much more eﬀective for us ﬁnancially."
Got it. Thank you.,"Thanks, Dan.  Operator  The next question comes from Ryan Connors with Boenning & Scattergood. Please go ahead."
"Great. Thank you. A few questions this morning, if I might. First, just on the guidance. It seemed like – I noticed weather is still a $0.07 plus or minus swing point in the guidance, even here kind of mid way through the third quarter I guess. So, just wanted to get some color on that. That seemed like it was a little large in terms of a swing factor there at this point in the year. So, I just want to get some ﬂavor on why that's such a large wildcard at this point.","Ryan, the chart that we have in there shows the major variability as of February 25. So, that's the full year variability. In terms of the impact of weather that we've seen thus far in July, it's about $4 million net income. And it's due to wet weather across our system."
"Okay. I see. So, it's safe to say that that gap has closed then at this point and we're largely – that gap has tightened up?",That's right. And this variability chart is the one that we provided to you at the December 15 call.
Got it. Got it. Okay.,"One thing, as we look at this too. The reason we put multiple items up there is, as we establish a range, we understand there is going to be variability. Some of the variability oﬀset each other.   American Water Works Co Inc (AWK US Equity)   So, you don't take each one in isolation. But, as you remember, we started in 2013 saying, so why do we have a $0.10 range, why do we have the range we do? Here are some factors up or down, puts or takes. So, it's important to look at it all in context as a whole."
"Right. Now, wanted to talk a little bit, just get some color on this WRAM application for the extension there. Now you mentioned, Walter, that the decision there is expected mid to late 2016. Seems like a pretty straightforward ﬁling and a pretty good deal for the ratepayers. So, I'm just wondering what the key points of debate are on that ﬁling and where the pushback is, if any, on the way that that's structured.","Yeah. Thanks for the question, Ryan. I think two things. One is the length of time over which we're going to be able to recover it. And the other is the return that we're asking for. It will take time to work through that. And that's why we say it will take to mid-2016 to get the decision."
"Okay. And it's my understanding that the application seeks to establish the WRAM balance as a – itself as a Regulatory asset. Is that correct? And if so, can you kind of give us a very brief CliﬀsNotes version of how that works?","Yes. It is essentially setting it up as an accounts receivable from the customer, which would be a regulatory asset."
"Okay. Okay. And then, Susan, you mentioned that at the NARUC Summer Meetings some of your sustainability initiatives were highlighted. And that's great. Could you also kind of give us any takeaways from those meetings in terms of what's around the corner, just looking ahead at the big regulatory developments? Any big topics there about what might be next in terms of policy developments or regulatory evolution in the water space?","Sure. Well, I'll start and I know Walter may have a couple things since he was at the meetings also. One of the things that we're very excited about that was launched at the Summer NARUC Meeting is a step forward in terms of, not just water-energy nexus, but the look at – in most state utility commissions, they look separately at electric, gas and water. One of the things that President Edgar rolled out was an eﬀort at NARUC to start looking at where all utilities could come together on common items such as, for example, critical infrastructure, cyber security, looking at how we could work together, looking at the fact that things like the mechanisms for infrastructure replacement.   American Water Works Co Inc (AWK US Equity)   There are a lot of issues at state utility commissions that really cross the boundaries of electricity, gas and water. And so, there is an eﬀort to create this project or this task force at NARUC to look at what those are and where commission can work with utilities in a state to ﬁnd the areas that we can ﬁnd some common ground and some common eﬀorts. An example for us in California is the Monterey pilot, the AMI pilot, that Walter mentioned.  What that is, is that we actually partnered with Paciﬁc Gas & Electric and we're using some of their backbone to put the water meters there, so that we can send alert to those customers. They have a very steep tiered pricing structure for water in Monterey. So, we can actually send as part of the customers on the pilot signals when they're about to enter a new tier of pricing or they set a budget and we can send them messages when they're getting close to the budget.  That's just one example. Also, we're very involved and, actually, in American Water, we adopt the electric utility industries' NIST standards for cyber security. We're very involved with the Department of Homeland Security and DoD on those things. So, there's a lot of eﬀorts like that and we're very excited at NARUC where we're looking at cross-utility type projects that can beneﬁt all of us.     I think Susan did a great job recapping the meeting. I mean, the four areas, again, as she mentioned: water-energy nexus and opportunities for us to work with the electric and gases, cyber security in the same way, regulatory mechanisms that are going to be continued to incentivize us to invest and upgrade our water and wastewater systems, and then where can we partner with electrics and gases to drive better customer service. Those are the key themes that I saw coming out of NARUC."
"Great. Well, as usual, that's very comprehensive and helpful. Thanks for your time.","Thanks, Ryan.  Operator  The next question comes from Michael Lapides with Goldman Sachs. Please go ahead."
"Hey, Susan, Linda. Michael subbing in for Mike Dandurand today.","Hi, Michael.   American Water Works Co Inc (AWK US Equity)"
"Hey, guys. One question on the Clearwater acquisition – Keystone Clearwater acquisition. Keeping in a separate legal structure, how do you think about the optionality that creates if this business continues to grow in terms of potential revisions to the corporate structure? In terms of whether this is a business that – and I don't know if legally it could. Is this a business that could eventually wind up in an MLP structure? And if you don't mind into answering that ﬁrst and then I may do one follow-up.","Okay. Sure. We did look at that. And I will tell you that just a little more color around the legal structure. So, there is a separate holding company that – Water Solutions Holdings that actually is the holding company for Keystone Clearwater. And that holding company is 95% owned by American Industrial Water which is also a separate LLC and 5% from Sand Hills Management, which is the founding members, which includes the current CEO and President and COO. So we're glad they not only are staying to run the business, they continue to have an equity ownership. So, that's how it's structured legally.  We did actually, Michael, get – we took a look at MLPs. A few things, just to let you know that we are constantly monitoring it. The EBITDA last year of Keystone Clearwater was around $15 million. Even some of the smaller MLPs are between $50 million and $70 million EBITDA. So, scale-wise, it's just not quite large enough. Number two, we've just purchased Keystone. You have to have a predictability of the cash distributions. We're continually looking at that as we get into looking at this business. And, of course, the big thing, you've got to have really pretty clear visibility into the future growth potential. Kind of people talk about the save the bees issue. So in terms of the future, we're always open to all options that make sense to our shareholder interest. And we're looking at those variety of things. At this point, it doesn't make sense to do an MLP."
"Got it. One follow-up actually on the core Regulated business and really an M&A question. You all have been excellent over the years in terms of doing kind of small bolt-on acquisitions. What's your thought process around or what's the market dynamic and opportunity set around kind of more larger-scale M&A? I mean, there are not ton – it's obviously a far more fragmented business than the electric and gas, but just kind of curious when you look at the landscape of publicly-traded or kind of larger or private or municipal owned ones.","Well, I will start and then I want Walter to ﬁll in because he and his team have done a lot of work on this. In terms of looking at other IOUs, you're always looking at the marketplace, but the fact is it's a pretty well-valued space out there. But we're always looking at all options. Where I think our sweet spot is though, something that Walter and his team had put a priority on. So, Walter, do you want to talk about kind of the focus going forward on the Regulated piece?   American Water Works Co Inc (AWK US Equity)      Yeah. We still pursue the smaller acquisitions, but our focus is really on the 5,000 to 25,000 customer systems. And we see a number of opportunities. I've been in this business many years, two decades. And this is the best environment for acquisition that I've seen, I think, because municipalities are looking for options. And we, as the largest water and wastewater company in United States, have tremendous expertise that we can share with these municipalities. So, the opportunities are huge. There are also with some of the ﬁscal issues that they're facing. It's a tough environment for some of these municipalities.  I think the other thing is we work very closely with the legislators to provide enabling legislation that allows us to pay a fair market value and really reduce the bureaucracy in some of these acquisitions. So, that's our focus. We have great people out in our states that are focused primarily on growing the business from the state leadership teams to the growth teams. And, I think, we've been doing a very good job and more to come."
Got it. Thanks you all. I appreciate you taking my questions.,"Thanks.  Operator  The next question comes from Spencer Joyce with Hilliard, Lyons. Please go ahead."
Good morning. Nice quarter. Thanks for taking my question.,"Thank you, Spencer."
