Question,Answer
Great. Thanks. Hello. How are you?,"American Water Works Co Inc (AWK US Equity)   Hi, Ryan.     Good."
"Great. So a couple questions. First oﬀ, I wanted to just talk about this New Jersey CTA issue a little bit and you gave a really nice discussion of it, Walter. But could you kind of talk to us a little more about the ﬁnancial impact of that on the P&L and the timing of that in terms of how we quantify that and go about translating that into an actual earnings contribution?","Ryan, this is Linda. And this is a step in the right direction, we believe, for New Jersey. This decision will impact us when we ﬁle our next rate case in New Jersey. That is when it would become eﬀective for us. And, as you know, we ﬁled our last rate case in New Jersey in 2011. And that rate case was a black box settlement. So we cannot disclose the ﬁnancial impact of this. But when we look at the timing of our rate case and the ﬂexibility that we have in terms of timing around our infrastructure mechanisms in New Jersey, we take all of those things into consideration to help determine when we will ﬁle that next rate case and be able to implement this new change."
Okay. But really no estimate or guidance on kind of the magnitude of the impact?,"Because it was a black box settlement, last rate case, we really can't disclose that."
"Got it. Okay. Fair enough. And then just the other question I had was just more kind of tactical, but – and I guess we'll get more detail on this on December 15, but just talking about the weather from a big picture perspective. So we had the cool temperatures in the Midwest, but, as you mentioned on the call, last year's third quarter was also negatively impacted by weather. So, as we look into 2015, is it safe to say we've got a very easy comparison, so to speak, as we sort of think about growth next year in demand?","American Water Works Co Inc (AWK US Equity)   So what we do from an earnings guidance perspective is we'll give you weather normalized earnings guidance for 2015, which, as we indicated earlier, will occur on December 15."
Okay.,"Ryan, as Linda mentioned, just as the electrics do also, we put a range for guidance, because while we look at budgets and everything weather normalized, we understand that there are going to be variabilities. We disclosed at Investor Day last year – a set of those variabilities. And, for us, just like the electrics, the largest potential variable is weather. In a typical year, we account for some of that variability in our range, unless there is extreme weather. And, for example, back in 2012, the positive uplift was between $0.13 and $0.16 for American Water. That's a little beyond what you would have as normal variability. So when we look at weather, you don't want to start having a lot of guidance ranges that are weather aﬀected and this type of thing. So we try to keep it as clean as we can."
"Okay. Great. And then one last one before I hop out, is just on your payout ratio. Can you talk to us about where you're running right now and how you feel about where you're at and whether you would up that payout ratio a bit going forward, depending on your equity capital needs and so forth? Thanks.",Our payout ratio is currently at 2.5% and the way that we look at – I'm sorry that's the – I'm sorry. Let me correct that. Our payout ratio is just over 50%. We have a target range for our payout ratio of 50% to 60%. And we plan to – our goal is to grow our dividend commensurate with our EPS growth.
Okay. Great. Thank you.,"Thanks, Ryan.  Operator  Our next question comes from Michael Gaugler from Brean Capital. Please go ahead.      American Water Works Co Inc (AWK US Equity)   Hi, Mike."
"Good morning, everyone. I've actually got a follow-up on the CTA to Ryan's question. Just wondering given the changes and how you think holistically about where you're going to deploy future investment. Is that enough to put New Jersey at the top of your list?","When we look at the prioritization of our capital, ROE is one of the key items that we look at in the prioritization of capital in addition to what are the needs for the investment in the states. And – so, that is a factor that we will look at, as we move forward and ﬁle a rate case in New Jersey. So, all of those factors come into play when we look at the capital prioritization. This is something that is moving in the right direction. So, although, externally we have seen lower ROEs being authorized in New Jersey, we see that this will oﬀset those lower ROEs moving forward.     And, Mike, this is Walter. Given the DISC program that was approved a few years ago, as you know, we've invested a lot more in New Jersey than we have in prior years. So it is one of our top states and we'll continue to do so, because of the DISC mechanism and the needed investment that we have to make in New Jersey.     And, Mike, as you know, and you've heard us say over and over, in our capital program, we will invest what we need in every state to meet our customer needs. We will make sure that our water is safe and clean and reliable. So you also know that that we do have some discretion. After we have committed those funds, we have discretion with other funds. And, as Linda and Walter both said, we look at a variety of factors, including ROE, and, as Walter said too, where you have mechanisms, you can get the return in a more productive and reduced regulatory lag. So, all of those factors come into play. So we look at our capital very carefully. We make sure that every single state has what they need to deliver services to customers than that which is discretionary. We look at these other factors."
"All right. Then I have just one other question, probably for Walter, just kind of wondering how you're feeling about water supply in California. It seems like some of your peers are getting just a tad bit nervous looking out into 2015.","Well, right now, Michael, we're still okay with water supply. But, again, we've asked for voluntary conservation of all of our districts. We put mandatory conservation in, in one of the districts.   American Water Works Co Inc (AWK US Equity)   We're obviously participating as a partner in the state to reduce water usage and we'll continue to monitor it."
Okay. That's all I had. Thank you.,"Thanks, Mike.  Operator  Our next question is from Richard Verdi from Ladenburg. Please go ahead.     Hi, Rich."
