Question,Answer
"So, perhaps just to follow up here on 2017, can you elaborate a little bit on where you stand? Obviously, a little bit preempting guidance here later this year, but where do you stand relative to Millstone and hedging? And provide a little bit more thought on timing for hedging, given where the commodity markets has been this year?","Hey, Julien, this is Mark. As you can see from our hedge schedules, we didn't hedge anything in the second quarter of this year and we actually don't expect to hedge much in the third quarter of this year either. Our view is that the oversupply that occur because of a very mild winter and a very high production cycle over the last year or so is normalizing. And we think with a warm summer this year, going into the fall, that storage will be full early, and we will see more bullish price signals in the Northeast, as we go into the winter period.  That being said, we've referenced a number of times that as we go into a calendar year, and certainly by the call at the end of January or early February, we would expect Millstone to be hedged between 80% and 90%, which it always has been. But our hedge view is that we are going to wait till later this year to place more hedges on that facility."
"Got it. And therefore holding oﬀ on providing anymore formal commentary on 2017, right?","That's right. I mean, we always give guidance for the calendar year typically in January, and that's still our view for 2017. But there's no question that the Millstone revenue stream is driven   Dominion Energy Inc (D US Equity)   by power prices, are a big driver to 2017, one way or the other, and we want to get a very clear view on that before we give our annual guidance for 2017."
"And also to clarify, I know you're trying to time things for hedges on 2017. Just, and going forward, what are your expectations for your hedging policy? Anything beyond kind of year-one hedge in January?","Well, we typically over the years have averaged hedges over a three-year period pretty routinely. But we changed that about a year or so ago when we saw this very steep, very quick decline in power prices, which we do not think is sustainable.  Obviously too, Julien, and you watch this closely that there's a lot of legislative activity occurring in the Northeast that could well impact nuclear and power prices in general. We want to see, if we can get a little more clarity on some of those activities. So, we will be market-sensitive to this. But unless the forward curves move, we're not going to be in a hurry to hedge right away beyond 2017."
"Got it. And then just following up on a separate subject here, on ITCs, can you clarify a little bit, where do you stand on 2017 relative to plan? I know you guys talked about $0.10 to $0.15. You've announced a few projects thus far I think for next year in VEPCO. And can you also clarify which projects qualify for the ITCs and which ones don't under VEPCO? And then maybe just a further detail what's the total for 2016, just to get it out there, between VEPCO and (22:38)?","Okay, there's like eight questions here, Julien, I think, but I'll be glad to answer all of them. Let's start with this year's ITCs, based on projects that have been announced. And we talked about this on previous calls, the projects in Utah, which are very large projects, will produce between $0.30 and $0.35 of earnings from ITCs. And that range is really based on whatever the actual capital cost might be at the end, so that's a good planning range. In addition, we have one other project that we anticipate ITCs on this year in Virginia. It's an Eastern Shore project contracted with Amazon, and we would expect ITCs in a range of probably $0.06 to $0.08 from that project. So that makes up 2016.  2017, I mentioned, if I recall on the January call, that for planning purposes, we had anticipated between $0.10 and $0.15 of ITCs in 2017 based on the activity that we knew of at that time. Since the ﬁrst of the year, we've seen a tremendous amount of interest from a number of parties in Virginia, state government, military facilities, data centers and others, to step up the generation solar build in Virginia.  And I would expect that that number for 2017 could easily double from that $0.10 to $0.15, and be in the $0.30 range, based on the activity we know of today. Now, we have not announced all   Dominion Energy Inc (D US Equity)   the projects for 2017. But again, based on the pipeline of interest and the folks that we are discussing projects with, I would expect, again, ITCs in 2017 probably now to range in the $0.30 range."
I wanted to discuss the power demand growth outlook in Virginia. Just wondered if you could give us your latest thinking. We've heard from you before in terms of your overall take. Just curious what you're seeing lately in terms of the outlook for power demand growth?,"Stephen, this is Mark. Our view, as we've stated in the past, currently is about a 1% power demand growth rate to stay. If you look at the ﬁrst half of this year, it's been less than that. It's actually slightly down to the previous period. But the mix is pretty interesting. For example, in the second quarter, although sales were down about 1% over a similar period last year, revenues were actually right at budget at about 1% higher. And that's because residential sales were very strong in the quarter.  So, we still believe that 1% sales growth over the next couple of years is certainly in the realm of possibility and that's in our planning data. We would like to see stronger commercial sales growth outside of data centers. And we think that will again be driven by spending from the government, where it was curtailed during the sequestration and is starting to come back, but it's been slow. So we, again, believe that 1% growth is achievable and a realistic goal as we go forward."
Understood. And weather adjusted for the quarter. How did it turn out in terms of maybe for residential and commercial in particular?   Dominion Energy Inc (D US Equity),"For the second quarter, weather normalized, residential sales were up 1.5%. Data centers were up almost 21%. Commercial customers, excluding the data centers, were down about 3%, and industrial customers were down about 9%. And that's a very large percentage of industrials, as you know, industrials make up a very small portion of our revenue streams. But they were down pretty strongly for the quarter."
"So, when you talk about the demand for solar in Virginia, I mean, as I am thinking about the diﬀerent business units, VEPCO gas operations, merchant power, should we assume that that – where will those projects reside? Will they reside at VEPCO or would they reside at another operating company?","Greg, it's likely to be a mix of both, depending upon who the customer is and what their interest is. If you – rather, we can get into a discussion of tax normalization if you'd like, but I think it might mind-numb everybody."
"Well, that's fortuitous, because obviously with uncertainty around where the Millstone revenues are going to be, that could be a good substitute if power prices don't recover. Is that fair?","I'll just say there's a lot of solar opportunity for us. So a lot of tax credit availability, to the extent we have an appetite for, next year."
"Great. And when do you think we'll have some clarity around the timing of the ﬁnancing plan for Questar? It doesn't sound like you're looking at any signiﬁcant roadblocks to closing by year-end. Should we presume that the timing of the converts come around the time of close? Or will you be more opportunistic, like, for instance, NextEra, which is pre-funding the Oncor deal even though they're in a (30:20)?","Greg, this is Mark. We will be opportunistic on this. We have some Dominion debt to issue still and we have some converts issue still. And we will be utilizing the market for that here over the next several months. But there's a lot of interest in both, from what we hear from bondholders and investors, and we'll go to the market when we think the timing is right. We won't wait till it's much closer to Questar, if we think we can go earlier."
"Great. And my last question is, as of sort of your last investor presentation, the May deck, you're still pointing to a consistent earnings and dividend growth proﬁle as outlined in your Analyst Day from a year-ago February. At what point, once we get through the rest of the year, see the   Dominion Energy Inc (D US Equity)   Millstone hedges, get more visibility on solar, close Questar, are you going to be in a position to give us a fulsome update on the outlook?","I think, Greg, it will come after we give 2017 guidance in January. We probably look to do that sometime early in 2017. We have two (31:48) make sure we're very comfortable with in. The ﬁrst one is Cove Point, which is scheduled for late 2017. And obviously, that is a huge driver for us, 2018 and beyond. Project is going very well, but we'd like to get a little more construction done there.  And then we also want to see that the forward curves move much based on, as we go into this winter, is 2017 going to move or is the whole curve going to move. So, again, timing wise, I'd look for ﬁrst half of 2017 for a more detailed outlook."
