Question,Answer
Thanks. Good morning.,Good morning.
"Two questions. One -- and I appreciate if you're limited in how much you can answer this. But as it pertains to options for ACP, it's probably as if not more frustrating for investors as it is for you to watch this political process delay what is obviously a necessary piece of infrastructure. But the way that this -- that you're going to face construction here, is it possible that the portion of the pipeline that's impacted by the biological permit, assuming that that's resolved and you complete construction, could still become a functioning infrastructure asset by backhauling gas oﬀ Transco and still serve your customers should you have an extensive period of uncertainty with regard to resolving the Appalachian Trail issue?","Greg, I'll start the answer. And Diane, can ﬁll in any details. The Transco backhaul solution is not a solution, does not meet our customers' needs on any kind of long-term basis. Our customers need infrastructure from a diﬀerent supply basin. For example, the state of North Carolina has exactly one pipeline that serves the entire state Transco. That's why the policy-makers in North Carolina ask for additional gas infrastructure to be built into North Carolina that is not Transco.  It's in addition to Transco's lines. We have full conﬁdence in the biological opinion case. The Forest Service follow the guidelines that were given to them by the court and completed that reissuing of the biological opinion. And so we'll see what happens, but we believe we'll be under construction in the third quarter. Diane you can answer additional points on the timing.     No. We are talking with the customers and we have looked at phased-in service and we will -- we're in active negotiations with them. They have reaﬃrmed the need for a permanent solution to be able to have the independent infrastructure and supply to meet their needs."
"Dominion Energy Inc (D US Equity)   Great. And just as a follow-up to that the -- you're very clear in your presentation that that Supreme Court path is the primary path here to hopefully get a solution. You continually allude to these other potential administrative options, but haven't wanted to ""negotiate against yourselves"" in public by articulating what they might be. Is there anything at this point that you can articulate with regard to those solutions? Or are you still not feeling like that's appropriate to discuss?",Greg there are several. But at this point we think it's better to stand where we are.
"Okay. Thanks. And then ﬁnally, I know it's extremely early in the year, but do you still feel comfortable that the guidance range -- the midpoint of the guidance range reﬂects a good baseline for the year?",Hey Greg. It's Jim. Yes we do.
"Okay. Thank you.  Operator  Thank you very much. Our next question will come from Chris Turnure, JP Morgan.",
"Good morning. Jim, I think you made it very clear that you're working hard on the cost-cutting eﬀort here and that you'll have the qualitative details for us next quarter. But I'm wondering if you can help us understand by segment kind of where those cost cuts might be able to fall through to your bottom line or beneﬁt you and if there would be a material amount of upfront cash costs that would be excluded from adjusted EPS?","Good morning. Yes. Thanks for that. We do look forward to providing more update on the second quarter in particular as it relates to our voluntary retirement program which we announced at our Investor Day on March 25. But there really are two parts of this. One is a continuation that what we've been talking about since the last call, which is a ﬂat O&M initiative and which is across our business segments. And that really relates to a large number of small improvements across as I mentioned in my prepared remarks every segment, every location, every asset: leaning in on technology opportunities ﬁnding better business processes et cetera.   Dominion Energy Inc (D US Equity)   That ﬂat O&M is on a normalized basis. And by that I mean that some of the savings will fall to the bottom line. And some of that in particular as it relates to the rider O&M, for example, accretes to the beneﬁt of the customer. But we do expect ﬂat O&M to be a driver for the foreseeable future on a bottom-line basis for our earnings per share growth. For the voluntary retirement plan, there are a lot of moving parts there. As I mentioned, we had a robust response from our employees to the option we provided them. I mentioned at Analyst Day that in the last iteration of this kind of program at Dominion which was long ago 2010, we had roughly a 10% acceptance rate from all of our employees.  So, what we've done this time is we've oﬀered the same type of program to union and non- union employees where they have the ability to retire and receive their accrued retirement beneﬁts whatever they may be in addition to severance which is in line with policy which could be in various cases up to 12 months of severance. So, the way that will work is the severance payment will likely be treated as a one-time item, but the resulting savings in lower O&M cost from the VRP will begin to be recognized in our operating earnings starting soon after the second quarter."
"Okay, great. And is it fair to say that even though you've had kind of preliminary positive indications on acceptance and the success rate here this is all kind of in line with the plan that you laid out just a month ago now?","Yes. The VRP which we started to talk about in public a month ago or so that is additive to the ﬂat O&M initiative. But it is within our earnings guidance and stands ready to overcome any unexpected headwinds or things like $0.06 of weather that we incurred in the ﬁrst quarter. It is a positive, but it's within the guidance range for the year.  Operator  Thank you very much. Our next question will come from Michael Weinstein, Credit Suisse."
Hi guys. Thanks for taking my call. A quick question on the solar. For the solar -- for the contracted solar that you get the ITC for are you planning to Safe Harbor anything this year for that program? Would you beneﬁt from safe harboring the ITC at a 30% level going forward?,"Morning. Michael I don't believe the safe harboring really applies in our case. I mean we're pretty quick to transact on these construction projects in Virginia as they arrive. So, safe harboring is not really a factor in our case in Virginia."
Dominion Energy Inc (D US Equity)   Do those beneﬁts get passed to the customer -- to your customers? Or you do get to keep them in eﬀect? Or does it -- are the contracts basically earning the same ROE regardless?,Yes. Michael this is Paul Koonce. The earnings impact I mean when we think about Safe Harbor - - as Jim said I mean we're bringing these contracts to market. We're not really sort of in a position to build a backlog of contracts because the need is immediate.  Tom announced the Facebook transaction. We have a number of others that are in the pipeline. And as soon as we can get those contracts ﬁnalized then we'll be announcing and bringing those contracts to service.     And Michael just to reiterate what we outlined at the Analyst Day was a run rate ITC recognition of about of 10% to 15% -- $0.10 to $0.15 I'm sorry per year which is not really a signiﬁcant increase from where we were last year. And really 100% of that is related to what Paul just discussed. This kind of investment on behalf non-jurisdictional customers in Virginia that PPA structure that helps us in part achieve the 3000-megawatt commitment we've made in Virginia by 2022.
All right. Got you. It's a very limited program. It's very structured so doesn't really pay I guess to try to get ahead of the market with the safe harbored ITC.,I agree.
