Question,Answer
"Hi, thanks, good morning. So just ﬁrst question on the -- your growth rate now goes out to 2025, which would encompass I guess 2024 triennial outcome in it. Can you talk a little bit of how you're kind of including that in your assumptions, what are you assuming for that?","Yeah. Thanks, Steve. Appreciate the question. We're -- as I mentioned earlier, we're only 43 days into three-year period, that's going to be reviewed and we don't even ﬁle a case for more than three years. So, not surprisingly, lots of details to come. Do you think it's important -- when we look at a developing a long-term growth rate, we look at a variety of planning scenarios, we don't assume a single outcome for the 2024 triennial or any other major planning assumption that far out in our plan. I will say one thing that is certainly assumed in all of our forecasted outcomes 2024 or any other years that Virginia regulation continues to be constructive just the way it worked over the years, which is provided our customers with solid reliability rates more than 10% below the national average and a greener and greener generation portfolio. And then I think it's also important to remember as Jim and I talked about earlier that a portion of our base rates, that, the portion of our earnings that come from base rates in Virginia as we go through time and riders and other mechanisms outside Virginia grow in importance, our growth between now and the '24 triennial and then after the '24 triennial is driven by rider investments that are outside the '24 triennial or any other triennial proceeding."
Dominion Energy Inc (D US Equity)   Okay. So is -- is the punch line then you kind of feel like you've got ability to deal with a variety of outcomes for that or in the scheme of things or -- and that's kind of encompassed in there in your assumptions.,"Yeah, Steven, this is what -- this is what we do is what we've done over the years as we worked with regulators, policymakers on constructive outcomes for customers and and health of the utility, and we fully expect that we'll be able to continue that going forward."
"Okay. And then one other question related to that is -- I did notice that it does seem like the base component of the rate base in Virginia and the percentages seen lower they had been from your other recent disclosures, could you just explain maybe some of the changes there, I guess maybe, Jim?","Hey Steve, good morning, let me take that and I'm not sure if everyone has the full backend program, but for our future reference set out on Page 60 in the appendix. But you're right, the total rate base in Virginia has not changed, other than due to the passage of time and the completion of the year. But what we did do is we reﬁned the calculation of the elements of total rate base. We've been showing the schedule since like 2019, we started this, I guess our last Investor Day, where we at that time in the triennial was very far away, we were trying to make it simple, so we lost some things together. And now we've reﬁned that and the reﬁnement relates to about $4 billion of rate base that previously we had categorized as Virginia base and other -- and $4 billion is really the other and we've now -- we always do that to other categories.  So what's in the others? Those are contract where we serve various entities in the state, municipalities, State of Virginia itself, the federal government, entities like that where the contracts reﬂect diﬀerent economic construct. Some of them are just sort of negotiated, those are in the other category in our new slide and others track more, some of the riders, whether it's transmission rider or legacy ASICs riders, so reallocated to be more precise. Now Virginia base is not Virginia base and other, it's just Virginia base. It brings down that number to about $9 billion. So I think that's helpful to folks that they do math and sensitivities to have that more reﬁned division in the various buckets of our total preliminary base.     Okay, thank you very much.     Thanks, Steve.  Operator   Dominion Energy Inc (D US Equity)   Thank you. Our next question comes from Dan Ford with UBS."
"Hi, good morning. Thanks very much for the time today. So","Dan, thanks for joining."
"Thank you. So this question is for you, Bob. So the Virginia Legislature has several live utility and energy economy related bills still ﬂoating around and Governor Northam has asked for a special session. Can you put all the noise if this creates for investors into perspective for us?","Yeah, sure. I don't think I can remember a fourth quarter call, we've done where we didn't get a question on the Virginia General Assembly. I guess that's a function of the timing of our fourth quarter call and the session. So I'm glad you asked us, we would have been disappointed if we didn't -- If we didn't get one this year. You know it's been, now I guess, more than 15 years since I worked in the governor's oﬃce in Virginia, but there are a few things about the legislative process that I think are probably still true. The ﬁrst one, the legislature doesn't follow the scripts. You you make a mistake or you make predictions with certainty about the outcome of legislation at your peril and I think that is still true. The second is that build for it to become law have to clear a number of hurdles. it's not just one house or the other, It's both houses and its committees of both houses and an example of that from this year session would be the one bill introduced in the Senate that related to our regulatory model was defeated in committees on a pretty strong bipartisan vote. And then the last thing that is still true about the legislature in Virginia is it moves quickly.  So I don't think we're going to have to wait a long time. This year the timing has been a little bit diﬀerent as you mentioned, the session went -- it's constitutionally mandated 30 days and then the governor called a special session, but the process is still moving pretty quickly. And so I think there's bills that you're referring to will be resolved relatively soon, because that's the way the Virginia General Assembly moves. We'll keep an eye on them, but I think it's important to remember that they got hurdles, they would still have to clear before they could become law."
"Okay, thanks very much. And I guess one also for Jim. So Jim, thanks for all the detail on the CapEx going forward as well as what's rider eligible versus not. Can you talk a little bit about the impact that the -- on the CapEx mix and the rider eligible projects will have on cash ﬂow conversion as we go through the next ﬁve years?","Dominion Energy Inc (D US Equity)   Yeah. I'm going to do that. So as I mentioned, almost well over 70%, almost three quarters of our capital spending in the ﬁve year plan everything is in rider format in Virginia and elsewhere. So what that means is we invest that capital, there is no regulatory lag. There is a proportional increase in operating cash ﬂow from that investment. So that's quite an assistance in our plan for the sources and uses of cash, given the lack of regulatory lag and kind of the proportional advancement of our rider spin and our rider rate base growth and also our operating cash ﬂow. We think it's quite a (inaudible) feature of this structure."
"Great, thanks very much guys.",Thanks Dan.  Operator  Thank you. Our next question comes from Shar Pourreza with Guggenheim Partners.
"Hey, good morning guys. Just a, just a quick housekeeping and I have a quick follow-up. Just maybe starting with the '21 guidance, obviously you've highlighted an expectation for a 10% or better growth of that 2020 base, but bottom end sort of implies about 6 % year-over-year growth. There's a lot of visibility with the plans. So just trying to get a sense on any scenarios outside of weather that could put you at that lower end? And then I know the midpoint of the range is about $0.025 cents lower versus prior. Is that -- is that South Carolina GRC delay- related, can you manage it, just sort of our conservatism built in there?","Yeah. A lot of parts of that question as normal Shar. So let me (multiple speakers) South Carolina has no impact on that guidance range, non. Let me walk through the elements of our guidance. So we have -- our long-term EPS growth guidance of 6.5%, which is intended to be more precise than our peers. It's opposed to 200 basis point range. And every year as we -- as we go along that 6.5% long-term, we choose a midpoint for our annual guidance. And around that midpoint, we have a range and every quarter we mentioned that that range is intended primarily to capture diﬀerent weather outcomes. Now, going back a few years, that range is pretty wide. In the last ﬁve years it was $0.50 and was $0.45 (technical diﬃculty) the primary reason for that range this year included is to incorporate, to accommodate various weather outcome. The midpoint of the range is 3.85 and we're very conﬁdent in making that number and continuing our track record of meeting or exceeding on weather normal basis, like we talked about for the last ﬁve years. So, this range, the midpoint -- the midpoint, again as I said in my prepared remarks is consistent with the very narrow range of potential midpoints that we guided in July. No rollouts in the South Carolina process."
"Dominion Energy Inc (D US Equity)   Got it, got it. Thank you for that. Jim. And then just lastly on the ratings, obviously you're presenting a really healthy cash ﬂow, the business risk proﬁle has obviously improved, 9% utility growth, a lot of it is rider treatment, single issue rate making, 15% FFO to debt levels, any sort of -- an agency obviously also has on positive outlook, the metrics seem to point you closer to the (inaudible) minus, any sense on how the conversations are going with the rating agencies?","Let me say it this way, I think generally across the three rating agencies, there is a recognition of the senior management focus on credit, it has been a part of all of the transactions and ﬁnancings we've done in the last -- in the years. And there's a recognition of the improvement that we've accomplished. So we're in a good spot. Going forward, I wouldn't speculate or operate, but what I -- what I would expect and maybe I'm not trying to get ahead of agencies, but what we hope for is increased recognition of the very material improvement in our business risk proﬁle from a credit perspective. Overall, the last year, there was just -- the dust has barely settled, right on the last step of that would fail on the Gas Transmission and Storage, but I would hope that that element would work its way more into the dialog and even the thresholds, that the various agencies apply to our company."
"Terriﬁc. That I was trying to get out, Jim, I appreciate it. Thank you, guys.",Good luck to you Shar.  Operator  Thank you. Our next question comes from Julien Dumoulin-Smith with Bank of America.
