Question,Answer
"Just as we're looking at the new guidance for '22 and the longer-term EPS growth rate. You've pointed out that you're growing faster amongst peers on a trailing basis. And going forward, there's less volatility post-spin obviously. Can you elaborate on what brings you down below the 7% growth rate going forward? And maybe some of the assumptions there on plans surrounding load growth and going on contingency.   DTE Energy Co (DTE US Equity)","Sure, Constantine. Great question. So, as you mentioned, we've raised our guidance this year to 7% growth, and we've had a long track record of having best-in-class EPS growth in our industry. We're also for the ﬁrst time in almost three years ﬁled an electric rate case and are going to ﬁle an IRP in October. All of that will instruct our long-term capital plans, and also our long-term growth rate. So more to come on that.  Operator  Okay. Our next question comes from the line of Jeremy Tonet from J.P. Morgan. Your line is open. Please go ahead."
"Hey. Just wanted to start with thinking about the rate case coming up here. We're seeing some inﬂation concerns throughout much of the economy. And just how do you think about customer bill impacts in this type of environment, and also, in light of I guess recent rate case ﬁling?","Sure. Good question. I -- what I'll say is that, we've stayed out of electric rate case for almost three years at the electric company. And that was really in response to the pandemic, and making sure that we maintain aﬀordable bills for our customers. This rate case that we ﬁled is primarily about capital infrastructure. And that's investing in our grid and preparing our grid for continued climate change, as well preparing it for demand growth from our EV adoption, as well as building for a cleaner energy future. So, it's all about capital. If you look at our rate case ﬁle, you'll also see for the ﬁrst time in my memory that we ﬁled for lower operating expense, which will make us distinctive -- continue to make us distinctive in the industry."
"Got it. Thanks for that there. And then, just want to pivot towards the coal plants. And just wondering how -- realistically how far can DTE pull forward some of these retirements over   DTE Energy Co (DTE US Equity)   time, especially in Monroe here? And I guess, how do you think about the replacement capacity needs in conjunction with that?","We're certainly going to accelerate Monroe from 2040. How far we accelerated from 2040 is something we're having -- doing a lot of analysis on and having a lot of conversation with our stakeholders. But I think you can expect to see a signiﬁcant acceleration. What limited is, really, how do we ensure that there's good aﬀordability and also reliability. I mean, those are the two premises that we really need to nail here as we complete our acceleration plan to exit coal."
"Got it. Thanks for that. And then, last and if I could real quick. Just with Vantage here, it seems like RNG opportunities highlighted growth there. Just wondering if you could update us I guess on hitting targeted returns in light of -- it seems like a highly competitive environment on the RNG side. And then, just taking a step back, Vantage overall, just how -- who are that businesses, having spun the midstream business recently? Just want to see Vantage is still fully core, I guess in your mind.","So, Jeremy, the projects we're pursuing, we're still seeing high IRRs, unlevered IRRs in the mid- teens after-tax and simple case cash paybacks. So, three to ﬁve years. Going forward -- and that's all organic development. In our latest projects, actually, we're taking some of our biomass and biogas projects that we're feeding small power units and converting them to RNG. That's providing us a signiﬁcant runway for future development as well.  So, we're limiting that business as you know to 10% of our earnings growth, as well as 10% of our overall portfolio, and it really pointed at complementing our ESG agenda. From an investor perspective, 90% of our focus is really on utility growth. So I would say that's the cake, and the high cash ﬂows and high returns from Vantage, is sort of the frosting on the cake, if you will, for our investors. So, major focus on our utilities, and obviously, growing this business slowly and attracting really high returns."
"Yes. Thank you. My ﬁrst question is on -- related to the upcoming or the current rate case in Michigan. And then, thinking about the growth rate beyond '22. Obviously, I think your peer in the recent case had some rate base or capital items that were at least deferred to the next case. So when you think about the potential range of outcomes that could play out in your case and combine it with the converts happening later this year, should we still think that with the contingency that you guys have in place that 5 to 7 is a pretty good benchmark for '23 on a year-over-year basis?","So I'll just start that by saying that 5 to 7 is rock solid for us as guidance for 2023. We're working on those plans now and ﬁne-tuning those plans for 2023, and that will start to shape up. And I think you could expect us to deliver some more results next year than we've been delivering in the past. In terms of the rate case, again, it's the capital plan. We've spent a lot of time with Commission staﬀ and Commissioners themselves before we ﬁled to really create a strong understanding of the investment that we are making in the grid, why we were making the investment in the grids that we are making, and also the impact on reliability. So there's a strong understanding of what we plan to do.  And if you'll recall, last year, we ﬁled the ﬁve-year plan, 10-year plan and 15-year plan for the grid. So, we spend a lot of time socializing our plans with the Commission staﬀ and the Commissioners. So, we believe there's a strong understanding of the grid investments. And then with our renewable plans, much of it is voluntary at this point in time. So, again, that's well understood. So that in combination with the fact we've been out for almost three years, we're feeling pretty good about delivering a constructive rate case outcome."
"Understood. Thanks for the color there. My only other question is on, for this year and maybe just going forward, what's the right level of whether normal electric or gas demand growth that we should be embedding?","Dave Ruud, you want to take that one?     Sure. We continue to see really good trends across our customer classes. And so, if you look from '21 to '20, we were up overall about 3%, and what we saw as our commercial load and our industrial load really coming back to kind of mitigate any of the decreased activity we saw with the COVID. We see that little more growth continuing across commercial and industrial. Residential was still high relative to pre-COVID.   DTE Energy Co (DTE US Equity)   We saw -- '21 had no real change from 2020 at those higher levels. We've seen that come down a little bit recently, but we're still seeing right now residential load somewhere around 5% higher than what we would have expected pre-COVID. And we do expect that to come down and taper oﬀ this year as more people go back to work and closer to how they did before."
"So, for 2022, should I -- should we assume that something like 1% overall growth is the right number? Or is that even more conservative than that? Just relative to what you're baking into your assumptions?",Probably a little more conservative due to the residential load coming down and tapering oﬀ as the year goes on. We've had really high residential in the '21.
"Yes. Good morning, Jeﬀ. Just a, -- Jerry. Sorry. Just -- in previous slides, you have this, Dave this disclosure on earnings growth for segments. 7% to 8% for electric and then 9% for gas. Just for a model, is that still sort of how you're thinking about the growth through 2026 in those -- in the segment?","So what we see is we see higher growth in these early years. So, '22 and '23 at electric and gas that allows us to grow at 5% to 7% through the converts that come in this year, the $1.3 billion of convert. And then, it comes down to where EPS and our growth in our utilities kind of match. So, we have a little bit higher in these early years, but then as we get to the out years, you'll see EPS and earnings of our utilities closer to each other.   DTE Energy Co (DTE US Equity)"
"Okay. And then just on the CapEx upside opportunity, Jerry, just, can you clarify one thing for me? The $35 billion, is some of that already baked into your current plan? Or is that truly all upside on the electric side?","Yes. The $35 billion, certainly, the ﬁrst ﬁve years are in our plan. The reason we put that out there is to show that we have a very large inventory of investment opportunities. And that does give us the opportunity to pull forward our investments. So, that's really the opportunity. And I think you've seen we've got a pattern of increasing investments in our ﬁve-year outlook every year that we update."
"Got it. And just a quick follow-up on that and I'll jump back into queue. Is the EVs load increase, 5% to 10%, obviously, very robust. Is that incorporated in the $35 billion number? Or will that be -- will that drive further additional CapEx in rate-based investment opportunities?","That could potentially drive incremental investment. We've assumed some level of investment, obviously, to harden our grid and prepare our grid for the future. But depending on how quickly that EV load comes on in the out years, beyond our ﬁve-year plan, it can certainly drive acceleration of investment in the grid, as well as investments in generation.  I mean, we're seeing the placement of EV manufacturing facilities in the state of Michigan. They are highly energy-intensive facilities, more so than traditional assembly plants. So, to give you an example, traditional assembly plant can consume anywhere from 20 to 25 megawatts of power. An EV assembly and battery plant, you're talking north of 70 megawatts. So it's -- these are signiﬁcant loads that will come to the state in addition to the demand just from the vehicles themselves."
