Question,Answer
"Good morning. Morning, morning. So, Jerry, just appreciate the tough decisions this quarter. I mean, obviously you removed the language around the 6% to 8% growth rate, but reiterated the long-term fundamentals and you stepped a bit of outside of the normal cadence as we think about the '24 early outlook. I guess can you just maybe elaborate a bit more on your thoughts going into '24 as we think about the cadence of updates for guidance and CapEx? I mean, obviously the rate case decision is a gating item for '24. Would that be the new base for long-term growth, and will you extend the growth rate into '28? Just a little bit more color would be helpful.","Yes. You bet, Shar. So, certainly the fundamentals of our business remain really strong in the long-term. The opportunities to make tremendous amount of investment in our grid and our transition to clean energy, those -- the opportunity remains intact. We are awaiting the commission order and that will happen in the ﬁrst week of December. The next scheduled meeting is December 1, but it has to be essentially dealt with before December 10.   DTE Energy Co (DTE US Equity)   So, sometime in that ﬁrst week of December, we expect an order. We feel it's prudent at this point in time to post that rate order as when we will basically roll out shortly right after the order. We will roll out our 2024 guidance, our long-term growth rate, and also our capital investment proﬁle, and we'll do that for both utilities and Vantage. So, that's the plan going forward, Shar."
"And then just -- it does. Thank you, Jerry. That's helpful.",DTE Energy Co (DTE US Equity)  Yes.
"Got it. No, thank you for that. And then just on, lastly, the $270 million oﬀsets. That's obviously a pretty impressive number. And you called the response out as being one-time kind of events. I guess do you anticipate, under normal weather, the full amounts could be replenished or is there some carryover of savings through '24? I mean, I guess is there deferred maintenance that would need to come back? I'm just trying to get a sense about these cost cuts and also the potential read through they may have on the GRC as you try to get this case over the ﬁnish line with some very tough interveners. Thanks, guys.","Thank you. So, what you'll see is that much of the cost will ﬂow back in. Some will stick. I think when you go through one of these periods of severe challenge, you always learn new things about your company. But much has to ﬂow back in. So, maintenance that wasn't critical this year becomes very critical next year that we can't continue to postpone.  We've made that very clear in our ﬁnal reply briefs. And I think we'll see much of that ﬂow back in. Now some of that will stick, will help for next year. And -- but we plan to return to our normal planning process where we would anticipate certain levels of storm activity and certain levels of weather variation in our planning going forward. So, that is our goal at this point in time."
"Okay. Perfect. Let me let me jump back in the queue. I'm sure that there's enough questions. Thank you, guys, so much. Appreciate it.   DTE Energy Co (DTE US Equity)",Thank you.  Operator  Your next question comes from the line of David Arcaro with Morgan Stanley. Your line is open.
Could you elaborate a bit on the settlement discussions that you had in the rate case? Just what challenges may have arisen that prevented you from getting across the ﬁnish line there? Any kind of learnings? And does that potentially continue forward into future challenges and other rate cases in the future or are there unique factors here that came into play?,"Certainly. So, as you know, we had a very successful integrated resource plan settlement, and then we quickly transitioned to our rate settlement discussions. I would say this, that the major agencies that would be involved signiﬁcantly in representing the economic interests of our customers were at the table, and we were moving towards settlement.  But that was a handful of parties, key parties, very important parties, but there was another 25 or so parties that were interveners in a rate case that essentially did not want to engage in rate case settlement discussions. That was unfortunate, but I think the practice in Michigan so far is not to pursue contested rate settlements.  When you say what learnings are there that might be something we have to explore in the future, is the ability to pursue or contest the great settlements when you have the bulk of the economic interest represented at the table. Not a common practice in Michigan, but a common practice in other jurisdictions."
"Got it. That's helpful context. Were there speciﬁc aspects within the case, whether it was the undergrounding, the IRM, or speciﬁc requests here that led to the sticking points with those other interveners?   DTE Energy Co (DTE US Equity)","I would say not. So, I think it simply said it was a reluctance to engage. I would say that the handful of parties that did engage, we were moving towards what I would call a productive outcome. So, we are feeling positive until, I would say, the last moments of the discussions where there was a reluctance to engage by some of the other parties."
"Okay. Understood. Thanks for that color. And thinking about the go-forward earnings power, looking at the 2023 Vantage and Trading results, quite a bit stronger than the original guidance on 2023. Was wondering if those could be considered new baselines for growth, or if you could give a sense for how much one-time or non-repeatable strength we saw in those two businesses. Do those also kind of revert to the original 2023 midpoint as you think about the growth going forward?","Hi. This is Dave Ruud. Yes, we did see some strong growth in those businesses this year. At Vantage, we had three new RNG projects, a new custom energy services project commencing the growth that we expected. There also was some one-time things in there, as we mentioned, on some up to six steel contracts that we did this year, too. So, we look forward on Vantage. We will be growing that oﬀ the 2023 original guidance, but still seeing some great growth there and some great opportunity this year.  Trading also, like as you saw, is having a great year, and we've increased the guidance there, too. A lot of that favorability that we've seen has been through contracted, like full requirement services, and also in our Gas business. And we've seen some of these higher margins on these contracts, and we'll be looking at what that means for 2024. But right now, not increasing any of the guidances, but we'll give you a full update. As Jerry mentioned earlier, we'll give you a full update on that in December."
"Thanks for all -- good morning, Jerry. I really appreciate all the detail that you provided around the cost mitigation impacts. And so, thank you for that. Hey, listen, I just wanted to kind of think through the implications of a year like this, a pretty aggressive year on storms, to your go- forward earnings proﬁle. Can you remind us? So, this year, right, when you add all those numbers together, it's $150 million in impact, which is roughly 10% of your earnings, normalized earnings power this year. Can you remind us what level of allowance or costs are baked in for storms in this current ongoing rate case and going forward?","Yes. In the -- in our rates, there's about $55 million pre-tax that's in there for storms."
"Okay. Are there other opportunities like trackers or deferrals that you could pursue, or would that be more legislative?","I think those trackers and deferrals have been pursued in the past, Durgesh, and can be pursued in the future. Like as a matter of fact, I think our sister utility is pursuing some of that as well in their current rate case."
"And is that part of your current request as well, like are you asking for in this case?","It is not in our current rate case at this point in time. But as Dave said, typically we budget for one standard deviation and weather variances that deal with weather variances as well as storm activity variances. I think what was unusual this year is that we had a much cooler than normal summer line up with excessive storm activity, which is very unusual and very anomalous, and beyond our planning scenarios certainly. And when we think about the totality of it, we had about 30% of our earnings challenged, and we responded with 21% response. And so, pretty signiﬁcant response in light of extraordinary challenges. So, we view it as a very anomalous year.   DTE Energy Co (DTE US Equity)"
