Question,Answer
"Hey guys, good morning.","Good morning, Shahriar."
"Drew, starting oﬀ on sort of the--the regulatory progress in Louisiana and FERC. Any further updates there with the updated schedule, and more importantly, would that be a potential catalyst to maybe revisit capital allocation and the CapEx plans, especially as you settle the FRP and look at new generation deployment under the new 3 gigawatt mechanism? Thanks.","Hey Shahriar, could you repeat the ﬁrst part of your question, you cut out for just one second?"
"Yeah, no problem. Any--any further updates on--on Louisiana and FERC in that process? That's the ﬁrst part. And the second part is just as we're thinking about concluding in those processes, depending if there is a global settlement or whatever; is that sort of the catalyst to revisit kind of capital allocation and the CapEx plans, especially as you kind of settle the FRP and look at new generation deployment? Thanks.","Yeah. So I'll let Rod talk about the ﬁrst part and I'll let Kimberly talk about the second part.      Yes. It's Rod. In terms of FERC, as we did in the--in the prior SERI settlements, we actually have to ﬁle the FERC settlement, the SERI settlement. Can you hear me now, Shahriar?"
Much better. Rod.,"Good deal. As was the case with prior SERI settlements, we will ﬁle the proposed SERI settlement with the LPSC, and--and nevertheless, it will still be subject to--to FERC approval and there'll be subsequent ﬁlings with--with the FERC in that regard. So we--we still have work to do. All of--all of what we've shared is still subject to approvals, but it will be a methodical process and it will begin with--with what we submit to the LPSC for their consideration on the 14th.    And I'll just add to that, I think and it goes to what Kimberly will talk about in a second. The thing that we're pleased about is the nature of the way that these results came together and--and all of that.    Yeah. And--and we talked about this at Analyst Day, Shahriar, that our stakeholder engagement strategy was far more deliberate and far more discrete in terms of the stakeholders that we brought together to put us in a position to--to have this--this settlement. The outcomes was a--was a function of each of the interested stakeholders having an opportunity far earlier in the process to weigh in on this conversation. And while--while we are--we are pleased that we're able to get to this point, our work--our work continues because as Drew mentioned in his earlier comments, this simply sets the stage for us to be able to execute on capturing the growth with far greater clarity. But it is a stakeholder engagement-driven process that includes our regulators, includes our customers and policymakers and we're-- we're really at just the beginning and certainly excited about what's now possible with clarity on--on where Louisiana is headed. That same strategy is playing out in the other states. So we can now focus on the growth store.  And Shahriar, from a capital allocation perspective, certainly, we're pleased to--to be at this point, we'll let the process play out, and then we would expect to give a full update in AI in November as we typically do."
"Great, looking forward to that. And then just lastly, obviously the '24 assumptions picked up. You talked about load growth, more coming in 4Q. You've got the O&M beneﬁts also kicking in, in the back end. It sounds like you're kind of ahead of schedule for '24, but I don't want to lead the witness. Is there kind of any read through to '25 as we're thinking about bridging from '24 to '25? Thanks.","Yeah, we shared our outlook at Analyst Day just a few weeks ago, and I think that is the best place to point. We continue to be on track for this year and as--as Rod said, we're setting ourselves up to continue to deliver on what we provided in our last update a few weeks ago."
"Okay. I appreciate it. Thanks, guys. See you soon.","All right. Thanks, Shahriar.    Operator  And our next question comes from the line of Jeremy Tonet with JPMorgan. Jeremy, please go ahead."
"Hi, good morning.",Good morning.
I just wanted to come back here to Louisiana. And could you outline more on the scope of your FRP and SERI settlements? Does this leave anything else critical to be addressed for either matter at this point?,"Now, as a--as a general matter, the settlement addresses the formula rate plan extension and terms and conditions of the go forward regulatory construct. It resolves prior--prior issues. There are eight or so reated--related dockets that are also cleaned up, much of them dealing with historical administrative proceedings. And then SERI settlement, the SERI settlement is a diﬀerent--is a diﬀerent settlement posture, but--but essentially it clears the deck of the major litigation between-- between Entergy and the Commission and its stakeholders."
"Got it, it clears the deck. Great to hear. And just moving on here for that August 14th LPSC meeting, do you expect the commission to vote on both settlements or just discuss the details or if the latter, when--when do you think they might vote?","So on the--on the 14th, and again, this is all subject to the Commission's consideration. It is our expectation that the Commission would take up the--the       proposed settlement that the staﬀ would put forward on the FRP, the settlement associated with SERI and its related dockets and the other--the other, I'll call them the other additional dockets that--that we were able to--to seek alignment on. But we expect the Commission to take them all up.    And lets also and Drew made reference in his remarks that at least for the Louisiana Public Service Commission's consideration of the gas LDC sale, the staﬀ had already issued a report recommending that the LPSC approve their portion of that sale, so that--that may very well be taken up on the 14th as well. So we expect a pretty comprehensive docket that the Commission will take up on the 14th."
"Got it. Very helpful. And just real quick one to revisit, I guess, as the data center opportunity set that sits before you. Any--any updates to provide there as far as, I guess, just what potential opportunities do you see the paced of, I guess, opportunity set if that's accelerating? Just any color would be great.","Yeah. We laid out at Analyst Day the--the--nothing that we had presented in terms of our outlook included anything other than AWS. And as Drew alluded to, the 5 gigawatt to 10 gigawatt opportunity was not something we were speculating around. Its in our pipeline because we're having actual conversations with--with prospective customers in that regard who, as we laid out, we're taking advantage of a lot of the structural advantages of the Gulf Coast, the low-energy rates that we provide, certainly the constructive regulatory environment that's been --that's been supportive of--of economic development and growth in our regions.  And so we expect that at the appropriate times, we'll be able to give details. But as was the case in--in prior customer additions, we're--we're not giving out or talking about where any speciﬁc customer is in the process until such time that--that both we and--and they are prepared to go public with something. But again, we're--we're bullish about the prospect because of all the advantages that we laid out at Analyst Day and on top of that our stakeholder engagement strategy, making sure that all the right stakeholders are at the table quite early in the process."
"Got it. Thank you for that.    Operator  Thanks, Jeremy. And our next question comes from the line of David Arcaro with Morgan Stanley. David, please go ahead.",
"Oh, hey, great. Good morning. Thanks so much for taking my questions.",Good morning.
"Hey, I was wondering just maybe on the--well, congratulations on all the progress that you're making in--in these proceedings. I was curious on the SERI settlement. Is that consistent with the others--with the other commission settlements in terms of like the allocational app or proportional split to Louisiana?","The short answer is yes. The SERI settlement that's proposed is consistent with the-- with the settlement constructs in the other jurisdictions, Mississippi, Arkansas, and New Orleans. Yes."
