Question,Answer
"Hi, good morning.","Good morning.    Good morning, Jeremy."
"Good morning. Just want to start oﬀ with the O&M savings that you have -- you've really kind of a succeeded with achieving this year. And just wondering where that stands, I guess year-to-date, so far? What's driving your ability to kind of get to that target and go-above that target? And how much of that could be kind of recurring into next year? Just trying to get a feeling on those items.","Yeah, Jeremy, this is Drew, that's a good question. I think, it relates to the operating leaders in the Company really following the plan that we laid-out early in the year. And we talked about this really, actually on our ﬁrst quarter call, about how we plan to go get the $100 million, and then it was identiﬁed. And we have actually pretty much run the exact game plan that we talked about back then. It had to do with -- some operational planning, deferring some maintenance items during outages and things like that. Those are the -- probably the primary drivers. And we had to do that with reliability and safety in mind, of course at all times.  And then there were a number of things that -- that we identiﬁed that were related to COVID-19, a lot of employee expense related items, travel, cost for gathering and things of that nature. Now that we were working in a more decentralized fashion. So those make up the bulk of the opportunities. And I'll say that, typically we -- in any given year we have what we call ﬂex spending opportunities and those largely include the things that I just talked about. But not all of them are necessarily     repeatable. They may be diﬀerent types of options in any given year, but our goal is to manage to an objective where we meet our steady predictable earnings and dividend growth because that provides the ﬁnancial ﬂexibility and the credit quality that we need to continue to grow.  At the same time, we do always look for continuous improvement opportunities in some of the things that I talked about, could contribute to that namely, some of the things that allow us to work diﬀerently today that we've discovered some of the more decentralized learning, some of the employee expenses like travel. We may not have to travel as much. So we are examining those things, closely to see, if they will ﬁt into our continuous improvement programs and ultimately get reﬂected as continuous improvement. And that eﬀort is where we would see opportunity on an ongoing basis to create more headroom for our customers for incremental customer investment."
"Got it. That's very helpful. Thanks for that. And just one more if I could. Could you provide kind of color on local sales trends and what assumptions went into kind of underpinning your expected 3% growth in 2021, however [ph] your thoughts kind of evolved since the Analyst Day?","I'll take that one as well. They have really evolved much since Analyst Day, pretty much exactly where they were at that point. But we do expect some continued rebound in the economy year-over-year and so that's where the growth is mostly coming from, I will say, like I said at Analyst Day. Our experience to-date has been the so-called V-shaped recovery. But at Analyst Day, we said that given the economic forecast that we had seen, we were not forecasting a continuation of that be necessarily. We were smoothing that out and making it a little bit of a longer-term recovery.  And so that's what's reﬂected in our forecast and that is sort of that 3%. So we're not seeing as much as of a rebound as we might have, if we saw the more of the V- shaped recovery. That opportunity is still potentially out there. Because like I said, our experience has been more of the V-shaped thus far. So perhaps we have a little bit of conservatism built in, if the economy does, in fact slowdown we should be well-positioned."
Got it. That's helpful details there. Thank you very much.,"Thanks, Jeremy.  Operator     Thank you. And our next question comes from James Thalacker with BMO Capital Markets. Your line is now open."
"Great, thank you. Good morning, guys.",Good morning.  Good morning James.
"Just two real quick questions. I guess, ﬁrst just following back Drew, you answered the question on the FFO, your quarter-over-quarter. But I also noticed that in your slides that you're talking about an average share count for 2021 is now 204 million shares versus 201 million in '20. So we can infer that you've kind of made a decision on the form of equity that you've undertaken 2021 in any considerations on timing, we should be thinking about?","No new considerations on timing. We are going to have to access equity capital by the end of next year, which is consistent what we've been talking about. So you can see that in the numbers. But we haven't made deﬁnitive decisions on exactly how we're planning to go source that at this point, but we have some placeholders end to reﬂect diﬀerent opportunities."
"Okay. And so you were still looking also, what [ph] I guess at the preferred options tiers [ph] is one of the things you talked about mature shareholder approvals with that.","Yeah, we do. We still have that on the table and we will still be seeking shareholder approval of that with our proxy in the spring."
"Got it. Thank you. And last question here. Slide 15, just looking at your Entergy Arkansas, there was a date here I guess today where you were expecting potentially stipulation or settlement deadline, do you think that we'll hear anything on that today?","Hi, it's Rod. I can answer that. Today was the deadline for settlement on the FRP ﬁling and so not the extension. And we are actually working with both the commission and the stakeholders to extend that deadline in another day or so, to give the parties an opportunity to continue to work through the issues. The nuance there is that there are a number of issues around the FRP that might implicate the actual extension and we're trying to narrow that list down.  So today you might hear of an extension but just know that's an intentional eﬀort on our part to provide some clarity to the commission on the issue that we've addressed between the actual FRP and the actual extension, which has a longer another month or so timeline from a settlement perspective, but they are connected. So that's what's going on there."
Understand. So you're basically just trying to narrow the scope.,That's exactly right.
"Right. I guess -- just into that last point, the Arkansas staﬀ appeared to come out rather forcefully I guess on the FRP extension, should we now expect that the time- frame for the clarity on that getting extended beyond, I believe it's December 4th settlement deadline and this can pivot to a fully-litigated process or are you still optimistic that you could get a settlement on that side of it also?","No, our point of view and our optimism around getting that business done has not changed. What you're seeing with the recent ﬁlings, both the staﬀ and other stakeholders is a normal part of the process that essentially sets the conversations that we have when we actually in negotiations as we are now. So between now and the actual extension of settlement timeline, the beginning of December, I believe, we'll be going to work to close out the very issues that I alluded to before. So, no, I don't expect there to be any diﬀerence because of what was ﬁled, all of which have been expected."
"Okay, great, thank you guys very much for the time.",Thanks.  Operator     Thank you. And our next question comes from Jonathan Arnold with Vertical Research. Your line is now open.
"Yeah, good morning guys. Thank you. Hi. I anticipate the answer to this may be sort of storm, et cetera, but I was -- just curious on the balance sheet, there was a really big move in accounts payable, seems to go up, about [ph] $1.03 billion over the second quarter. And just a lot bigger than usual, anything you can provide there to explain that?","Yeah, that's exactly what that is Jonathan. And there is a corresponding regulatory asset in there that oﬀsets that and ironically, that is part of the FFO challenges. A lot of that cash haven't actually ﬂowed out the door yet. But it's reﬂected in our FFO because we've taken out the working capital piece. So the -- payables are taken out, but the assets still in there. So it looks like the cash is ﬂowed in the FFO metric."
"Great, thanks for that. And then, could I just sort of opt for an update on arrears and bad debts and I thought that [ph] on the balance sheet went up another $30 million versus June and guess [ph] on the rule of thumb you shared with us last quarter, you tend to book 30% of your arrears of bad debt. So does that imply an incremental $100 million over the sort of $100 million increase you had in the second quarter, or is there another way of thinking about that?","That's about right. Jonathan. We have booked a little bit of over $50 million in terms of bad debt expense, and you're right, it's about a third, typically of our overall customer arrears. And so that math would lead to about $150 million overall in that ballpark."
"Okay. And then, you had said that you felt like last quarter the -- just people who could pay they just weren't paying and is that -- what's your current view like?","Yeah, we've been -- since the beginning of the COVID, we had a point of view around what the experience would likely be like for customers who didn't pay and that align with our what we call the dunning process, where we were not disconnecting customers for non-payment. And we're seeing our expectations materialize and there were some conservatism built in. As you recall, we saw regulatory accounting orders from our commissions as a backstop to the potential and likely outcomes on bad debt and customer arrears. And so we're actually seeing it play out the way that we expected, and we expect to be at some point in the near- term, we haven't deﬁned the date yet when we return back to more business as usual, whenever that might be, we'll actually begin the ﬁlings to connect recovery     from customers including through the regulatory mechanisms on the bad debt and other expenses associated with COVID."
"Okay. Thanks, Rod. So do you guys think that (inaudible) what's the trajectory from here though and as you think -- talk about your expectations. Do you see it rising further or we sort of -- we reached a level here?","It's too early to say candidly because there is the unknown as to what are the -- what are going to be the continuing impacts of COVID, as we round out the fourth quarter into the new year. What will likely be diﬀerent is the stance of the regulator is relative to the relief we provided to customers relative to that bad debt. So that's going to be continued. On our end, we're going to be prudent in the way that we continue to provide service to customers, but take advantage of the opportunities given to us by the regulators to at least present to them, what if any trends we are seeing on a rare just beyond sort of the path that we are currently on."
"Thanks very much, Rod.","Thanks, Jonathan.    Operator  Thank you. And our next question comes from Shar Pourreza with Guggenheim Partners. Your line is now open."
"Hey, good morning guys.","Good morning, Shar.    Good morning, Shar."
"Good morning. So let me just two quick questions here in appreciate the transparency on issuing the '23 guidance. Can we just talk a little bit about the cadence of the earnings growth year-over-year. Because it seems that at the mid- point of those ranges, you're expecting more tailwind growth rather than sort of front years of the plan, i.e., 5% in the front year, 7% through closer to the '23     timeframe. So I just wanted to maybe get a sense on what's driving that, is it the equity in the front-end of the plans just kind of curious how we should think about the cadence?","Yeah, I think from our perspective, Shar, it's fairly ratable pretty close to that 6% when we have done a little bit better last year and we're on track to do a little bit better this year. Yeah, we're not necessarily projecting that out into the future years just yet. So we're -- so it looks like when we go from a little bit higher or we started for '20 to out in the future it slows down a little bit, I think. But I think if you look at our original guidance midpoints, you'd see that fairly predictable 6% growth is what you'd see."
Got it. Since you don't look at the year-over-year midpoint growth and assume that it is going to be more back-end loaded.,"No, not now from the revised spot. As you start from the original spot. I think you'll get to that same place."
"Got it. Perfect. And just one quick follow-up, Drew, just -- the equity question. So just there is a lot of moving pieces right, you've got storm recoveries and clearly there's another pending one coming, with a bit lower volumes, the credit metrics somewhat were lower than I guess not expectations. But as we think about it from a comparable standpoint, how do we may be just can you frame the cadence on how we should think about equity? I mean obviously there is a little bit in plan now in '21. Should we just assume that equity should be more front-end loaded versus back-end loaded or something that's more annual, just given some of the moving pieces that was -- that you've highlighted and obviously, Leo highlighted in the prepared remarks?","Yeah, I don't -- We are not planning any change in our cadence to our equity at this point as a result of COVID or the storms. So we do still expect to -- as we've been talking about, have some equity by next year to maintain our path. Although, we probably won't be hitting our FFO to debt target exactly the same, as we were [ph] but we've committed down to the rating agencies that we will have some equity out there. And we will continue with that process on through the next ﬁve years, but no real changes as a result of the storm or COVID at this point."
"Got it. Terriﬁc, thanks guys.","Thank you, Shar.    Operator   Thank you. And our next question comes from Julien Dumoulin with Bank of America. Your line is now open."
"Hi, can you hear me.",There you are Julien.
