Question,Answer
"Hey, guys. Good morning.","Good morning, Shar."
"Good morning. Hey, Drew. Just a question on the '23 earnings and the '24 assumptions building up. Obviously, you now have $0.48 of positive weather impact versus normal for the year, moving up the bottom end of the range, which you talked about, by $0.10. I guess, what other oﬀsets are you now embedding in the '23 guidance? And do you see any carry-forward beneﬁts to '24? Speciﬁcally, maybe commenting on your O&M assumption, going from $0.85 to $0.20 for year-over- year. How much of the diﬀerence quarter-over-quarter is reinvestment for the beneﬁt of '24? Thanks.","Sure, Shar. Thanks for the question. As you noted, we did have signiﬁcant weather that enabled us to pull forward some O&M spending. Some of that is, as I noted, related to that vegetation management spending that is coming into '23. There's also been additional spending in the transmission and distribution space around maintenance on those assets. All of that does help de-risk 2024. And then, we did have this higher spending in '23 in the third quarter, and it'll ﬂow a bit into the fourth as we continue to maintain the units that Drew mentioned that ran so well to support those higher volumes. So, it helped contribute to that change in the O&M space and then help de-risk future periods."
"Okay. Got it. And then just, I guess, in light of just the asset sale announcement you guys did on the gas side, I guess why keep the reiterated equity needs, especially as we're thinking about '25 and '26? And does a CapEx step up require incremental equity there as we're heading into EEI? Thanks.","Sure. The gas sale does help support the incremental capital that Drew mentioned going into our '24 to '26 outlook. We also have strong sales that support that, and we do not have incremental equity in that period as supported by those two items. And we'll go through more details of the ﬁnancing plan for that at EEI in a couple weeks."
"Okay. Perfect. And then, just lastly on the SERI complaint proceedings, I mean, obviously you noted the settlement in principle in Arkansas, but the debate has been somewhat confrontational, especially as we're thinking about Louisiana. What was the impetus of the settlement for Arkansas? And do you guys think it's sort of repeatable with the other jurisdictions? Thanks.","Well, good morning. It's Rod."
"Hey, Rod.","Good morning. The impetus for the timing of the settlement, I think, stemmed from the August FERC ruling that in our view, lowered the risk of uncertainty around further refunds due from the uncertain tax position and sale-leaseback. So, it was an opportunity for us to revisit negotiations given the clarity from that August decision."
"Got it. And then just, Rod, how do you think the read-through, I guess, to the, I guess, Louisiana for sure?","Yeah. From our vantage point, we view it as constructive. Obviously, we won't talk about or comment on speciﬁc timing or progress with Louisiana or New Orleans. But we are comfortable saying we remain in active pursuit of settlement under the, under similar terms, with the point being, obviously, as long as we're able to reach constructive settlements, that's fair and reasonable, and certainly, consistent with the way in which we approached Arkansas and Mississippi. We think we have a fair shot, but obviously, we need the counterparties to align with us and that's the work that remains."
"Perfect. Thanks, guys. Appreciate it. Thanks, Rod.    Operator  Our next question comes from the line of David Arcaro of Morgan Stanley. Your line is open.",
"Great. Good morning. Hey, Drew. Hey, Kimberly. Hey, Rod.",Good morning.    Good morning.    Good morning.
"Thanks for taking my questions. Wondering if you could elaborate a bit on what you're seeing in the industrial sales backdrop, just seeing the weather normal sales down for this quarter. What are you seeing in terms of activity around projects and major industrial customer expansions that they've been working on?","Yeah, big picture, David. As I noted, we are seeing, we continue to see a strong pipeline around new and expansion customers, and Rod can talk on those more speciﬁcally. For the quarter, we had some outages in our existing customers that drove to what our results are year-to-date, but our pipeline continues to be strong.       Yeah, and the short story there is that the pipeline of projects, to your question, has continued to grow. We'll provide a little more insight around that at EEI, but our conﬁdence in our growth prospects are reﬂecting the actual growing number of projects of customers coming into the service territory. So, robust is the operative word there."
"Okay. Got it. Thanks for that. And so, at the end of the day, no change to your projections in terms of what you're, what you had been expecting industrial sales growth to look like going forward?",That is correct. No change.
