Question,Answer
"Hi, guys. So I have a quick question on the cash taxes. Given the change in the NOL position down to $1.9 billion, I know you've clariﬁed that you will still have a pretty low cash tax rate. Can we just understand what's the driver or what helps you get to that low cash tax rate given the NOL position change?","Sure, Praful. This is Drew. As we've talked in the past, we have a portfolio of strategies out there that we are pursuing and those strategies are still intact. Over time we could see the NOL start to move back up again. But right now, we just settled, and so the NOL is back down to where it is at $1.9 billion. So we just wanted to make sure that when you saw it come down, you'd know what the driver was and what the settlement was. The important thing is that our tax team is still here. They're still working hard on new ideas and new strategies, and we expect that those will continue to bear some fruit going forward."
"Got it. Thank you. And then in terms of the FitzPatrick retirement, from a decommissioning perspective, do you expect there to be any impact from a cash ﬂow perspective to Entergy, or is the decommissioning fund fully funded and how do you see that playing out?","Well, it's Drew again. So the decommissioning fund meets all the NRC requirements, and consistent with how Vermont Yankee did, we would expect the same kind of approach for FitzPatrick going forward. So we wouldn't see or anticipate any cash contributions to the decommissioning trust fund associated with the decommissioning the plant."
"I got you. Thank you, guys.","Thank you.    Thank you.    Operator  Thank you. Our next question comes from the line of Paul Patterson with Glenrock Associates. Your line is now open. Your question, please?"
Yes. Hi. How are you?,"Good morning, Paul. We're doing well."
"Just in terms of the tax rate, the 10%, that's the cash tax rate. Is that correct?","Yes, sir."
And what's the expected book tax rate that we'll see in earnings?,"Well, the book tax rate, as you know, we don't usually give out a forecast for book tax rate until the prompt year. There are deﬁnitely some things that could improve over the statutory rate that we've used in our forward-looking expectations. But at this point we're not prepared to say exactly what those are. There's too many things going on in conversations with federal tax authorities, state tax authorities, state regulators to be able to successfully pin that down until we get closer to that time."
Okay. And then with respect to slide 36 and it looks like you guys are going to be expensing the fuel and other things associated with FitzPatrick and Pilgrim with special items. I'm wondering how will you guys be treating the revenue.,"Well, the revenue will be operational. What we're going to be choosing – or not choosing. What we'll be treating as special items are things that would otherwise had been capitalized. So any signiﬁcant capital expenditures or in the case of Pilgrim refueling, outage costs or fuel costs that would have normally otherwise had been capitalized and amortized over coming cycles, those will be considered special items. And just for sake of making it clear which pieces are part of the ongoing operations and which pieces aren't, that's the same approach that we used with Vermont Yankee and we think it's more helpful that way. We'll try to be as transparent as possible about all the moving parts in there."
"Okay. And then just in general, with the economies of scale, you've shut down three nukes in a pretty short period of time in the northeast. Is there any impact to the economies of scale of what's left I mean in the allocation of expenses or any thoughts on that?","Yes. So there deﬁnitely is some lost economies of scale. We manage our nuclear ﬂeet as a ﬂeet across the north and the southern utility nuclear assets. So we have a lot of economies of scale, but it will be shrinking over the retirement schedule over the next few years. Depending on how far you go with the retirement schedule, depends on how much of an impact that economies of scale has. For the Northeast, we do have about $35 million of overhead at each plant, and about half of that is direct cost. And so beyond that, we'll be targeting a level of costs that are prudent for the business size and the size of the ﬂeet going forward to make sure the plants stay safe and reliable."
Okay. Thank you.,Thank you.    Operator  Thank you. Our next question comes from the line of Jonathan Arnold with Deutsche Bank. Your line is open. Your question please.
"Yes. Good morning, guys.","Good morning, Jonathan.    Good morning, Jonathan."
