Question,Answer
"Excellent. Well, I wanted to ﬁrst ask, obviously you made an announcement about Meramec. I wanted to ﬁrst – with respect to your current contemplated CapEx budget, how does that change anything? Obviously it's pretty long dated. And then secondly, obviously your IRP is still coming up here, but with respect to the balance of your portfolio, and thinking Rush Island or others, how could that eventually shift here as well? How are you thinking about in compliance for those plans?","Sure, Julien. This is Marty; I will start and see if anybody else, Warner, wants to add anything. But with respect to our overall capital expenditure plan that we have laid out for the ﬁve years that was in the slide Warner covered and we've shared previously, really, we don't see any change there, resulting from the Meramec decision. Really there, the Meramec decision in the context of certainly the rate case ﬁling is probably where the biggest impact – where we're looking to shorten up the depreciable life of Meramec to coincide with the expected retirement date of that plant. And you know, that's driving I guess about $17 million of the overall increase we are requesting as part of the Missouri rate case.  But overall, no change in our capital expenditure plans. And I'd say that in terms of how Meramec will impact our future generation resources and plans, as well as other considerations regarding the rest of our ﬂeet, as you point out, will really be laid out as part of our October Integrated Resource Plan ﬁling.      Ameren Corp (AEE US Equity)   And ,Julien, this is Warner. I think you asked a question about Rush Island. As Marty said, we will talk about the speciﬁcs of our Integrated Resource Plan in October, but in general, our objective is to take our existing coal-ﬁred facilities and utilize them towards the end of the useful lives, which is what we're doing with Meramec, and that's how we would think about Rush Island as well. And so we will be able to spell that out in more speciﬁcity, but we are not contemplating accelerating the retirement of our coal-ﬁred units as part of our Integrated Resource Plan because we think that's in the long-term interest of our customers and the State of Missouri."
"Great. And then, secondly, on FERC, obviously a lot of activity in the quarter. First, could you comment on potentially ﬁling for incentives to the extent to which that the ROE itself gets adjusted here? And then, secondly, from your point of view, what do you perceive the timeline as being for the MISO 206 at this point in time?","This is Maureen Borkowski. Obviously, we can't speculate on either a timeline or any results at FERC. With regard to the question about incentives, we obviously already have certain incentives like QUIP for the Illinois River, Spoon River, and Mark Twain projects. We are also, we believe, entitled to an extra 50 basis points adder that's not included in the 12.38% MISO base rate today. We, in our answer to the complaint that was ﬁeld in November, asked FERC to aﬃrm that we were entitled to that 50 basis points. So obviously to the extent FERC chose to take some action at some point, we believe we are entitled to that adder."
"But just to be clear, when would you ﬁle for that adder? Would that be subsequent to any resolution?","I really can't speculate on that at this point. As I said, we actually did already request FERC to aﬃrm that when we ﬁled our answers. So, to the extent FERC took any action, they may address it at that point."
"Great. Excellent. And then lastly, on ﬁnancing, just at the parent, any updated thoughts on timelines in terms of getting that done and perhaps just more broadly, I'm not sure I heard it, how are you thinking about taking down the parent expense, any updated thoughts there, just post Genco, et cetera?","No, fair question, Julien, but I wouldn't say any updated considerations. I think as we pointed out in our talking points, we were able to utilize commercial paper borrowings in order to   Ameren Corp (AEE US Equity)   handle the maturity of the $425 million parent company debt. Obviously, very low costs there associated with those commercial paper borrowings less than 50 basis points of ongoing costs.  We'll evaluate the need for – and the amount of parent company ﬁnancing -- long-term parent company ﬁnancing, over time, both in terms of considering how much short-term debt we would ideally keep outstanding and then how much long-term funding we would need.  Certainly some of that parent company ﬁnancing right now is really going to support the transmission build out that is occurring. And so longer term, we will be considering whether to issue the – more permanent ﬁnancing at the parent company, or at the Transmission Company level. And that's something that will play out over the next couple of years as we build out that transmission business.  So, may or may not do some parent company long-term ﬁnancing later this year or into next, we'll be evaluating that through time. In terms of other ﬁnancing activities, later this year, we do still plan to issue additional long-term debt at our Ameren Illinois utility company, again there because of the capital expenditures for our electric and gas distribution businesses, but also for some of the transmission growth that we're seeing there as well."
Ameren Corp (AEE US Equity)   I wondered if you could just give us an update on expected timing for your transmission plans relating to the integration of Entergy into MISO. And just more broadly milestones or other steps we should be on the lookout as you think further about growth in transmission.,"This is Maureen again. Any integration with regard to Entergy has to go through the MISO transmission expansion planning process. We are actively engaged in that with the intent of identifying future projects that might both provide better reliability and integrate Entergy fully into the marketplace, but that has to go through the timeline that MISO has established."
Is there anything speciﬁc in regards to upcoming MISO events or timelines that we should be focused on?,"I would say, at this point in time, the MISO planning process is like a 15-month process, so the one that we're beginning now that we'll be actively studying the transmission opportunities for between Entergy and the rest of MISO would ultimately come to fruition at the end of 2015."
"Okay. Understood. And shifting gears just over to the proposed EPA carbon regulation. Well, you mentioned that, as you looked at it, it appeared to be a fairly unworkable rule as presented. Could you talk a little bit more to the key issues that you see with the proposed EPA regulation?","Yeah. Sure, Stephen. And I would probably put them in probably two or three buckets. I think the most important bucket we should talk about is it's unworkable from a customer standpoint and in terms of the overall signiﬁcant cost increases that they would result in. We have a baseline plan that we have put together as part of our Integrated Resource Planning eﬀort. So our team has been able to really compare what it would take to execute the greenhouse gas proposal compared to our baseline plan. And as we identiﬁed, it would be a signiﬁcant cost increase to our customers.   Ameren Corp (AEE US Equity)   And that's really driven by some of the – what I would consider, some of the more operational challenges associated with the overall proposal. And you probably have heard and many of my colleagues have been out there talking, doing the same thing about the building blocks and some of the challenges that they have with those.  From our perspective, you look at the plant eﬃciency, building block looking for plant eﬃciencies of approximately 6%, simply put, those aren't achievable. Those aren't achievable. We've taken a lot of eﬃciencies out of the plant. We've already done a lot of those works to try and get an additional 6% is, from our perspective just simply not achievable.  And you think about the uneconomic dispatch of natural gas, which is another key driver of the increase, look, I think you have to think about the gas infrastructure ﬁrst to support that. But then the uneconomic dispatch and whether – frankly states have the ability to dispatch in that way – as you know, the RTOs control that – that's just a tough – it's a tough nut to crack. I'm not sure if that is ultimately going to be fact-based and whether we can execute that.  You look at energy eﬃciency, which we have the largest energy eﬃciency program in the State of Missouri today. To be able to get an incremental 1.5% out of that not only would drive higher costs but certainly no guarantee that customers ultimately would participate at that level.  And then, I would say, lastly, we look even at – at even the renewable piece associated with the building block. And again, in Missouri, in particular, our ability to do renewables is under state law capped by the amount of renewables we can do in terms of impact on customer rates and ultimately the participants.  So you look at those things, all those factors really drive the operational issues that we have, that drive the signiﬁcant cost increases to our customers which, as I said before, not only causes us concerns there, but also in terms of the economic competitiveness of our region and certainly the State of Missouri.  And lastly, but not least, I think when you – there certainly have been – as I said, we expect there could be legal challenges to the rule. There are already. And so, we too share some of those concerns. And so, you put all those things together, we have a rule – when we put it all together that we believe is certainly unworkable in its current form.  As I said too, our objective going forward is to continue to work constructively with key stakeholders, both at the federal and state level, and including consumer groups and others, to make sure, as well as the EPA, to try and put in place energy policies that ultimately – that will allow us to execute our transition plan, which we believe is in the best long-term interest of our customers, but also to ensure that we do the right things in a broadest economic sense for the state and the region."
"Just back on the FERC ROE case, could you can give us a little bit of a ﬂavor of some of the diﬀerences you guys see in your situation versus New England, that might not lead to the same outcome that we saw in New England?","Well, you know, Paul, we laid all those out in testimony, so certainly would refer you there. I mean, I think right now certainly there is more uncertainty, because the FERC really hasn't established any kind of a time line for the MISO case and therefore it's really uncertain when they will take the case up, assuming that they do take the case up. And then, what the data will look like at the time that that data is collected to determine the appropriate range of ROEs to consider. So I'd say the biggest diﬀerence, I would point to is just timing and the uncertainty about when the FERC would potentially take the case up and how that might aﬀect the data that underlies the ROE determination. So I'd say that's the biggest factor."
"Okay. Just to make sure I understand though, have you guys ﬁled anything in response to the – because there is a lot of stuﬀ going on, have you guys ﬁled anything in response to what FERC decided in the New England case or you're just referring to stuﬀ that you ﬁled previously in the back and forth?",I was just referring to things we ﬁled previously in the back and forth.
Okay. I got you.   Ameren Corp (AEE US Equity),"Hands on that speciﬁcally, we could certainly help you oﬄine. But no, we did not ﬁle anything speciﬁcally as a response or reaction to the New England."
