Question,Answer
American Electric Power Co Inc (AEP US Equity)   Good morning guys.,Good morning.
"Good morning. Just a couple questions. Just a couple of quick questions here, just on the Ohio settlement. It seems like you've been kind of close to a resolution for some time now would sort of the procedural schedule being paused to make room for continued dialog. Is there sort of any pushes and takes we should be sort of thinking about at this juncture. I use the noise in this state at all impacting the conversations?","No -- there's a no impact there. We continue in discussions with the parties and if -- the typical issues of distribution riders and ROEs and that kind of thing, so nothing unusual and like I said, I think some discussions are going positively and the parties continue to engage with one another, and we all know we have March 4th, and I think that could actually be two or three days diﬀerent as well. But nevertheless -- everyone's focused on getting it concluded."
"Excellent, and then just -- under the Racine hydro sale, obviously, had an immaterial impact to sort of the ﬁnancing plan, but it does sort of show kind of your desire to focus on the core business. So how are you sort of thinking about further acid optimization that could potentially oﬀset, some of the equity needs related to North Central, whether we're thinking about a full utility transaction with an underperforming asset for instance or a partial transaction may be similar to The Duke GIC deal, any sort of any sort of updated thoughts here on incremental opportunities you're seeing in the near term?","Yes, there's a lot of creative ways obviously and Duke showed one of those. But there's others as well. Yes, we'll continue to look at all of our assets actually. And as I mentioned in the call, the time for half measures and talk is over. So we've got to get about the process of ensuring that we're making the way to move to that clean energy future. That means we're going to have to make sure that we're rotating capital eﬀectively and dealing with assets from an optimization standpoint in an eﬀective fashion going forward. So that is the prime motivation for us, particularly with maintaining our balance sheet structure the way it is. We want to make absolutely sure that we manage this process actively in all of those ways, so that's why Brian is over in the strategy area to focus on some of these activities as well. So we'll continue that approach and you'll see more to come."
"American Electric Power Co Inc (AEP US Equity)   Got it. That's helpful and lastly for me, just on walk forward to and perky, any sort of additional thoughts there on the replacement generation and potentially what the implications could be sort of this ﬁve-year capital plan you presented this morning? Thanks.","Yes, so, the 3300 megawatts is an incremental 2400 megawatts of what we had before and some of that is related to perky obviously, we got our Rockport that's still yet to come. So there's still plenty of analysis getting done of all of our operating jurisdictions, and that's what I've talked about before where we'll come out with our plans, which will be reﬂected in our integrated resource plans and that would accommodate Rockport in any of the other measures that we have in place the mood to that cleaner energy future. So you'll see that, but like I said by the time we get to the ﬁrst quarter earnings call or before."
"Got it. Congrats, and I'll jump back in the queue. Great execution.","Okay. Thanks a lot. Appreciate it.  Operator  Thank you. Our next question will come from the line of Steve Fleishman with Wolfe Research. And your line is open.     Good morning, Steve."
"Hey, good morning. Thanks. So just I guess ﬁrst question in terms of the 2021 guidance increase. If you go back to the segments, I think EI [ph] I think a lot of it is in the corporate another segment. Could you just clarify better like what's driving that?","Ye, so -- in 2020 that corporate and other investments, there were some tax-related issues around the tax provisions that were put in place relative to COVID. And then also there was some investment returns that were actually around -- we had -- we were an early investor in ChargePoint and certainly we had some opportunities there to monetize by the end of the year. And there were warrants that we held. So we continue to invest in diﬀerent technologies. We have investments that have gone positively, we've had investments that have gone negatively. And this is -- this happened to be a year where it was positive from an investment standpoint.   American Electric Power Co Inc (AEP US Equity)   So, -- but from an ongoing perspective it really is not so much driven not there still is some investment related activity that bleeds over into '21, but I'd say the story of '21 is when we had November, yes, we didn't know exactly where load was going. Didn't know where the economy was going or feeling much better about that and the progress in 2021 and also our Achieving Excellence program. We continue to advance in a very positive away from that perspective. So we feel like -- we felt certainly the conﬁdence level was much more for us to raise guidance. But also continue to encourage that will be in the upper half of that guidance range.     And Steve, this is Julie the items that we're calling out here, obviously, we're much more pronounced in the fourth quarter of 2020 and speciﬁcally as it relates to an investment gain in some income tax items et cetera, and if you if you look at Page 31 in the slide presentation, you can look again at that full year of view 2020 actual versus 2021 projected or revised projection. And you'll see that we still have a little bit of an investment gain associated with ChargePoint in that particular column around corporate and other. And then we'll have a little bit of pick up on the O&M front and oﬀsetting this is going to be some increased interest expense largely due to continuing to fund the investment program. So we have slightly higher long-term debt balances out there."
"Okay. Just to clarify, because I just want to yes --",Go ahead.
Yes. I was just looking at the guidance you gave at EI for 2021 and then the guidance that you're giving now for 2021 and I think the corporate another is $0.08 better. So it sounds like that's mainly due to mix of interest savings and then the ChargePoint gains or some other things continuing?,"As well as some O&M pick up. Yes, improvement I should say."
"That shows up in the -- okay, and that's in the corporate segment.","Yes. Bingo [ph]. Yes, ﬁrst is what we showed you in the EI. Yes.   American Electric Power Co Inc (AEP US Equity)"
Okay. Super helpful. And then one other question just on the SWEPCO new renewable megawatts. Do you have a sense how much of those you are going to be able to own or those all are owned or some of those maybe PPA? Or how do we know -- the mix that --,"We would certainly like to own as much of that as possible, because I think, it's really important from a capital structure perspective and these companies to be well funded and have a ﬁrm foundation within the states we serve, we feel like that these generation resources particularly the renewable resources need to be vested within the operating company. So we'll continue that approach and that those are the followings that will make and obviously some portion of it may wind up being PAA's, but I think we have to get their message across that it's important to the vitality of the operating companies and the operating utilities in these states that we continue to ﬂourish from a capital standpoint.  And so I think obviously too, the weather events and SPP demonstrate that and I'm going to be probably testifying again on this pretty soon. But I really think it's important for the utility to have a view of what generation looks like in these particular events and the interaction and interoperability of these resources with the transmission and distribution system is incredibly important. I started my career and as a electrical engineer and system operations, and I went to an ice storm in actually, I'll tell my age now, it's been 1984. But mills were tripping with coal, top line was freezing, valves were freezing, all these activities were occurring. And it was our ability to re-dispatch and utilize the ties and those kinds of things there were important for us to be able to manage through that crisis. And that's why I think it's important for there to be control features in place and from an ownership perspective be able to focus on ensuring those beneﬁts for our customers.  You look at even some of the coal-ﬁred generation that was in place that mitigated some of the impact from a fuel cost perspective going forward with natural gas prices going up so much. So there's a reason for each part of the portfolio and I think it's important for the utility to be the party that runs those particular facilities. So that's my view and certainly will go into these cases with a ﬁrm view toward that."
