Question,Answer
"Hi, good morning.","Good morning, Jeremy.     Good morning."
Hi. Thanks for taking my questions here.,Yeah.
"Just want to start oﬀ by a couple of, I guess, opposing items, inﬂuencing AEP going forward here. North Central Wind getting over the ﬁnish line, obviously a big positive, COVID headwind, on the other side here. Just wondering if you could talk a bit more about how these two factors inﬂuence, I guess, your 5% to 7% range with North Central Wind? I think, we're just looking to see if that could really help you here or just want to see how everything was shaken out I guess, going forward.   American Electric Power Co Inc (AEP US Equity)","Yeah. so I mean, we look at -- and as Brian mentioned, on the COVID activity and the load activity, you're seeing residential load be pretty strong. And certainly, as you look forward, I think, residential load is going to continue to look strong with the work-from-home environment and the business cases that are developed afterwards. And then, if you have commercial and industrial pick up as well, it could be a positive from a ﬁnancial standpoint.  The other regarding North Central and other wind projects and solar projects, we have a real opportunity to transition to that clean energy economy going forward in our service territory and that will really makes us -- again, we would be disappointed not to be in the upper part -- upper half of the 5% to 7% range, because you have to be bullish about not only where load is going, but also, in terms of the transformation from a -- just a pure and simple energy policy perspective regardless of who is in the White House in the next election, we'll continue moving toward a clean energy economy.  And then also, I think, bolstered by the other opportunities we have whether it's mid-range of broadband or other types of activities, electric vehicles and so forth, that we're going to see the further electriﬁcation of the society. So I'm really bullish about this company, in particular, but as well the industry."
"That makes sense. That's helpful, thanks. And maybe just kind of building oﬀ that with my second question. I think AEP is guiding to $1.3 billion of equity issuance at the fund North Central at this point. Just wondering, if you could update us there on your thoughts with regards to, is this deﬁnitely the path or is there the potential for portfolio optimization, is that still an option?",Yeah.
"I guess, how do you think about...","It absolutely is still an option and we're looking at all those options to see how to best ﬁnance it. We have plenty of time to make those things happen. Nick said that Sundance might be pushed out to the ﬁrst quarter of 2021, but we're not going to see the rest of those projects coming in, Traverse and Maverick until the end of '21. So all those things are in play, whether it's equity or rotation of capital. But for planning purposes, we were guiding people to two-thirds equity for that project in aggregate."
American Electric Power Co Inc (AEP US Equity)   Got you. That's very helpful. Thank you.,"Thanks, Jeremy.  Operator  Thank you. Our next question comes from the line of Andrew Weisel with Scotiabank. And your line is open.     Good morning, Andrew."
"Good morning. First a question on dividends. So at the end of the deck, you showed dividends in 2022, $1.5 billion versus $1.4 billion previously. I also see the footnote that dividend should grow with earnings. My question is, is that increase of $100 million a function of more shares outstanding after the North Central Wind equity or does it imply a step-up in dividend per share along with a step-up in EPS or perhaps both?","I think, it'd be some of both because obviously, with North Central additional equity involved there, but also, as you said, I mean, our dividend will move with our earnings capability. So I'd say both."
"Okay, great. Next from me.","Brian, do you have any comments on -- okay.     No, go ahead."
Please go ahead.,"American Electric Power Co Inc (AEP US Equity)   No, I was seeing if Brian wanted to comment on that, but he said I covered it."
"Okay, great.",Yeah.
