Question,Answer
"Hey, good morning.","Hey, Julien.     How are you doing? Good."
"Hey, good. Congratulations.",Thank you.
"So, Nick let me go back to where you started the call a little bit, and certainly was impressed by the comment on being disappointed of not being at the high end of that 5% to 7% range. Can you comment a little bit on what gives you that conﬁdence today, just given some of the moving pieces in the end of the year, but also I just wanted to understand what your expectations are for that moderating ROE in Ohio? I know we've been talking about it for a little bit, but basically are you still talking about being at the higher end potentially despite having that moderation and where are the other pluses this year as you think about it?","Yeah. So yeah, we do expect the higher end of that moderation. And also as I look at the year going into it, certainly with the capital plan that we've put out there, the consistency associated with that as well, the opportunities that exist in front of us, we continue to look at those opportunities certainly in the integrated resource plans that are ﬁled with the various states. What we're doing, not only from -- that from a bending O&M curve perspective. I think we have   American Electric Power Co Inc (AEP US Equity)   more tailwinds than headwinds. And I -- when we look at the plan that we put forward, it's a solid plan. And as I have reiterated several times, it doesn't include some real opportunities out there for us to even achieve a better result.  So -- and I don't -- and really -- I really think of that as sustainable results not like up one year, down another year that kind of thing. We pride ourselves in that element of consistency and certainly the capital plan demonstrates that but also the opportunities ahead of us, there are more singular opportunities, more singles and doubles, because obviously if we had gotten something like Wind Catcher, for example, with front-end loaded, many of the integrated resource plan activities, but in this case, we're following these plans and they'll be smaller projects, they'll come into play and we'll see the continuing improvement. I think we have a great case for the utility and -- for the AEP utilities to own these assets. And depending upon the outcome of that, certainly I would suspect some positive movement from that perspective.  So I feel good about it. I think I feel good about our culture, of the organization, our culture is around innovation, but it's also deﬁnitely around bending the O&M curve and addressing the issues in front of us. And you look at the -- for example, the weather last year in '17 versus, now it's two years ago, versus '18, very mild weather in '17, earnings still came in where we really we're telling the market they would come in at. '18 it was ahead, still came in where we said it would be and obviously beat the midpoint. So we have some resiliency that's built-in in our organization and the culture of the organization that really drives to those kinds of results. So I'm optimistic."
Excellent. And can you comment or perhaps elaborate rather on some of the developments in Oklahoma. You alluded to several potential positive riders and other new mechanisms (inaudible) in Oklahoma to help improve your earned ROEs. What does that mean with respect to another rate case or do you think largely you could achieve some of this through the current rate case. And I know it's still pending. But I just want to understand at least from a -- more of a process perspective how you're thinking about it here?,"Yeah, I certainly don't want to presuppose the outcome, it'd be great if we got pretty considerable result in this rate case to get us back on the even footing. And certainly Walmart, I guess, was one of the intervenors that had said obviously performance-based rate-making, you know, about that, but certainly looking -- forward looking test years, well that would be a great outcome to be able to look at forward looking test years. And as well some of the other even, I think it was the Attorney General and may have been someone else, but was opened to actually putting in additional generation -- additional distribution related rider activity.  So -- and that was -- still have work to do with the industrials, they were probably the most negative from an intervenor perspective. But I really believe when you look at the discussions and what was centered versus last -- the last case and the previous case, there at least now is recognition of the issues that we have. And there is no doubt that the issues that we're discussing are well known by the commissioners and certainly the intervenors. So I'm hopeful that it can certainly move to a more positive outcome.   American Electric Power Co Inc (AEP US Equity)   What we're looking for, obviously is progress, and we expect progress. And I think there it has to be a clear message around that, because we've languished since 2013 in Oklahoma. And that just has to change. And matter of fact, with the integrated resource plans, we have ﬁled in those various states, PSO in Oklahoma, obviously is one of those, we need to see a positive outcome of rate case where we make additional investments of that kind in the state and obviously the timing will workout to where we'll be able to make those kinds of decisions.  And then, I think it's pretty well known now that Tulsa, Oklahoma is like a second corporate headquarters to us with over 600 people there that focus on primarily the Western properties, but also some of the Eastern activities as well. Those are not PSO employees, they're AEP employees. So we should put AEP up on top of the building there so that Oklahoma knows that we do have a signiﬁcant presence there.  And I think that's important, and I think it's important to the livelihood of the Tulsa area, but also I think it's important for this Company to be able to have a central location like that, that we're able to operate out of. So there's a lot of things in the context of all this, that's probably becoming more well known and hopefully all drive us to a better outcome."
Excellent. Thank you. Best of luck.,"Thank you.  Operator  Thank you. And our next question comes from the line of Jonathan Arnold of Deutsche Bank. Your line is open.     Good morning, Jonathan."
"Good morning, guys. Hi.",Good morning.
Good morning. Just trying to get back to your comments on the upper end of the or upper range of the 5% to 7%. Were those speciﬁc to 2019 guidance or were they more a statement   American Electric Power Co Inc (AEP US Equity)   about your conﬁdence in executing in that range on over the ﬁve-year plan? I wasn't quite clear when you said it at the outset?,"Yeah, we said 5% to 7% growth rate, long-term growth rate over the future periods. And obviously when you put in renewables, that are not going to be in place until 2022 from a ﬁnancial standpoint, that's part of it. So it's -- I would say it's geared more towards the long- term, but the trajectory should hold true. And there will be things that come in during '19, there will be things that come in during '20 and '21 and in the future years. So I think we have real opportunities in each and every year, but obviously we're positioning this as part of our 5% to 7% growth rate."
Okay. So that upper range that was kind of over the plan eﬀectively?,"Yeah, that's right."
"Yeah. Great, thank you, Nick for that. And then on just the slowdown you saw in sales in the fourth quarter, can you give us a little more of a sense of why you remain conﬁdent keeping the 2019 sales estimate unchanged from EEI and maybe some color on what you're seeing early this year and what you're hearing from your customers?","Yeah, certainly Brian can cover this in more detail, but the way I see it is, we're seeing somewhat of a tempered economy because of the trade issues. And as Brian mentioned, that we have a lot of companies in our territory that are, certainly trade has an impact and once those shackles come oﬀ, we believe the economy will continue on its previous trajectory. And so, it's certainly diﬃcult to tell when that's going to happen. But I think you're hearing some more promising dialog from our national leaders. Let's hope that continues to be the case.  But even then, I guess probably we look at customer accounts. Customer accounts is up considerably. So we're very happy with that and the fundamentals seem to still be in place for the economy continuing to roll along. From the world economy perspective, obviously that would have an impact, but I think that's probably again tariﬀ-driven from many respects.     Julien [ph], a lot of the growth that we anticipate in 2019 is going to be driven by the industrial space. And particularly industrial space in the oil and gas sector, we see a lot of company- proposed and company invest and customer invested in expansions in that area. And they are   American Electric Power Co Inc (AEP US Equity)   close at hand, we expect a lot of those to come on in 2019. In the fourth quarter oil and gas was up 5.6%, in the third quarter it was up 7.7% and we expect that expansion to continue in 2019."
"Brian, can you do the math for us though, how much everything that wasn't oil and gas was down in 4Q?","Yeah. In the fourth quarter, it was down 0.6%, non-oil and gas industrial. And in the third quarter, non-oil and gas industrial was up 0.6%."
