Question,Answer
"Thanks so much, hi guys.","Good morning, Praful."
"Morning. Maybe just the details on the mandatory convert in '22, what are the terms in terms of what price at which you expect the forward to convert into equity?","It was priced at $82.98, and the company gets the beneﬁt of the ﬁrst 20% of upside, so to almost $100 per share, and we're locked in on the downside from that price."
"Got you, thank you. Then on the renewables side, wanted to understand a couple of things. Is there any exposure that the current renewable business has to California in terms of PG&E or Edison in terms of any PP exposure as counterparties, and also want to understand when you say move forward with renewable opportunities in the future, are you looking at incremental investments even in 2019 beyond the Sempra acquisition?","A couple things there, Praful. We don't have any direct credit exposure to the California utilities on those. Most of those are direct third party consumers of that electricity, so we don't have that exposure that others do.  In regards to the investment in the renewables portfolio, we had talked about a ﬁve-year spend of about $2.2 billion with certain projects, including the renewables portfolio from Sempra. We've spent about $1.5 billion of that commitment, so we have roughly $700 million left, and we're looking at opportunities as they become available. We feel the Sempra transaction was at a very good value to the company considering both the existing projects and the   American Electric Power Co Inc (AEP US Equity)   developmental projects, and we were able--by making that acquisition early in the ﬁve-year period, we were able to solidify and de-risk that $2.2 billion forecast of spend. We're on our way to meeting the $2.2 billion commitment, and we're evaluating development projects with the portfolio and looking at other opportunities as well."
"Got you, but you don't expect to go above the 2.2, it will stay within that budget?","That's our anticipation at this point, yes."
"Got you. Very helpful, thank you guys.",Thanks Praful.  Operator  The next question comes from Julien Dumoulin with Bank of America. Please go ahead.
"Hey, good morning everyone.",Good morning Julien.
"Perhaps just to pick up where Praful left oﬀ, in terms of the incremental and the 2.2 versus the 1.5 commitment already, I understand that you have some inventory to assets that you acquired as part of that Sempra transaction. I'd be curious, how do you think about leveraging that for further investments on the repowering side? When would you need to provide some updates, obviously just given the limited window remaining here from a Safe Harbor perspective, and then separately if you can clarify - obviously the 2.2 is over a ﬁve-year period. It would appear that at least from a timing perspective, you're ahead of what you'd introduced from a ratable improvement in the EEI side last November, I would think.","American Electric Power Co Inc (AEP US Equity)   Yes, so Julien, I'm going to ask Chuck Zebula, who runs that business and who you know, to address those questions.     Yes, good morning, Julien. There are opportunities that we're pursuing. As you know, we just closed on the transaction on Monday. We're actively working with our new team members. The status of the development projects, even as we have taken over this week, there is some positive news coming out of a township vote in Michigan on one of our projects. There's still additional due diligence. We realize that the time is ticking to reach 2020. We may reach the light of day on one or two of these by 2020, but I can't commit to that at this point in time. They can turn into '21 projects with some structuring and items we would need to do with other parties, but nonetheless there are opportunities here and they're relatively small bites as opposed to signiﬁcant large projects, and that's why we think a lot of these could get done within the $700 million that Brian had talked about."
Got it. Then in terms of timing for earnings?,"Well in terms of timing, I think absolutely we'll be updating quarterly where we are in some of this stuﬀ. It's a full push forward, so--but yes, as we pulled the transaction and the spend earlier, you'll see the earnings from those contributions here in '19 and beyond."
"Got it. Just to clarify this point, obviously you have a number of other RFPs out there on the Wind Catcher 2.0 structure. That's separate and distinct from any inventory to assets that you might have for repowering assets to meet the $2.2 billion bucket, right?","That's correct, Julien, completely diﬀerent eﬀorts."
"Excellent. All right, I'll leave it there. Thank you.",Thank you.  Operator  Your next question comes from the line of Ali Agha with SunTrust. Please go ahead.   American Electric Power Co Inc (AEP US Equity)
"Thank you, good morning.","Good morning, Ali."
"Brian, in the past you folks have talked about conﬁdence level trending to the higher end or the upper half of the 5 to 7% range of earnings and growth that you've targeted. Are we still looking at it from that perspective, and also to clarify, that was based on the existing budget? That was not assuming new incremental capex, the existing budget could trend you in the upper half of 5 to 7? Is that correct?","That's right, Ali. I think the way Nick has phrased it before is this management team will be very disappointed if we're not in the upper end of that range."
"Upper end of the range - got you. Okay. Then separately, these RFPs and other opportunities, primarily I guess in renewables, that you are working on, can you give us some sense of size? I mean, if these do come through and you've pointed out these would be incremental to the base plan, but what kind of cumulative size are we looking at in terms of that opportunity?","The regulated RFPs that we've issued in the market are for up to 2,200 megawatts, and the reason that that's the number is that's consistent with what our IRPs in those jurisdictions would call for, for renewables, so a signiﬁcant amount not dissimilar to what we were talking about in terms of generation with Wind Catcher."
And that would be owned by AEP (inaudible) if that comes through?,Yes.
"Okay, and the timing around that again?   American Electric Power Co Inc (AEP US Equity)",We're shooting for the end of 2021.
Got you.,"Ali, to your point, that is--those plans are not in our capital and funding plans today, but we'll adjust those plans as we go forward and we ﬁrm up how much it is we're talking about and conﬁrm that the timing is at the end of 2021."
"I got you. Final question, Brian, on the transmission front, you put out a very strong growth outlook to 2021 very speciﬁcally. As you look out beyond that, at least through '23 since your capex budget goes out that many years, are you looking at a similar kind of growth over the '22, '23 period, or does it taper oﬀ? How are you looking at that transmission growth?","No, we see our ability to continue to grow investment in that space for the foreseeable future. One of the things when you have the largest transmission system in the country, you have the largest aging transmission system in the country, so there's signiﬁcant opportunity for us to continue to invest in our own assets, and then there's also signiﬁcant developments that we need to do on cyber and security and other eﬀorts, where we're just beginning to see the front end of that signiﬁcant increase in spend."
Thank you.,Thanks Ali.  Operator  Our next question comes from the line of Christopher Turner with JP Morgan. Please go ahead.
