Question,Answer
Hey. I understand no equity for 2018. Maybe you could comment on how ﬁnancing will shape up in terms of equity and debt going forward through 2022.,"Bill, you want to take this?     Sure. Michael, good morning. It's Bill Rogers."
"Got you. And one just follow-up question on Enable. Now that you'll be holding onto it a little bit longer than, I think, the original plan would have been if you had been able to sell it through a direct sale. I'm just wondering if this changes your view on M&A. In other words, is there a view that the company needs to acquire more regulated utilities or more regulated exposure, considering that you'll be holding on to Enable probably longer than you initially planned?","Michael, good morning. I don't believe the status of where we are with Enable impacts our views with respect to M&A. Our comments in the past have been that we've got a very large capital budget, as you've seen, $8.3 billion over the next ﬁve years that we can invest organically and can grow our core utility business through that investment with known returns. To the extent we were to look at anything outside of that, we have to weigh the returns available against what we can get internally. So perhaps opportunistic, but our core attention remains on the investments in our core business.   CenterPoint Energy Inc (CNP US Equity)"
"So perhaps just to follow a little bit up on the commentary on the balance sheet impact and the cadence of the Enable share monetization. How are you thinking about that through the forecast period? I mean, obviously, you commented that – I believe I understood that no sale for this year, but how are you thinking about the future years against the backdrop of where you want your balance sheet to be from an FFO to debt perspective?","Julien, good morning. It's Bill. Just to clarify our prepared remarks, we said that we do not require the sale of Enable units to support or strengthen our balance sheet and credit metrics in 2018. With respect to the cadence of any sales, I think there are two points for consideration. One is capital markets considerations in the sector and Enable, so we'd want to be doing that constructively in the marketplace. We also want to be respectful of any capital formation needs that Enable might have. And then the second consideration is our use of proceeds and strengthening our balance sheet to redeploy that into our utility businesses."
"Maybe to help provide a little bit more certainty around this. What is the FFO to debt that you're thinking about through the forecast period? Obviously, you're talking about a 300 basis point impact on 2018 metrics. Would you expect us to support that at kind of a roughly consistent level, net of the drop here?","CenterPoint Energy Inc (CNP US Equity)   Should be at that level, if not higher."
"Good morning. Scott or Bill, when you look at your CapEx plan, which you've laid out to us through 2022, and the rate base growth assumption that goes with that, does that provide you also visibility or conﬁdence that this 5% to 7% growth rate through 2020 could actually continue through 2022, which is kind of the timeframe for your CapEx plan?","Yeah. Ali, I think one way to think about this is we've provided growth guidance in earnings for a shorter period than we provided CapEx for, and that's because of visibility around Enable, primarily. But as you can tell from our spending that the impacts associated with earnings coming from the utilities would conceptually continue given the CapEx that we're spending throughout the entire plan period.   CenterPoint Energy Inc (CNP US Equity)"
"Okay. And on Enable then, Scott, I understand you talked about the balance sheet issues, to keep an eye on the capital markets, et cetera. But just strategically, coming back to your original premise, that you don't want that commodity exposure as part of your business mix or earnings proﬁle. So from a strategic perspective, when would you like to have that exposure eliminated from the overall CenterPoint portfolio?","Ali, we haven't speciﬁed a timeline. What we have done, as you know, is go through the process of considering options that were more rapid exit from this investment and, as you know, none of those worked for us. So having completed that, we are now in the mode of focusing on selling units in a constructive fashion over a longer period of time to reduce our exposure to the commodity space. And as we've outlined, we don't have any speciﬁcity on what that looks like, other than to say, over a period of time, we intend to reduce our exposure and ownership here."
"Right. And lastly, just to clarify, I believe it was in the slides, but the 2019 and 2020 growth rate number that you've laid out for us, that does not assume any sale of any units of Enable, that just assumes your current ownership continues in those two years as well?","I'd say the fairest way to say that is we are committed to targeting that growth rate over this period of time, and we've considered a number of options for ﬁnancing on how we could get there."
"In terms of the sell-down of Enable units, would there be a possibility for you to pursue potential private placements, instead of at-the-market type of transactions that will enable you to sell a greater portion of the units at a faster pace?","Insoo, good morning. It's Bill. You're correct in that remains an option. Our only constraint there is in our partnership agreement we are limited to selling no more than 5% of our current holdings to one buyer."
"Right. Right. I remember that. Okay. And my second question is – I might have missed it, but is the proposed $250 million Freeport project included in the ﬁve-year forecast that you laid out or is it not?","Yes, it is now included in the new $8.3 billion total."
"Thank you. Bill, I'm having a little bit of trouble circling the square here. 8.3% CAGR growth in rate base, but only 5% to 7% earnings growth in next – 2019 and 2020. So, does that mean you're expecting a higher growth rate past 2020, or is there something else? And then I'm assuming that Enable stays oﬀ – stays as discontinued operations. Are you expecting, for example, CES to drag down earnings going forward?","Good morning, Lasan. It's Bill.   CenterPoint Energy Inc (CNP US Equity)"
"Thank you. Bill, I just want to conﬁrm – I appreciate your comments on the dividend payout ratio overall, but your dividend policy has not changed, in other works 60% to 70% payout of the utility and, I think, it was 90% of cash ﬂow from Enable, is that correct?","Charles, good morning. The way we express this is ﬁrst thing, the board takes a look at our dividend every quarter on our capital needs or strength of our ﬁnancials and so forth, and then decides whether to declare a dividend. With respect to the trajectory of the dividend, we are intending to grow the dividend. We have deliberately shared that it grew 4% in each of 2015, 2016, 2017, and 2018. We recognize that is a lower growth rate than our earnings per share growth rate, but that allows us the ability to retain earnings and reinvest that capital in our utility business."
"But at the end of the day, I mean, because of Enable, you still – and I realize Enable's only going out this year on their guidance, but it does puts you in a position to be at the upper end of that 60% to 70% and the board would still feel comfortable potentially, correct?","I won't speak for the board, but I think we're certainly comfortable with the dividend payout ratio we have today."
What's driving the large increase in your load growth electric CapEx for 2018 through 2021?,"So, to make sure I understand the question, what's driving the investment need over this period?"
"Yeah. Page 7 of your presentation, the increase from $302 million to $419 million and beyond?","I'll make sure I get the right – oh, you're talking about the growth in CapEx during the middle part of the plan?"
But there is a big increase between 2018 and 2017. So is any of that in the 2018 number?,"Yes. Part of that is in 2018, but we've also – as we rework our plans for growth and investment needed for growth, we've just updated the amount of spend that we associate with related to load growth, and that's what's being categorized here, is a recognition that the spend would go up from the $300 million range to $400 million for load-related investments as a result of the planning exercise we do each year."
Okay. And then how does tax reform impact the basis that you have in Enable?   CenterPoint Energy Inc (CNP US Equity),"Well, as I think you're aware, we have a negative basis at Enable. Tax reform does not impact our basis. Tax reform does impact the capital gains rate that we pay, if we were to sell any of our investment in Enable."
"Good morning. Just if I missed this, the 5% to 7% EPS growth target in 2019 and 2020, could you tell us what are you assuming for Enable in that growth, is it ﬂat, is it high growth, or is growing or is it actually deteriorating?","We have not speciﬁed what our assumption is there. We take into consideration a range of options, and incorporating that with the capabilities and the options for the rest of the portfolio. We're comfortable that 5% to 7% growth oﬀ of the prior year is a very doable target."
