Question,Answer
"Hopefully I contribute to the short earnings call, but just -- I think of the company maybe over the last year, it was maybe more of a transition story. And we got, I guess, three increases in guidance throughout the year, including today. I mean, how do we think about going forward if we're more now on steady-state and the guidance you gave is probably more set and we look to be in the middle of it or do we continue to get maybe increases in guidance? And I have one follow-up.","Yeah. Well, look, I hope you got a sense today of how conﬁdent we are in the business or the direction that the business is going at this point in time. And I think that we're starting to hit on all cylinders. So, I agree, we're in a transition, but I think in a transition to what we believe ought to be a premium utility. So, I think if you listened to what we said today and let me boil it down into pretty simple terms, whatever we do this year, we will do 8% more than next year. Whatever   CenterPoint Energy Inc (CNP US Equity)   we do next year, we'll do 8% more of the year after that, and et cetera, as we outlined during our Analyst Day. But we've got a lot of tailwinds behind us right now and we really, really like where we are."
"Great. And just one follow-up. Dave, at the Analyst Day you gave us some great insight into, I guess, just commodity prices maybe from a previous job you held. Just thoughts on -- are you seeing any type of change in your view that you think maybe the commodity prices will end up coming down?","No, I think -- I assume you're referring to natural gas prices."
"Great. Thanks for taking my question. I will see you guys at EEI and, Dave, sorry about the Astros.   CenterPoint Energy Inc (CNP US Equity)","Yeah. Well, better luck next year, right?  Operator  Our next question is from Shar Pourreza with Guggenheim Partners. Please proceed with your question."
"Just on with the current CapEx plan, you're obviously more levered to electric side of the business and the IRP in Indiana presents some additional upside beyond the ﬁve years for electric investment. Dave, do you have sort of a target mix for electric versus gas contribution? What's the timeline to achieve it especially as we're thinking about potentially further gas optimization funding, which seems to be a very sizable electric decarbonization plan?","Yeah, I think that if you set a step back and take a look at 50,000 -- the sort of 50,000 foot level, the stand and direction and strategy the company is to bias us toward the electric side of our business. Part of it is that coal transition certainly helps that because of the capital that it is going to absorb. And as we've said at our Analyst Day and we've said in some of our prior calls, we don't need equity to execute this 10-year plan, but if other opportunities did come up, we know the inherent value of the remaining gas LDCs. And I could look to them as a source of liquidity, but I think bottom line is we're biased toward electric and that is the way we will continue to drift. I'm not going to put a prediction out there as to what that ratio will be over time, but directionally, that's where we're headed."
"Got it. And then just lastly, obviously, a little bit behind on the CapEx as you highlighted in the prepared remarks, but still kind of targeting that $18 billion plus. Just I guess what are some of the governing factors to increasing the upside or bringing that $1 billion into the base plan that we discussed during the Analyst Day?   CenterPoint Energy Inc (CNP US Equity)","Well, I think it's a couple of things. One is just getting sort of ﬁnal resolution and clarity around the new tools in the tool box with respect to the Texas legislative process. We highlighted today the temporary generation, for instance, that we've moved very, very quickly on. Those kinds of things would absorb some of that additional billion-dollar in sort of contingent capital that we laid out on our Analyst Day. And the other just -- the other issue is going to be just ﬁndings suﬃcient crews and labor and parts and inventory and those kinds of things out there to accelerate it.  So, I think the message we tried to leave at Analyst Day is we have $18 billion plus to spend in the next ﬁve years, $40 billion plus to spend in the next 10 years. And we will spend that capital as fast as we can reasonably do so as long as it's consistent with certain rate pressures that we will have and to spend it eﬃciently. So again, we've got the wind at our back on many, many things and our capital spend opportunities is certainly one of those."
"Great. Thanks, and thank you for that. We'll see you guys soon. Appreciate it.","Okay, thanks.     Thanks.  Operator  Our next question is from Insoo Kim from Goldman Sachs. Please proceed with your question.     Good morning, Insoo."
"Good morning, Dave. Just ﬁrst question going back to Shar's question on the CapEx and a potential -- or I guess a delayed currently. I understand the reasoning for the year-to-date delay and how you're going to make that up, just when you look out currently at the current environment, does structurally are you seeing any concerns or challenges to get the current CapEx plan executed over the next couple of years, whether it is the labor shortages or just from a -- maybe from a cost standpoint, labor costs or other items that could potentially be a headwind?   CenterPoint Energy Inc (CNP US Equity)","I mean -- look, I mean, just like pretty much every other company and management team in the U.S. were dealing with supply chain issues, upward pressure on labor costs, but I don't think that we have seen it to such an extent that we are going to say that we can't meet the capital plan. We have every intention and we have every conﬁdence we're going to meet the capital plan. We tried to give a little color to it with respect to that on the call today. We have moved aggressively to tie up more construction crews. We have expanded our vendor base in and around that area. One of the tools that we got in the new legislative processes, the ability to put long lead time items into inventory and into rate base.  So, we're looking at all of those. I think the sort of small slip and capital spend this year really was unrelated to any of that. It really was related to the storms that really pounded into Louisiana. And as all utilities do, we help each other when those situations arise. And we released a number of our crews that we're focused on capital, build for us to help the people in Louisiana get back on their feet. Those crews are now coming back. And as Jason said, we've got a short-term plan in place to catch up on that capital spend. But our longer-term view of tying up crews and making sure we have the long lead time items ordered give us a great deal of conﬁdence that the capital plan we have is and it's going to be achievable."
"Understood. And just quickly, this -- the other question I had was, as we think about the closing of the Midstream transaction, remind me, is there -- I know you've already priced up contingent sale of a portion of it, but is there a limit on how much you can sell in terms of the units at any given time?","I'll let my very good CFO, Jason, answer that question.     Insoo, thanks for the question. No, there is no direct limit. And we had talked about previously the need to register those units. Energy Transfer has already undertaken that eﬀort. So we are free to execute contingent for -- up until the close as we have done once the deal is closed. To the extent that we want to execute a marketed oﬀering, we have to obviously coordinate with Energy Transfer. We have full ﬂexibility to do that after the close of the transaction. And then similarly, we will have the ability to dribble the share. So, I think we're moving to a place of full control, no limitation on the number of units."
"Hey, good morning team. Sorry about the Astros there. I wanted to send my condolences as well here.","I'd tell you I didn't think this turn into burial of the Astros, but I appreciate the sentiments. There's always next year, remember that."
"We know they're close to your heart. There we go indeed. Listen, just wondering what's driving the conﬁdence still on the timeline for the ET deal here. Just -- I know you mentioned it here again, you mentioned at the Analyst Day, but maybe remind us where that process stands speciﬁcally with respect to FTC until they continue to put out their own headlines?","Hey, good morning, Julien. It's Jason here. Look, as we've said at Analyst Day, Energy Transfer Enable obviously taking the lead with this in the conversations with the FTC. We're clearly a very interested party and everything that we've observed just gives us conﬁdence that this deal will get close here in the fourth quarter. So, I don't think it's probably more of a direct question for Energy Transfer, for how those conversations are going by the day. But as I said, as we observe the progress, we continue to remain conﬁdent of a close here in Q4."
