Question,Answer
"Good morning. Thank you. Maybe just starting write-oﬀ about, with the 2020 guidance appreciating all the diﬀerent levers and drivers that you'll need to go through to provide us with an update. But as of today, just given the prior guidance that was in place with a midpoint of 182, at least on the regulated side, are you able to conﬁrm that the regulated growth that you had embedded previously is still intact for 2020?","Insoo, good morning. This is Scott. As we said earlier, we're going to go through the whole exercise of updating our guidance through the process of planning, but as Xia pointed out, we are continuing to invest in our utilities and the utilities get their growth through investment and then subsequent recovery. So the growth potential for our utilities is still very, very much intact. But we're going to provide more clarity on exactly what that looks like as we complete this planning process."
"Understood. I guess, understanding that Enable or other non-regulated businesses, there may be more volatility associated with it, but I just didn't know if there were developments on the regulatory -- on the regulated side, since a few months ago that has made any changes to your - - to your assumptions?","No. That's not. We haven't -- As we've said, we have gone through the process. But as we sit here today, we still have the same issues and levers and opportunities facing that business as we did before.   CenterPoint Energy Inc (CNP US Equity)"
"Understood. And thank you for the slide on all the cash contributions coming from the various non-reg businesses, just when you look out into the capital plan over the next few years, is there an updated thought on the ﬁrst time you may need more meaningful equity?","Insoo, like Scott pointed out the capital program for the utility, we think for 2019 to 2023 will be consistent with what we disclosed before at our last 10-K, the timing of the -- the capital like Scott pointed out could move around within this 5-year window. So in terms of the 5-year equity issuance, we are not expecting a change at this time. The timing of it may be a slightly diﬀerent."
"Good morning, guys. One follow-up on the last question about 2020 guidance and the decision to maybe not reiterate that, you did reiterate the 5% to 7% growth oﬀ the 2018 base and the bottom end of that is a $1.76, so that would be kind of in line with your prior bottom end. I just wanted to make sure that your message is clear on that 5% to 7% growth rate over the long term, at least.",That is -- that is still very clear. Yes. Still very much intact.
"Okay. And then the decision to take the Enable sale oﬀ the table, I think is -- it's pretty clear and you articulated the rationale behind that in the comments, but maybe you could give us more detail on the timing choice as to why the decision was made yesterday and the idea that Enable is one of many businesses you have that are non-utility, how do you think about the rest of the businesses and their contribution to the portfolio, cash, or business risk and otherwise.","CenterPoint Energy Inc (CNP US Equity)   So from a timing standpoint, it's simply the result of us having completed an evaluation of our thinking about that ownership and it just culminated following some discussions with our Board and we chose Monday to disclose that following those discussions with our Board. So that's the only -- the only thing that went into the timing and it was really driven by, as I said earlier, the post merger environment given where we sit today with our capital requirements, given what Enable has done to de-risk their business observing the consistency of the cash ﬂows, and of course as we know the markets aren't really constructive for unit sales, so it all fell together for us to make this change and communicate the value of the cash ﬂow that Enable brings to our -- to our capital needs.  I think your second -- remind me of your second question, if you would."
"Maybe just kind of the broader picture with the contribution of the other non-regulated businesses to the company cash ﬂow and business risk, how you think about them?","So we look at them as a source of cash. As Xia noted earlier, their EBITDA exceeds their capital requirements. So we look at them as a source of cash for funding. There is more risk in those businesses certainly than the utilities. But we look to operate those in a way where we can mitigate those risks. We do see the value there being the cash."
Okay. So I guess no change from prior in terms of those businesses being core to the company.,"We -- as I said earlier, we appreciate and enjoy realizing the cash that comes oﬀ of them, but we constantly have to challenge ourselves to think about ways each of our businesses can create more shareholder value. It's just part of our process and a great example is exactly what we did with our Enable evaluation and the decision we made around keeping those units."
"Okay. And then just one clariﬁcation, kind of within this line of questioning, your prior or I guess current guidance still is that you don't need equity this year or next. Remind me if selling Enable shares was part of that or selling Enable shares was part of your funding plan over the long- term kind of discreetly.","Yeah. Selling Enable units was deﬁnitely a part of -- in the mix and that's why we were actively out there saying that, that was one of the strategic options for us. So now we've made a decision to keep Enable and the Midstream investment. So as I've said before, I think the equity needs will be driven by -- primarily by the timing of capital. As example, for the ﬁve-year   CenterPoint Energy Inc (CNP US Equity)   window between 2019 and 2023, if we see Houston Electric or the natural gas utilities needing more capital, more front-ended that potentially could advance the equity issuance, but because the total capital we -- right now what we know today is not projected to be diﬀerent for the ﬁve- year window. I think from an overall standpoint, the timing of the equity could be diﬀerent, but the overall ﬁve-year impact should be the same or similar."
"Okay. That's clear. And from that in the current plans that you have, there is no equity needs in '19 or '20.","Unless we -- as I said before, unless we realize -- we are in the process of updating the details of the capital needs. Unless Houston Electric ﬁnds additional capital needs that we would need to found it sooner than before, then we might consider turning on DRIP or other options in the near term, but we don't know that yet. We're going through the planning process right now."
"Good Morning. First question, just looking at the current year. Scott or Xia, as you point out you've changed again, your Energy Services expectations now and rather than it being ﬂat, it will be down about $0.04 year-over-year. Can you highlight or remind us what is the oﬀset to that $0.04 hit that keeps you in your range for this year?","Absolutely. You see on our EPS walk for the year 2019, we expect $0.62 from our utility, $0.62 increase compared to the same period -- to 2018. So in other words, our utilities, we expect the utility to oﬀset the CES, we also have some favorable income tax expense items. So we are maintaining the midpoint of $1.65 despite of the $0.04 decrease expected from CES.   CenterPoint Energy Inc (CNP US Equity)"
"So just to clarify that Xia, so are you saying that the tax beneﬁt perhaps was not factored into your previous budget or that the utilities are going to do better than what you were anticipating. I'm just trying to reconcile how (multiple speakers)","Yeah -- so if you look at the second quarter, so quarter 2019 versus second quarter 2018, we had $0.05 of positive variance and that's comprised of that our utility performance and a little bit higher income tax, favorable income tax, so that was not planned. But some of the tax items that you were aware of that we recorded last year, we did plan those. So there are some positive income tax variances that we didn't plan."
"I see. And my second question again a clariﬁcation. Again, Xia, you walked through some of the drivers that will inﬂuence the 2020 outlook Houston Electric rate case, some costs, et cetera. So in summary, just to benchmark it for all of us, is there a -- pressure is to probably put a little downward headwind to the 2020 that you were looking at a few months ago, or does it not changed that, does it move with slightly higher, can you just calibrate this so we have a better sense of framework of how 2020 is shaping up today versus last quarter?","We are not ready to comment on the 2020. We're going through the normal planning process. We want to build a bottom-up plan that incorporates all the newly acquired jurisdictions to really go through a disciplined process to give you a clear picture about 2020. So we need time to do that. As Scott iterated just now, we do expect strong utility capital investment program, we do have -- we're laser focused on O&M management. So the business fundamentals are still the same, but we need to go through the process. We need to hear Enable's 2020 guidance and all of that is to lead us to want to take a pause and really, let's say normal process do its work and give you a guidance on the fourth quarter call."
"Right. And just to clarify that, again, is there anything you heard or seen at Enable today that is looking diﬀerent than what you were assuming when you laid the 2020 guidance out for us originally?",We're not comment on Enable. The one thing you didn't -- you didn't know is we took the lower end of the guidance range to develop our 2019 EPS walk.
