Question,Answer
Good morning.,"Good morning, Paul."
Just on the – I just want to check out the FERC stuﬀ a little bit here. One of the things that came in the order seemed to be sort of – they dismissed the complaint – one of the compliance issues   Ameren Corp (AEE US Equity)   regarding the equity level. And I was wondering if you could remind us what the equity level is currently at the transmission business and whether that could be changed as result of those.,"Well, the – Paul, this is Marty. In terms of the equity level, during construction, we do have the ability to use hypothetical cap structure of equity of 56% in that cap structure, and so that is what is being used. And then as projects actually go into service, then they have the cap structure that is in whatever legal entity that they sit within. And so for example within AIC right now, the equity structure is a little north of 50% in terms of where the equity sits in that cap structure."
So there probably wouldn't be much of a change you think or could there be as a result of the FERC ruling-,I don't anticipate signiﬁcant change in the way we capitalize the business in light of the FERC's ruling.
"Okay. And then the ROE, the 50 basis points, when do you see that – I know you guys are going to ﬁle for it shortly, when do you see that coming into eﬀect? Would that be when the ROE situations ﬁnally settled?","Well, I think, we'll wait and let the ﬁlings speak for itself. It is a ﬁling, not only our own ﬁling, but with other transmission owners, and we don't want to get ahead of that ﬁling and what we're asking for there. We do think that there's some language that was in the recent FERC order reaﬃrmed that that adder is appropriate and needed. There is language in there that basically said the adder is intended to incent continued participation in the RTOs. And we think that was favorable language, supportive of our view that indeed we're eligible for that 50 basis point adder.  So that ﬁling will be made shortly and then the FERC based on history, has taken up consideration of that generally within a 60-day period. So again, we'll let the ﬁling speak for itself and certainly answer questions once it's been ﬁled."
"Okay. And then ﬁnally on the MISO-PJM, there were several opportunities you guys saw in terms of FERC Order 1000; and one of them was transmission between MISO and PJM, I believe. I was just wondering if there were any speciﬁc projects that sort of have been identiﬁed   Ameren Corp (AEE US Equity)   and sort of the timing that you guys think you might participate in terms of such a project and just any details you have on that or if you could just elaborate on that a little bit.","Sure, Paul and I think for that question, we will let Maureen Borkowski, who is the CEO of that business, speak to that question.     Hi, Paul this is Maureen.  We've been participating actively in proposing project solutions in PJM, and in the cross-border MISO-PJM solicitations. There is actually a window that's just opened that we'll be continuing to participate in. We've proposed dozens of diﬀerent solutions to date. There are still I think one or two that are still pending for further consideration, but we're continuing to populate those project proposals as PJM opens study windows. So I'd say just stay tuned. We certainly continue to participate; and as they go through their reﬁnement process of selecting which projects move forward, we expect to have some."
"So, what's the next key data point we should think about, Maureen? What you think will be the next in terms of timing we might see more clarity as to what might actually be selected?","Well, you'll certainly the volume of proposals should be public. The window is open now. So over the next several weeks more projects will be coming in. After the ﬁrst of the year, PJM will be doing more reﬁnement in their planning processes looking at which ones meet their criteria to move forward. So I would say, ﬁrst quarter of next year, there might be some indication of which projects are moving."
"Okay, thanks so much.","Thanks, Paul.  Operator  Our next question is from the line of Michael Weinstein with UBS. Please go ahead with your questions."
"Ameren Corp (AEE US Equity)   Hi guys. Just to follow up on some of Paul's questions; do you guys have any kind of indication or any kind of inclination as to how much money some of these PJM, MISO and SPP seams issues might cost? What's the size of the opportunity we're looking at here?","Michael, this is Marty. We haven't really spoken to, I'd say, the size of the opportunity broadly. We have said that we've proposed tens of projects in various regions around our service territory and whether that be with PJM, MISO, SPP, projects ranging any where individually from $50 million to $500 million. So, we have said that, but not really spoken to, I'd say universally what the breadth of the opportunity is."
You guys think a settlement in the ROE complaint is a possibility?,"The settlement in the ROE, certainly, it's a possibility. We, and I would imagine other transmission owners certainly plan to take those settlement discussions seriously, and we'll see where they take us. Ultimately, if that process does fail to produce an outcome that is appropriate or I guess is reasonable to all parties, then obviously it will go to hearing which would likely take a while. And again either way we think as we said in our prepared remarks would extend into 2015, and I would say quite possibly beyond, although I think deﬁnitely into 2015."
"And one ﬁnal question, on the IRP, could you discuss a little bit about some of the factors that are going into your decision making on plant retirements and also how much of the spending in the IRP that's beyond 2020. How much of that could theoretically and possibly be accelerated into the 2015 to 2020 range?","Yes, sure, this is Marty. I will take that one again. So, on the slide that we provided on slide 10, we laid out some of the investments that may be required as we implement our preferred plan that's laid out in the IRP. I would say generally with respect to our coal-ﬁred power plants, the goal of the IRP and something that we think is appropriate is to be able to run those plants and beneﬁt from that capacity through the end of their useful lives.  So that's one of the things that sort of a foundation of our preferred plan. But along the way as you see, investing in wind, solar, landﬁll gas and some hydro projects as laid out on slide 10 of our materials, we did break some of the potential capital expenditures down into two buckets, one bucket for the next 10 years and then the 10 years beyond that mainly because the IRP ﬁling is a 20-year look, a 20-year plan.   Ameren Corp (AEE US Equity)   I would say some of the investments that are in that ﬁrst 10 years are embedded in our current capital expenditure and rate-based growth guidance that we've provided. There's some that would be incremental to that, much of that investment that 10-year period would fall into the ﬁve-year period beyond the current ﬁve-year period that we're in, so basically rate-base growth beyond the current ﬁve-year period.  As Warner discussed on the call, to the extent that the EPA's Clean Power Plan was ultimately put into eﬀect in its current form. And of course Warner spoke to the various legal and practical concerns with that plan. But as we mentioned, if it was put into place, the interim targets by 2020 with ultimate carbon reductions by 2030, we said that would have a potential impact on our customers of $4 billion.  It would also require us to invest by 2020 an incremental $2 billion in additional infrastructure and rate base. So again, we ﬁled our IRP. We're advocating for our preferred plan, but ultimately we're going to stay ﬂexible and certainly continue to engage in discussions with the EPA and other stakeholders around the Clean Power Plan."
