Question,Answer
"Hey, good morning, guys.",Good morning.     Good morning.
"Just two quick topics here. First, it sounds like you guys have a really good handle on the storms. As it kind of relates to policy decisions in Austin, are there sort of any potential opportunities for CenterPoint as we think about the plan as presented this morning? And just remind us, is there sort of any impact to CenterPoint if ERCOT large retailers or generators run into sort of ﬁnancial diﬃculties?","Yes, well, I appreciate it. Let me take maybe the ﬁrst part of your question, Jason can take the second part. As you can imagine, there's a lot of dialogue going in Austin even as we speak here. The legislature is in session, so everyone in the political sphere is in Austin at this point in time. But I guess as I look back at it from a CenterPoint standpoint, obviously, our number one goal is to serve our customers to the best way we can.  If you think about last week clearly for us more control over some of our assets in our grid would have been a positive. So we're thinking about looking at opportunities, which we of course would have to get through the legislature of things like getting batteries and fuel cells and the like actually into our rate base, so we could provide sort of more in territory, stability to the grid if anything like this ever happened again.   CenterPoint Energy Inc (CNP US Equity)   So as I said, the gamut of things being discussed in Austin right now is pretty wide. I think everybody is looking for the right solution for the State of Texas, so this doesn't happen again it will be part of that dialogue. Jason, do you want to handle the second part of the question?     Sure. Thanks David. Good morning, Shar."
Good morning.,"I really think that there's a low risk of that of any ﬁnancial impact associated with any ﬁnancial challenges with the generators or retail energy providers. The state law here in Texas is very clear that we have the right to recover any delinquent accounts from retail energy providers as a regulatory asset. We also have and do collect from the retail energy providers on a daily basis and so have a good handle on those that continue to perform with respect to their obligations.  And maybe the ﬁnal point that I would highlight is that, to the extent that any of the large generators or retail energy providers experience ﬁnancial challenge, it will likely be a reorganization event. And one of the ﬁrst areas of focus in the ﬁrst day motions of any reorganization would be the continuity of business that will allow the retail energy providers to continue to pay the associated T&D charges. And so, in short, we see this as a really low risk issue for the company."
"Got it. And then just lastly on the Midstream exit, can you just remind us, Dave, on sort of the various exit options you're thinking about i.e. exercising your demand rights the most viable path versus the slow dribble or piggybacking. And I know the exit is going to be obviously satisfactory to utility investors which clearly highlights a more rapid exit, but you're still kind of sticking with that minimizing language versus an outright midstream exit. Are you just simply alluding to holding on to that preferred in the near-term or is it something else? Thank you.","No. I think a good question and I'll let Jason clarify. But before you can exit, you have to minimize. And so I think what we've done with this transaction, it's allowed us to sort of minimize our exposure and now and when the transaction closes, we'll pivot very quickly to exit. And believe me, it's top of mind in terms of the discussions we're having every day, but I'll let Jason elaborate a bit.     All right. Thanks, Shar. I'm not going to be speciﬁc in terms of timelines as I communicated in our prepared remarks, but let me sort of talk about quickly the tools that we have available.   CenterPoint Energy Inc (CNP US Equity)   With respect to the Series G preferred, there are no registration rights needed for that security, and so upon transaction close, we have full ﬂexibility to sell that security. There's an active secondary market and we have a tax basis that approximates fair -- face value of that security. So we have full ﬂexibility to exit that security on transaction close.  There will be a short delay upon the close of the transaction for the common units to be registered, but I think you've highlighted the two tools that we will look at. There is ample liquidity in the volumes of Energy Transfer units. And so we will likely utilize some form of a durable and opportunistically where it makes sense, we will exercise our demand rights for potentially a larger block. But just to close and re-emphasize what Dave articulated, it is our commitment to exit our exposure to Midstream and we're going to do so in a manner that we think will make our shareholders happy."
Terriﬁc. Guys congrats on execution. Appreciate it. Thank you.  Operator  Our next question comes from the line of Insoo Kim from Goldman Sachs. Your line is now open.,
"Thank you. My ﬁrst question is with respect to the Texas weather event. First, I just wanted to conﬁrm your comments that the guidance for 2021 does include whatever drag is associated with the ﬁnancing to recover the costs immediately? And then just related to that, when we think about your thoughts on the recovery and the recovery period over the various -- in the various jurisdictions, does your analysis show a -- I guess path that achieved the right balance between the potential impact of customer builds and your ability to continue to make the investments that -- to hit the growth rate?","Yes. Let me answer the ﬁrst and then I'll let Jason answer the second one. It Seems like we have a routine work in here. But absolutely the guidance we have out there does include the drag of the storm. As I said in my prepared remarks there'll be some extra interest pressure on there, but I view that as a headwind to manage. We have a very talented ﬁnancial team here at CenterPoint and we've got some buttons to push and levers to pull and we're going to do that and we already are doing that and so we'll have zero impact on the guidance that we've given.     Let me also amplify Dave's remarks on that point, several of the jurisdictions that we operate in allow us to recover the carrying costs, so that does help sort of minimize the -- any drag from the incremental debt. But I think you touched upon an issue that obviously we are working with regulators and policymakers on and that's balancing the ﬁnancial health of the utilities with the   CenterPoint Energy Inc (CNP US Equity)   impact of collecting this on customer bills. I think we've seen some very strong signals come out of the various jurisdictions, we have the privilege to operate in.  As I highlighted, the Texas Railroad Commission made it clear that these are recoverable costs. And so, I think what we are all doing and I use that term sort of Broadly because this is not a CenterPoint issue but a gas LDC issue, is we're working to ﬁnd and strike that right balance of short-term recovery of these costs while not unnecessarily burdening the impact on customer bills. More work needs to be done. Hearings are underway this week, but I am conﬁdent, we will strike that right balance here."
"Understood. And my only other question is in -- for 2021 guidance and the assumptions that are embedded in it, it seems like there's nothing major related to any COVID-related items, is that correct?","That's correct. As we articulated towards the end of last year, it's our responsibility to manage the ups and downs, the headwinds and tailwinds of this business. COVID remains a small headwind, but we have every conﬁdence that we have the tools to manage through it. And one of the other things that I would just continue to emphasize is, I think we are also fortunate to serving communities of high growth. And so we continue to see residential growth that oﬀsets some of the reduction in electricity consumption from the commercial segment of our business and so in short we have full conﬁdence in our ability to manage whatever remaining COVID headwind exists."
Got it. Thank you so much.  Operator  Our next question is from Julien Dumoulin-Smith from Bank of America. Your line is now open.,
"Hey congratulations team. So perhaps just to stick with the cost question and cost allocation question coming out of the Enable transition here. Can you speak a little bit to how you're thinking about that evolution here a little bit more speciﬁcally? Just a cadence of addressing and minimizing that element, when you think about presumably reallocating those costs back to the utility over time.","Sure, good morning, Julien. I think given the negative tax basis that we have in our current Enable units that will transfer over to the Energy Transfer units. I think it's fair to characterize about 50% of the proceeds that we would receive upon sale of those common units would   CenterPoint Energy Inc (CNP US Equity)   result in -- will be paid in taxes. And so as you think about sort of both the tax bill as well as the allocated debt that we have to the Midstream segment, we are timing our exit from Midstream, so that as Dave pointed out we are not impacting our utility segment.  That 50% sort of rule of thumb for the tax component of the Enable sales is what I would consider to be a status quo rule of thumb. We are working on various tax strategies to help improve that position. In addition, whatever remaining debt that exists after disposition of those units paydown of the associated tax paydown of the associated debt, we believe, we have suﬃcient O&M levers to oﬀset which is why we are fully conﬁdent that as we exit Midstream, we will be able to do so in a manner that has no impact on our stated 6% to 8% utility growth rate."
Got it. Okay. So fully oﬀset on a go forward basis.,Yes.
