Question,Answer
"Hey, guys. Good morning.   CenterPoint Energy Inc (CNP US Equity)","Good morning, Shar."
"Good morning. Jason, maybe a little bit of a tough question to answer, but I guess, how do you see the commentary that we've all been listening to from customers, legislators, and kind of stakeholders impacting the current settlement negotiations in the Houston Electric rate case?","Yes, thanks for the question, Shar. Clearly, as I've said in a number of diﬀerent forums, we can and will be better. These are important issues for the Greater Houston region for Texas. Ultimately, though, the answer for getting better is continued investment in resiliency of our system. And I think that needs to or will be reﬂected in the continued negotiations that are occurring from a settlement standpoint. And so there's again clear demand that we need to communicate better, that we need to mitigate the risk of these outages moving forward. And I think ongoing settlement discussions are all just part of putting the company in a position to continue to be able to make that progress."
"Okay. Got it. And then just lastly, obviously, Hurricane Beryl certainly highlighted more work needs to be done, and you had a level of resiliency spending bucketed as upside to the $44.5 billion CapEx plan. I guess, how do the recent events impact that bucket even directionally? So how fast do you plan to ramp up in light of the increased urgency with the current regulatory construct that's out there? Thanks.","Yes. I think it's deﬁnitely an area of focus. We were investing in resiliency prior to that resiliency legislation. I think we heard loud and clear at the PUCT meeting last week that we need to continue to move forward. We've made commitments to move forward. And so, ultimately, while we've pulled down the system resiliency plan, working with outside experts, taking feedback, we'll obviously work with parties in the case. We plan to rapidly reﬁle it.  And I think the short of it means there's probably more support for incremental resiliency investments. I'll give you one example. In the ﬁling, we proposed continued sectionalization of our system, which is an important part of isolating outages, helping minimize the overall number. We proposed a pace of about 20 years in that program. I think that's a program that we need to revisit. I don't think the 20-year pace is that -- is no longer kind of a pace that folks expect of us, right? And so, if anything, I think the bias will be towards accelerating incremental resiliency investment as opposed to delaying it."
"CenterPoint Energy Inc (CNP US Equity)   Got it. Okay. Appreciate it. I'll pass it to someone else. Thank you, guys.  Operator  One moment for the next question. The next question comes from Steve Fleishman with Wolfe Research. Your line is open.",
Yes. Hi. Good morning.,"Good morning, Steve."
"Good morning. So just on the, I guess, ﬁrst a question on the ﬁnancing plan, the comment on the equity content in the upcoming reﬁnancing. Should we assume that's more like a junior subordinated, or could that be like a convertible? Any more color on the likely type of ﬁnancing there?","Good morning, Steve. It is fair to say that we're certainly looking at diﬀerent versions of hybrids to pull in more equity content into the plan. And as I mentioned this morning, the other piece is just to pull forward $250 million. Again, to be clear, that doesn't change the overall guide from 2024 to 2030 of the $1.75 billion total. It's just a pull forward of that piece. And as you can imagine, the point there is to just be able to have that in place to comfortably position the balance sheet until we get the anticipated securitization proceeds. Currently thinking those are probably going to be end of year next year."
Okay. And then maybe you could just give us some color on how the rating agencies are reacting to this event and spend and your updated plan. And kind of it's going to be a little while before we know and see the securitization. So just thoughts on kind of their willingness to be patient.,"Sure thing. I think it's fair to say we're having a conversation, Steve, obviously, about both, how we're thinking about the plan that Jason has referenced, where we're going to aggressively move forward here in 2024 to do some critical work in the immediate sense.  Longer-term, we're also talking about some initial thinking on moving forward, ideally in Q1 with a subsequent revised system resiliency plan ﬁling. I think that in this case, Texas has had a   CenterPoint Energy Inc (CNP US Equity)   consistent construct in the state for utilities to securitize costs above the $100 million point. Certainly, that's the case here. And so we're sharing certainly that history and consistent history of the state as well in terms of its overall construct. So fairly ﬂuid conversations as you can imagine, just given how quickly we're moving on a few fronts, but certainly sharing all of our diﬀerent activities."
Okay. Great. Thank you.,"Thanks, Steve.  Operator  Our next question comes from Jeremy Tonet with J.P. Morgan Securities. Your line is open."
Hi. Good morning.,"Morning, Jeremy."
"I wanted to pick up on the storm commentary. Thank you for the details today. Just pulling it all together, looking at your post-hurricane action plan in the items you laid out here, how do you feel about, I guess, how Houston Electric can respond to the next storm out there? Do you think you have the pieces in place now to see a better response, even if everything's not in place altogether? Just wondering how you guys think you stand now.","Yes, no, thanks for the question. I do feel conﬁdent. As I mentioned yesterday in the Senate hearing, it oﬀers no relief to the customers impacted by Beryl. We were moving with pace and urgency after the derecho to move to a fully scalable outage tracker platform that would oﬀer estimated times of restoration consistent with industry-leading practices and had begun the work to overhaul our communications. That's why I feel conﬁdent that if a named storm threatens the Texas Gulf Coast region, we'll be in a much better position to communicate before, during and after that storm. I think giving our customers the information they unfortunately lacked during Hurricane Beryl. But it's that work that we've been doing in advance that I think helps on the communication front.   CenterPoint Energy Inc (CNP US Equity)   And then equally, it oﬀers no relief to the customers that experienced this pain during Beryl. But we had been working on bringing a lot of the innovative predictive modeling to target enhanced vegetation management and resiliency investments for work. And that's why I'm conﬁdent that as we execute on the incremental resiliency commitments that we've made to Governor Abbott and others, it will have a meaningful impact for our communities. And so the last month has been tough on the City of Houston. We understand the role we play, but that's also why I have conﬁdence looking forward."
"Got it. Thank you for that. And then just to follow-up here, you mentioned that 60% of the downfall came from outside of your right of ways. What can you do about that going forward? And also, I guess, just the assets overall, how did the hardened assets perform during the hurricane? Just want to see what value you think has been delivered with kind of prior hardening here.","Yes. It's again oﬀers no relief to the customers, but we are seeing a value of resiliency investments. We saw very minimal structural damage on our transmission system substations. And strategically, it makes sense to put the ﬁrst investments in the backbone in the system from a resiliency standpoint. We've begun some of the incremental sectionalization work and hardening of distribution circuits, and that work saved over 150,000 outages in the communities that we deployed that.  And so I think moving forward from a resiliency standpoint, it's the acceleration of that work on the distribution grid that will have kind of the most meaningful impact to minimizing outages going forward. The key issue, though, at the end of the day was generally there was little structural damage on the system. It was less -- well, less than even 0.5% of our poles failed, but what really caused the outages were, as you pointed out, 60% of the trees impacting our lines were outside of our right of way.  And candidly, we don't have any authority today to trim and manage those trees. We are doing the work to identify the trees that create those hazards. We are proactively trying to work with property owners to access that property and address those trees which are a safety issue, obviously, for the residential homeowner, as an example. Tree could easily, just as easily, fall into their home as it could into the power line. But we don't have authority today unless granted by the homeowner. And so looking to work with community leaders, our regulators, elected oﬃcials, to make sure that we can continue to work at pace to address this vegetation that threatens our system moving forward."
Got it. Thank you for that.  Operator  And our next question comes from Nicholas Campanella with Barclays. Your line is open.   CenterPoint Energy Inc (CNP US Equity),
"Hey, good morning. Thanks for taking my questions this morning and I appreciate all the detail.","Good Morning, Nick."
"Morning. Just wanted to follow-up as we kind of contemplate pulling forward some of this equity into from '25 into '24, and then you also talked about doing this equity content ﬁnancing as well. I know you talked about some kind of one-time issues in the trailing 12-month FFO to debt. Where do you think you kind of end at the base year just based on the current plan today?","Sure. Good morning. I think if you saw us report this morning, as you can imagine, some of this is just the diﬀering methodologies. But from this standpoint, in the S&P methodology, there's the assumption that these securitization proceeds do come through, which moves us up to well above the downgrade threshold, up to 12.9%. At Moody's, they treat it slightly diﬀerently, so it takes us from that roughly 14% to 13.3% where we are this morning.  I do have to emphasize, though, Nick, keep in mind that last year, this was the same situation. This is a bit of the trough that occurs in Q2, before we pick back up, and we've got a one-time item that we believe in Q3, that you'll be able to see come through, further improving FFO to debt. Hard for me to be speciﬁc about year-end, but just you can imagine where we are at this point, is it's really a transitory impact here of the time period that will pass between now and the securitization proceeds."
"Okay. Thanks for that. And then, I guess, just you spoke about kind of doubling some of the labor eﬀorts around the tree trimming. Just can you remind us, because you do have this 1% to 2%, I think, it's an O&M reduction forecast in the long-term plan, does that need to be kind of reassessed? Can you kind of execute on that, even net of these veg management increases? And just how do we kind of think about that? Does that stuﬀ get deferred? I'll leave it there. Thanks.","Thanks for the question, Nick. I think we continue to see opportunity to drive eﬃciency in our O&M practices to help support that overall 1% to 2% reduction in O&M. We continue to highlight, as we have in the past, a classic example of that is the beneﬁt of deploying smart -- the next-generation of smarter meters on the gas side.   CenterPoint Energy Inc (CNP US Equity)   So we see plenty of opportunity to continue to be eﬃcient, which is, I think, obviously in our customers' interest, but also helps free up some opportunity to accelerate in other areas. And as I highlighted, we increased proactively our vegetation management over 30% last year in 2023, and we still achieve that 1% to 2% reduction year-over-year in '23. We will always make the investment that's needed to drive an improvement in service, but I still feel like we've got a number of opportunities across the full scope of the company's operations to achieve on a consolidated basis that 1% to 2% O&M reduction."
