Question,Answer
"Hey, good morning. Maybe starting of at Energy Services, are the margins that you saw this quarter reﬂective of more normal level going forward for the ﬁrst quarter? I understand ﬁrst   CenterPoint Energy Inc (CNP US Equity)   quarter '18 was a strong weather quarter for the segment, but just trying to look out beyond 2019 to see like what type of margins we should be assuming going forward.","Insoo, good morning. This is Scott. I'll make some comments. If Joe wants to add, I'll ask him to do so. I would characterize the ﬁrst quarter of '19 as a little below what we would expect. It's certainly well below what we saw in '18, but it is a little lower than what we would expect on a normal basis in the ﬁrst quarter. That said, since we weren't able to do much optimization in the ﬁrst quarter, those storage assets are now available for us to take advantage of optimization in the latter part of the year. And we've already begun signing some commitments that do exactly that. So it essentially moves some of the earnings capacity for the ﬁrst quarter to later in the year."
"Understood. And perhaps on -- and in Indiana with the CCGT no longer in the plans, I understand there's going to be alternative proposal to 2020 IRP with potential CapEx starting in 2021 likely. But in the '19 and '20 time frame for the moderate amount of CapEx you guys did have for the CCGT, are there some oﬀsetting CapEx levels or investments that you're contemplating that could ﬁll that gap in the next couple of years?","So I would say as we look at our total capital plan and spend, given the relatively small amount that was associated in those years, it's quite possible that capital could be redeployed to other areas where there may be additional needs. We're going to go through an exercise associated with the new IRP of understanding what the shift in investment looks like in Indiana. And as we do that as you know, we do that on an annual basis where we look at capital, we will update capital plans elsewhere. And it may well include the ability to deploy that limited amount of CapEx either on other needs within Indiana or elsewhere in our service territory."
"Understood. But at this point, the earnings power that you see for this year and next year should largely be unchanged or not impacted that much?","That's correct, yes."
Thank you very much.,Yeah.   CenterPoint Energy Inc (CNP US Equity)  Operator   Our next question comes from the line of Ali Agha from SunTrust. Your line is open.
Thank you. Good morning.,"Good morning, Ali."
"Scott, the Energy Services full-year outlook you that you've laid out of ﬂat is certainly lower than I think what your expectations were previously. So what could oﬀset that in the portfolio? Or is that something we should be thinking about in terms of adjusting our numbers? Let me start there.","So Ali, the amount of expected annual performance change from where we started the year, I would say, is minor in the business. What we're really seeing is a shift of anticipated earnings from one quarter into other quarters. To the extent that it is slightly less than what we originally anticipated, we can look at other levers to help manage our overall performance, including necessary cost levers or other options we have to continue to make us feel good about the earnings guidance that we've given for the year."
"Okay. And then overall, how are you looking at your non-utility businesses, given this volatility that creeps up in your earning stream and obviously the negative reaction to your stock price? How do they ﬁt into the predictable growth rate you're thinking about long term? And I put Enable in there as well in terms of your latest thought there. And also on Enable, can you just clarify, so your ownership used to be 54.1%. Has that come down? And what is the current ownership in Enable? Thank you.",Thank you.Current ownership is 53.8% and the -- that modest or very slight reduction was due to the additional units that were awarded as part of Enable's management LTI compensation program. So that -- does that answer your second question?
"That does answer that part, yes.   CenterPoint Energy Inc (CNP US Equity)",So the ﬁrst question you're asking is about variability with our competitive businesses. I want to point out that a look at business performance or a competitive business performance on a single quarter basis is where it -- inaccurately or incorrectly characterizes the volatility of the business. And the reason is that the businesses have some seasonality to them as do our utility businesses quite frankly have seasonality to them. So to the extent that you want to characterize a business with greater levels of variability I think we need to look at that overall over the entire course of a year. And what we've seen is consistent performance -- relatively consistent performance over a 12-month period as opposed to some variability you might see with any given quarter.
So these are core for you?,"Yeah, these are businesses that we are operating and we are looking to grow. And we understand the fundamentals that drive them. And they're complementary to our much larger utility business, which comprises roughly 70% of our total earnings."
Thank you.  Operator  Our next question comes from the line of Jonathan Arnold from Deutsche Bank. Your line is open.,
"Hey. Good morning, guys.","Good morning, Jonathan."
I have a question on Indiana and the IRP process. Could we have a -- just a refresher? Are you required to put other options you might pursue out to RFP? Or is this just a question of replacing one-rate-base investment with others of a diﬀerent ﬂavor? Just some sense of timing and how conﬁdent you are that this would end up in rate base.   CenterPoint Energy Inc (CNP US Equity),"So Jonathan I'll start with the ﬁrst. The ﬁrst one was a question around the process. So State of Indiana has a cycle of refreshing the IRP every three years. So we're on -- we started our last one that ultimately included the recommendation or the requests with the CCGT that started in 2016. So we are in the process now of ﬁling our next one, which was due in 2019 anyway. We believe the process of -- it's a very stakeholder-rich process. That process will take us into probably mid-2020 before the new IRP is ﬁnalized. And that IRP process will bring forward the multiple ideas and multiple options in terms of how to meet the generation needs going forward.  And then that process will conclude with some recommendations and ultimately the ﬁling on our behalf of equivalent of CPCNs for the solution that we believe is aligned with the stakeholders and the commission. So we would then begin the process of requesting certain elements of generation. Exactly what that looks like is to be determined. We do know that the commission would like to see smaller, more discrete projects in there as a way of hedging against uncertainties in the future. But we do believe, given our experience with the last IRP, that the alternatives represent investment that are similar to the total investment we had represented in this case. The time frame may change slightly but the amount of investment that we think is needed to achieve our future state, we think is likely to be similar to what we were looking at."
And the conﬁdence of those would be sort of rate base investments as opposed to PPA? I was just curious what -- do you have any comment there?,"Yeah. I think our conﬁdence at their rate base is reasonably high. We were successful in putting together a project for 50 megawatts of solar that we will have in rate base. And we think that type -- the similar type of approach can provide us rate base opportunities. There may be some element of PPA in there, but we think the preferred path, the one that would be best overall would be investments that go on a rate base."
"Okay, great, thanks very much.  Operator  Our next question comes from the line of Greg Gordon from Evercore ISI. Your line is open.",
"Thanks, good morning.   CenterPoint Energy Inc (CNP US Equity)","Good morning, Greg."
