Question,Answer
"Hey. Good morning, guys, it's actually Durgesh on for Greg. Can you hear me?","Yes. Good morning, Greg, we can here you."
"Hey. Good morning. So just, the question was related to...",
"Yes, actually I'm here Durgesh. I've got it. Thanks. Sorry.   CenterPoint Energy Inc (CNP US Equity)   So our question is, given the signiﬁcant improvement in the outlook at Enable, why are you not reassessing sort of the consolidated 4% to 6% growth rate in the context of a sort of a no transaction scenario? I mean, it seems that your expectations that underpin 4% to 6% would be a scenario where Enable would be sort of range bound in terms of its earnings and cash ﬂow contribution, and it appears that there are poised to see signiﬁcant potential growth in earnings and distributions.","Yeah. Greg, I would say the answer to this is more of a timing issue than anything. We are going through now the process of ﬁnalizing our own plan for the utilities, as we speak. Our Board approves our ﬁnancial plan in December as we get near the end of the year. Our time for providing updated forecast will be at our fourth quarter call, but I think your observations are valid certainly and what we've seen from Enable as well as the work we're doing with our utilities will be reﬂective in the new guidance that we provide on the fourth quarter call."
Thank you very much. Have a great day.,Yeah.  Operator  The next question will come from Insoo Kim with RBC Capital.
"Hey. Good morning, everyone.",Good morning.
"Just ﬁrst, given you comment on the spin option, are you currently awaiting a response from the IRS? And if so, do you have any expectation on the timeframe as to whether you will get a conﬁrmation that will be a largely tax free transaction?","Insoo, good morning, its Bill. We have not shared whether or not we have ﬁled or will ﬁle with the IRS. What we have shared in my comments in the call is, we must conﬁrm that we have minimal tax leakage associated with a spin should we continue down that path.   CenterPoint Energy Inc (CNP US Equity)"
"Understood. And then the third option of keeping Enable – and I think you've mentioned reducing the volatility associated with that, does that – would that just involve Enable or working with Enable to increase their fee-based contract structures?","Yeah. It is working with Enable. The dialog between governance and management is a constructive one and management's focused on this is, as evidenced by the renegotiation of some contracts that they've been working on to accomplish that. So that comment about trying to reduce commodity exposure is with what management will do at Enable."
"Understood. And ﬁnally, just regarding the Atmos Energy Marketing acquisition. Is the strategy for the Energy Services business to continue to make ongoing acquisitions to grow that business?","Yeah. Let me characterize the strategy this way, we see it as an important part of our business mix. It's a great complement to our gas utilities, and we continue to – we will continue to look for opportunities organically through the management team for growing that business just as we're growing our Utilities. I would characterize any thoughts around M&A as opportunistic as oppose to a stated strategy in that direction. Our goal, though, is to continue to grow that business just as we're growing our Utilities."
Got it. Thank you. And I'll see you in a few days.,Yeah.  Operator  The next question is from Abe Azar with Deutsche Bank.
Good morning.,CenterPoint Energy Inc (CNP US Equity)   Good morning.
Is your new 2016 guidance – is that the new base for the 46% growth from here?,"Yes, it is."
Okay. And can you comment a little bit more on the dividend growth? I heard you mentioned the goal to decrease the payout ratio. Is there any targets for dividend growth from here?,"There are no speciﬁc targets with respect to dividend growth. And, of course, at the end of the day, it's Board of Directors' responsibility to review a number of factors prior to their declaration of a dividend. Having said that, we do intend to grow the dividend, it just may not be at the same robust pace of our earnings growth. And this will allow us to grow the dividend and bring down the payout ratio at the same time."
"Right. Okay, that's it.  Operator  The next question is from Ali Agha with SunTrust.",
Thank you. Good morning.,Good morning.
"Scott, I just wanted to clarify, in the past you had mentioned that your plans for what you want to do with Enable, you'd ﬁrm them up and communicate to us in the second half of this year. Am I hearing it right that the time may slip given some of these things playing out and maybe it's more early next year we will hear from you, or is it still by the end of this year we should deﬁnitely hear from you?   CenterPoint Energy Inc (CNP US Equity)","Yeah. Ali, as Bill said, the process is taking a little bit longer than originally anticipated. I can't tell you when the process will speciﬁcally end. As Bill said, we still are in conversations with third parties. And should those dialogs continue past the end of the year, then I guess, it's technically possible that it goes on into the following year. But as long as, we're having these dialogs, the process will continue."
"I see. And second question, just so that we're clear on the conversion from the Enable numbers to yours, I know, there's basis diﬀerential, et cetera. But if you just took their 2017 net income guidance. What is that translate into for CenterPoint, just taking their numbers as they publically stated those?","Ali, this is Bill. They conﬁrmed that, you know, around the midpoint of their guidance, and that number would translate into $0.21 per share for us on an annual basis plus another $0.07 due to the accretion for a total of $0.28. That's why in our prepared remarks, we said, we should be at the high-end of the guidance that we have provided."
"Right. But they've also put out their 2017 net income number as well, I was more focused on that?","So they've put out their 2017 net income number. We have not translated what that might mean into earnings per unit, and from that, earnings per share of CenterPoint."
"Okay, but the basis diﬀerential, well, we should assume is roughly the same as it is for 2016?",That will be unchanged.
"Okay. Thank you.  Operator   CenterPoint Energy Inc (CNP US Equity)   The next question will come from Neel Mitra with Tudor, Pickering.",
Hi. Good morning.,"Good morning, Neel."
