Question,Answer
Thank you. Good morning.,"Good morning, Ali.   CenterPoint Energy Inc (CNP US Equity)"
"Good morning. My ﬁrst question, Bill, I mean, I wanted to just get a sense, any further thoughts that of the $2.5 billion equity in terms of the mix that you're looking at, are we still thinking that the bulk of it will be common as opposed to mandatory or some other form and just some sense of how you're thinking about the timing?","Ali, good morning, it's Bill. I think you said it correctly. The bulk of it is $2.5 billion and it's a combination of common equity, mandatory convertibles, or other high equity content securities. With respect to the timing, we have said, we intend to complete the permanent ﬁnancing for the acquisition of Vectren common shares before we close on the merger."
"Okay. And I guess my second question, Scott, to you, looking at the numbers you've given us on slide 20, which breakout the rate base growth rates for each company separately. On a -- if I look at just the CenterPoint component of it, you're growing at about 8.1%, the Vectren numbers are 6.6%, so the combined gets to the 7.6% that you pointed out. I guess the question being that on a standalone basis your rate base growth which is a good proxy for earnings growth in my mind is actually higher. So again, I'm not quite clear what Vectren would bring to that table given that it's actually diluting your rate base growth rate.","Yes, Ali, the way I would respond to that is, they still have a very strong growth rate on their rate base given their capital plans. Their plans, as they have shared them, where their expectations involve growth in both of their regulated businesses and their unregulated businesses. And when you look at the growth opportunities for that complete set matched up with our set, we think they are nicely complementary to our growth rate. So this is just taking a look at the utility side.  I will also say that each year, both companies or all companies update their capital plans based on requirements going forward. But, as you pointed out, their growth rate is technically lower than ours on the utility side, but they anticipate other growth in some of their non-regulated business units."
Thank you.  Operator  Your next question is from Julien Dumoulin-Smith from Bank of America.,
"CenterPoint Energy Inc (CNP US Equity)   Hey, good morning.",Good morning.
"Hey. So wanted to follow up on the sale -- basically the ﬁnancing composition here, can you perhaps elaborate a little bit on your latest thoughts on Enable just in the context of ongoing equity needs independent to the sale and also with respect to the sale of the composition of equity and equity units, if you have any further thought process in how exactly you want to structure it?","So, Julien, I don't think we have any more to share on the composition piece in terms of our equity other than what Bill just shared a minute ago. And with respect to Enable, look right now, we are focused on the ﬁnancing of this transaction. What we have said is, following the transaction, we will have some modest equity requirements to fund the capital requirements of our businesses going forward. And at that time, Enable may be a source of funds for that. But at this point, we're focused on completing this transaction and the necessary ﬁnancing for it."
"Got it. Understood. And can you elaborate a little bit -- I mean you just discussed a little bit already around the accretive nature to rate base of the Vectren acquisition. Can you comment a little bit more speciﬁcally around the electric versus gas versus non-reg contributions to that future rate base or let's keep it with electric versus gas, just to keep the focus on rate base speciﬁcally? But all together, I mean, I know that this is perhaps separate than the $50 million to $100 million pretax that you've talked about, but just getting a little bit more of a sense as you have had more time to look at the business.","Yes, Julien, I don't think we're prepared at this point to comment on the rate base growth deltas by business unit at this point. We are -- for context purposes about three weeks into our integration planning exercise. So, we are at the front end of understanding more information about the speciﬁcs that we will pursue once the deal is closed."
"Got it. Or maybe let me specify a little more carefully. Electric on the Vectren side historically has seen a little bit more rate inﬂation and so therefore, I suppose, has had a little bit more of a diﬃcult time accelerating their growth. Could you see merger related beneﬁts accruing such that electric could see a disproportionate growth again or we talking principally about the sizable growth at gas and just continue to accelerate on that front?   CenterPoint Energy Inc (CNP US Equity)","Well, again, it's probably premature to be talking about their capital plans, but they do have appreciable spend in both their electric and their gas businesses, if that's helpful."
Alright. Fair enough. Thank you.,Okay.  Operator  Your next question is from Michael Weinstein from Credit Suisse.
"Hi, guys.","Good morning, Michael."
