Question,Answer
"Good morning. Good morning. So then just starting on the Commercial Renewables, it's good to see obviously you guys reiterated '23. Obviously, the range assumed midyear cash in the door, just remind us on the EPS sensitivity per quarter from the delay. And I guess, where does this put you within the '23 range?","Shar, we're continuing to target $5.65 and feel very conﬁdent with that, as you can expect, as we entered the year, we had a range of expectations around both timing and proceeds from the sale. And what I see now is being kind of a modest delay from midyear to later in the year. I don't see an impact.  I think it's important to recognize that the growth is primarily driven by our regulated outcomes and the cost mitigation that's oﬀsetting some of the external headwinds and those are on track, as we expected and shared with you third quarter, so conﬁdent of the $5.65."
"Got it. And then just a follow-up. I know, obviously, the $1.3 billion charge you took for commercial, you're obviously not the only utility that's done this, we had a peer, took a charge yesterday, is there anything to read on the ultimate sale price for the assets, I mean, obviously we noticed the word robust quote-unquote fell oﬀ the slides, I guess, how do we take that charge relative to the ultimate sale price?","Yeah, Shar, I appreciate the question. I also appreciate how closely you all read the slides. We weren't intending to signal anything with the word robust. We feel good about the process,   Duke Energy Corp (DUK US Equity)   there is strong interest in the portfolio and we're moving forward. I think the thing to recognize on an impairment charge, it's just an accounting adjustment that's really driven by the earnings proﬁle of renewables, where a lot of the proﬁts, it's in the early part of the life, even depreciated over a longer period of time. So when you make a decision to exit before the end of the useful life, you've kind of set yourself up for an impairment. So I would look at it that way.  The takeaway is the strategic decision around exit remains unchanged and we are on track for proceeds later this year."
"The prior plan had at 14% FFO-to-debt over ﬁve years. And now you guys kind of state quote- unquote over the long-term, '23 target is 13% to 14% from obviously, the deferred fuel balances and 13% is a downgrade threshold. I guess, can you just talk on how the rating agencies are treating these deferred fuel balances and how you're thinking about future balances, I mean could another event trigger a downgrade as we're thinking about the balance sheet capacity? Thank you.","No, you deﬁnitely hit that, Shar, and thanks for the question. We are working through the deferred fuel balances through the regulatory mechanisms in place, and that's what the agencies are looking for, looking to see are you ﬁling in-line with the regulatory recovery that is established, or are you making exceptions and spreading that recovery longer. We've had really good success so far in North Carolina and South Carolina, and we have a couple more ﬁlings in front of us both in Florida and Duke Energy Carolinas, North Carolina. But these are -- these are working the regulators understand our need to recover this in a timely manner from a credit position and the rating agencies are liking what they're seeing -- are liking what they're seeing and how we're executing these plans in accordance with the tools in place.     And Shar, the only thing I would add to that is, we look at this and the agencies look at this as a temporary issue because you can associate it completely with the deferred fuel. And the fact that we have been able to work constructively through recovery mechanisms, and we can actually forecast how that balance is going to decline over '23 into '24, it gives us a lot of conﬁdence on the metrics. And of course, as you would expect, we're in conversations with the rating agencies every step of the way.   Duke Energy Corp (DUK US Equity)   This regulated portfolio that we have with the cash ﬂows and constructive jurisdictions is really what underpins the credit ratings of the Company, and nothing has changed around that risk proﬁle."
"Terriﬁc. Thank you, guys. Very comprehensive. Appreciate it. See you soon.","Thank you.     Thank you, Shar.  Operator  Thank you. The next question is from the line of Julien Dumoulin-Smith with Bank of America. You may proceed."
"Just following -- Hey, Lynn. Thank you. So just with respect to the carbon plan here and obviously, the development's late in the year, you guys -- you addressed it in part in the comments, but I'm just sort of curious as you think about addressing some of the follow-up items here through the course of this year, again, what is the ﬂex in the capital plan, what exactly are you assuming today in some of the updates in the multiyear outlook? And speciﬁcally, as we've talked about before, how could the subsequent updates here impact probably more of the '24 outlook, as you think about puts and takes in the CapEx budget? What could come out of this next year[ph]?","Sure. Thanks, Julien for that. I regard carbon plan order is a very constructive one, that is giving us real clarity on the near-term investments. So when you think about 3,100 megawatts of solar, 1,600 megawatts of battery storage, that capital plan, it's pretty well locked-in for the Carolinas. We may see some marginal changes, but I would think about those later in the ﬁve-year period and really in connection with the next update. So I feel really good about the Carolinas.   Duke Energy Corp (DUK US Equity)   Florida is also on track with the 10-year site plan in SPP and grid modernization. I think where we have potential and even potential upside is in Indiana, where we are earlier in the clean- energy transition moving through that process. We have estimates in the capital plan, but we'll be ﬁling for CPC later this year and have more advanced dialog about timing and approach.  So I'm very comfortable with the capital plan and if anything, see a bit of upside in Indiana as we continue our clean-energy transition."
"Got it. Actually, since you mentioned it, just to probe a little bit, you said a moment ago, you assume a certain baseline in Indiana already in the latest plan. But as I heard you say a second ago, you were saying that there is more likely than not upside bias within it, but you have assumes something in Indiana?","Yeah, we have an estimate. That's exactly, right. We put an estimate in there Julien, but we're ﬁling an updated IRP later this month in March, then we're ﬁling for CPCN. So that will crystallize more speciﬁcally towards the end of this year, into 2024, much in the way that the Carolinas has matured, as we go through IRP ﬁlings.  Now we have an order on the carbon plan. So that's the way I would characterize it. And if anything, I would say our estimate has been on the conservative side."
"Got it. All right, excellent. And then any developments or any thoughts around South Carolina here, as you think about the opportunities that may exist there. I know obviously, carbon plan 03 04 principally, we think about North Carolina here, any crystallization of a further alignment here in South Carolina, if I can call it that at all?","Well, it's a good question, Julien. I guess I'd like to step back and just point for a moment to a very constructive and comprehensive settlement that we were able to reach on the South Carolina rate case. I think that's an indication of just the incredible work that we have been doing with the state, with stakeholders to continue constructive dialog about where the Company is going and what we're trying to accomplish. And I appreciate your sensitivity on the word alignment because what we are trying to accomplish is giving both states the ﬂexibility to put their ﬁngerprints on an energy plan going forward.  And we believe we're making progress on this. We actually had testimony in the carbon plan that laid out a structure that would allow states to opt-in or opt-out depending on their energy policy. And that is beginning to take some discussion in South Carolina, but that will progress over time. We believe we operate an incredibly valuable system and we will work with both states on how to add resources to meet their needs, customer and policy needs going-forward.   Duke Energy Corp (DUK US Equity)"
"Hi. So. Just a follow-up question on the commercial renewables impairment. I think you announced it was for-sale in the Q3 call, so is there a reason the impairment was not taken then and is being taken now? Is that because you have more information, is that something else?","So Steve, we actually made the decision, ﬁnal decision to sell in early November and announced it on the third quarter call. So that decision went through a governance process, Board approval, etc, in the fourth quarter. And as a result, the impairment goes in the fourth quarter."
"Okay. Okay, that's helpful. And but it does sound like the impairment, the value that you have on now is consistent with the ranges that you've been expecting for the sale process.","That's exactly -- within our planning range, absolutely.   Duke Energy Corp (DUK US Equity)"
"And then my other -- okay, thanks. My other question is on the rate cases in North Carolina, under the new law and the new multiyear rate plan. How are you thinking about whether you'd be able to settle those cases or that they likely need to, because of the kind of the ﬁrst under the law, need to go through a fall, litigated process, most likely -- it's likely?","You see, I think it's too early to tell exactly. And you may, if you think back on our history, we have from time-to-time entered into partial settlements, where you feel like there are elements of the case that can be agreed and then there are others that the parties believe it ought to be put in front of the Commission. You should know, we'll explore discussions with all intervening parties through this process. And as we get closer to dates when testimony is ready to be heard and testimonies are ﬁled by all the parties, we'll begin those discussions, but it's too early to tell the shape that it will take."
